t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
25.85,-2.93731383e-07,2.738037e-06,1.638480e-09,-4.6296300127e-14,0.0000e+00,0.9938
26.35,-2.98981621e-07,2.773802e-06,1.659255e-09,-4.6407322429e-14,0.0000e+00,0.9938
26.86,-3.01714505e-07,2.809088e-06,1.680162e-09,-4.7517545454e-14,0.0000e+00,0.9938
27.37,-3.01495032e-07,2.843952e-06,1.700800e-09,-4.8516746176e-14,0.0000e+00,0.9938
27.87,-3.05044573e-07,2.878448e-06,1.721055e-09,-4.9404924596e-14,0.0000e+00,0.9938
28.38,-3.08396007e-07,2.912622e-06,1.740825e-09,-5.0848214528e-14,0.0000e+00,0.9938
28.89,-3.10518141e-07,2.946513e-06,1.759958e-09,-5.2291504460e-14,0.0000e+00,0.9938
29.39,-3.03763899e-07,2.980152e-06,1.778290e-09,-5.3068660577e-14,0.0000e+00,0.9938
29.90,-3.00206576e-07,3.013570e-06,1.795704e-09,-5.3401727484e-14,0.0000e+00,0.9938
30.41,-2.98006852e-07,3.046787e-06,1.812247e-09,-5.4845017416e-14,0.0000e+00,0.9938
30.92,-2.91761472e-07,3.079811e-06,1.827945e-09,-5.4733995114e-14,0.0000e+00,0.9938
31.42,-2.92881181e-07,3.112633e-06,1.842788e-09,-5.6621374256e-14,0.0000e+00,0.9938
31.93,-2.83309532e-07,3.145248e-06,1.856750e-09,-5.8286708793e-14,0.0000e+00,0.9938
32.44,-2.79997434e-07,3.177665e-06,1.869748e-09,-5.8064664188e-14,0.0000e+00,0.9938
32.94,-2.72317004e-07,3.209885e-06,1.881741e-09,-5.9285909515e-14,0.0000e+00,0.9938
33.45,-2.53812349e-07,3.241911e-06,1.892618e-09,-6.0396132540e-14,0.0000e+00,0.9938
33.96,-2.65461185e-07,3.273736e-06,1.902258e-09,-6.0840221749e-14,0.0000e+00,0.9938
34.46,-2.56647727e-07,3.305352e-06,1.910542e-09,-6.1950444774e-14,0.0000e+00,0.9938
34.97,-2.40461248e-07,3.336764e-06,1.917347e-09,-6.3060667799e-14,0.0000e+00,0.9938
35.48,-2.65631692e-07,3.367965e-06,1.922593e-09,-6.4170890823e-14,0.0000e+00,0.9938
35.98,-2.42976860e-07,3.398941e-06,1.926184e-09,-6.5614180755e-14,0.0000e+00,0.9938
36.49,-2.19985870e-07,3.429685e-06,1.928068e-09,-6.5725203058e-14,0.0000e+00,0.9938
37.00,-2.70055832e-07,3.460192e-06,1.928263e-09,-6.6613381478e-14,0.0000e+00,0.9938
37.50,-2.42977171e-07,3.490449e-06,1.926789e-09,-6.7945649107e-14,0.0000e+00,0.9938
38.01,-1.84792237e-07,3.520449e-06,1.923657e-09,-6.7945649107e-14,0.0000e+00,0.9938
38.52,-2.64128209e-07,3.550196e-06,1.918935e-09,-6.8944849829e-14,0.0000e+00,0.9938
39.02,-2.83004993e-07,3.579675e-06,1.912789e-09,-7.0166095156e-14,0.0000e+00,0.9938
39.53,-1.46805856e-07,3.608855e-06,1.905363e-09,-7.1165295878e-14,0.0000e+00,0.9938
40.04,-1.74615164e-07,3.637742e-06,1.896765e-09,-7.2275518903e-14,0.0000e+00,0.9938
40.54,-3.39803813e-07,3.666361e-06,1.887191e-09,-7.2719608113e-14,0.0000e+00,0.9938
41.05,-2.39997457e-07,3.694677e-06,1.876850e-09,-7.4273920347e-14,0.0000e+00,0.9938
41.56,-1.81093928e-08,3.722641e-06,1.865796e-09,-7.4273920347e-14,0.0000e+00,0.9938
42.06,-1.56027195e-07,3.750304e-06,1.854032e-09,-7.6050277187e-14,0.0000e+00,0.9938
42.57,-4.48658982e-07,3.777742e-06,1.841645e-09,-7.6494366397e-14,0.0000e+00,0.9938
43.08,-3.05370058e-07,3.804912e-06,1.828675e-09,-7.7493567119e-14,0.0000e+00,0.9938
43.59,1.14975098e-07,3.831730e-06,1.814996e-09,-7.9047879353e-14,0.0000e+00,0.9938
44.09,8.86807656e-08,3.858253e-06,1.800454e-09,-8.0380146983e-14,0.0000e+00,0.9938
44.60,-4.44848380e-07,3.884628e-06,1.785057e-09,-8.0380146983e-14,0.0000e+00,0.9938
45.11,-6.99606415e-07,3.910891e-06,1.768878e-09,-8.2156503822e-14,0.0000e+00,0.9938
45.61,-2.02760032e-07,3.936929e-06,1.751930e-09,-8.2822637637e-14,0.0000e+00,0.9938
46.12,4.83870420e-07,3.962653e-06,1.734165e-09,-8.3044682242e-14,0.0000e+00,0.9938
46.63,4.74173693e-07,3.988135e-06,1.715575e-09,-8.4154905267e-14,0.0000e+00,0.9938
47.13,-3.31705740e-07,4.013518e-06,1.696305e-09,-8.5376150594e-14,0.0000e+00,0.9938
47.64,-1.11983647e-06,4.038858e-06,1.676520e-09,-8.6930462828e-14,0.0000e+00,0.9938
48.15,-1.04517221e-06,4.064090e-06,1.656365e-09,-8.6708418223e-14,0.0000e+00,0.9938
48.65,-6.75045491e-08,4.089115e-06,1.636029e-09,-8.7374552038e-14,0.0000e+00,0.9938
49.16,1.06404890e-06,4.113905e-06,1.615664e-09,-8.8262730458e-14,0.0000e+00,0.9938
49.67,1.49877736e-06,4.138513e-06,1.595432e-09,-8.9150908877e-14,0.0000e+00,0.9938
50.17,9.20076522e-07,4.163010e-06,1.575681e-09,-9.0705221112e-14,0.0000e+00,0.9938
50.68,-3.43037116e-07,4.187428e-06,1.556819e-09,-9.1371354927e-14,0.0000e+00,0.9938
51.19,-1.65259216e-06,4.211743e-06,1.539141e-09,-9.1704421834e-14,0.0000e+00,0.9938
51.69,-2.48880083e-06,4.235899e-06,1.522993e-09,-9.3036689464e-14,0.0000e+00,0.9938
52.20,-2.68445146e-06,4.259843e-06,1.508911e-09,-9.4257934791e-14,0.0000e+00,0.9938
52.71,-2.40391993e-06,4.283542e-06,1.497433e-09,-9.5035090908e-14,0.0000e+00,0.9938
53.21,-1.96323212e-06,4.306988e-06,1.488906e-09,-9.5368157815e-14,0.0000e+00,0.9938
53.72,-1.63193077e-06,4.330188e-06,1.483671e-09,-9.6811447747e-14,0.0000e+00,0.9938
54.23,-1.52695524e-06,4.353150e-06,1.482233e-09,-9.7921670772e-14,0.0000e+00,0.9938
54.73,-1.61414358e-06,4.375884e-06,1.485037e-09,-9.8809849192e-14,0.0000e+00,0.9938
