t,rhoc,errD,Mb,q00,q20,q22,vatm
31.815,1.2799768475e-03,9.537542e-04,1.5060960189e+00,1.5060960189e+00,2.9950084238e-02,1.1341441486e-04,1.8067e-01
32.842,1.2799688899e-03,9.481221e-04,1.5060959905e+00,1.5060959905e+00,2.9242042071e-02,1.0571040010e-04,1.8390e-01
33.868,1.2799580781e-03,9.425618e-04,1.5060960442e+00,1.5060960442e+00,2.8423211536e-02,9.6240706425e-05,1.8521e-01
34.894,1.2799470011e-03,9.384893e-04,1.5060961609e+00,1.5060961609e+00,2.7530195400e-02,8.1198028216e-05,1.7744e-01
35.921,1.2799397840e-03,9.367214e-04,1.5060964201e+00,1.5060964201e+00,2.6568458127e-02,6.8538553898e-05,1.7815e-01
36.947,1.2799414368e-03,9.380948e-04,1.5060966882e+00,1.5060966882e+00,2.5542942850e-02,5.6740938657e-05,1.5472e-01
37.973,1.2799569727e-03,9.432879e-04,1.5060970185e+00,1.5060970185e+00,2.4485748376e-02,4.6975401063e-05,1.5613e-01
39.000,1.2799905537e-03,9.524727e-04,1.5060971718e+00,1.5060971718e+00,2.3368424420e-02,4.7137656023e-05,1.1245e-01
40.026,1.2800448832e-03,9.657237e-04,1.5060973016e+00,1.5060973016e+00,2.2182335369e-02,4.6175455936e-05,1.1774e-01
41.052,1.2801209491e-03,9.833663e-04,1.5060972651e+00,1.5060972651e+00,2.0917031036e-02,4.9724076026e-05,1.2288e-01
42.079,1.2802181008e-03,1.005069e-03,1.5060971852e+00,1.5060971852e+00,1.9590679400e-02,5.3488429398e-05,1.1664e-01
43.105,1.2803343325e-03,1.030528e-03,1.5060971814e+00,1.5060971814e+00,1.8184798450e-02,5.4228028597e-05,1.2446e-01
44.131,1.2804666158e-03,1.059921e-03,1.5060972499e+00,1.5060972499e+00,1.6702002684e-02,5.3280505595e-05,1.3067e-01
45.157,1.2806111839e-03,1.091369e-03,1.5060975417e+00,1.5060975417e+00,1.5145159967e-02,4.3505580640e-05,1.3522e-01
46.184,1.2807637693e-03,1.125159e-03,1.5060979161e+00,1.5060979161e+00,1.3517294945e-02,3.1575967115e-05,1.3830e-01
47.210,1.2809198579e-03,1.160056e-03,1.5060983878e+00,1.5060983878e+00,1.1826518639e-02,2.3330182920e-05,1.4187e-01
48.236,1.2810750080e-03,1.193399e-03,1.5060993074e+00,1.5060993074e+00,1.0085706139e-02,2.9562072503e-05,1.4611e-01
49.263,1.2812252042e-03,1.224353e-03,1.5061003462e+00,1.5061003462e+00,8.3089094691e-03,1.7431765892e-05,1.4982e-01
50.289,1.2813671343e-03,1.250782e-03,1.5061012892e+00,1.5061012892e+00,6.4848963686e-03,3.6375810776e-07,1.5290e-01
51.315,1.2814982447e-03,1.269222e-03,1.5061019089e+00,1.5061019089e+00,4.6285049962e-03,-5.3248282968e-06,1.5561e-01
52.342,1.2816164533e-03,1.276936e-03,1.5061025229e+00,1.5061025229e+00,2.7800554083e-03,-1.8315597404e-05,1.5772e-01
53.368,1.2817194781e-03,1.270622e-03,1.5061036719e+00,1.5061036719e+00,9.2936657978e-04,-2.0597540930e-05,1.6025e-01
54.394,1.2818038597e-03,1.249899e-03,1.5061046053e+00,1.5061046053e+00,-9.4475107291e-04,-4.6197766068e-05,1.6202e-01
55.421,1.2818639286e-03,1.212306e-03,1.5061055869e+00,1.5061055869e+00,-2.7220686461e-03,-5.6276194989e-05,1.6519e-01
56.447,1.2818911144e-03,1.156175e-03,1.5061064985e+00,1.5061064985e+00,-4.5151549171e-03,-7.0819218178e-05,1.6996e-01
57.473,1.2818740348e-03,1.083290e-03,1.5061070348e+00,1.5061070348e+00,-6.2903338736e-03,-6.8796572846e-05,1.7441e-01
58.499,1.2817996597e-03,9.967497e-04,1.5061072822e+00,1.5061072822e+00,-8.0296503062e-03,-7.8473924550e-05,1.7853e-01
59.526,1.2816555277e-03,9.026945e-04,1.5061074298e+00,1.5061074298e+00,-9.7514967386e-03,-8.5703680695e-05,1.8223e-01
60.552,1.2814326030e-03,8.112363e-04,1.5061077113e+00,1.5061077113e+00,-1.1439759131e-02,-9.7391427929e-05,1.8575e-01
61.578,1.2811280700e-03,7.391666e-04,1.5061078374e+00,1.5061078374e+00,-1.3102143620e-02,-1.0917834845e-04,1.8810e-01
62.605,1.2807473019e-03,7.048436e-04,1.5061082679e+00,1.5061082679e+00,-1.4742624644e-02,-1.1485406381e-04,1.8016e-01
63.631,1.2803044417e-03,7.240301e-04,1.5061086310e+00,1.5061086310e+00,-1.6342724122e-02,-1.0952247244e-04,1.8026e-01
64.657,1.2798213943e-03,7.956872e-04,1.5061089583e+00,1.5061089583e+00,-1.7885042693e-02,-1.2416467991e-04,1.5327e-01
65.684,1.2793254402e-03,9.034604e-04,1.5061093922e+00,1.5061093922e+00,-1.9368121307e-02,-1.4153429069e-04,1.3867e-01
66.710,1.2788459932e-03,1.028052e-03,1.5061097780e+00,1.5061097780e+00,-2.0780011728e-02,-1.4623729109e-04,1.3347e-01
67.736,1.2784111383e-03,1.153083e-03,1.5061101078e+00,1.5061101078e+00,-2.2122655691e-02,-1.4320884455e-04,1.2987e-01
68.763,1.2780445499e-03,1.267107e-03,1.5061104696e+00,1.5061104696e+00,-2.3382782657e-02,-1.4284348105e-04,1.2673e-01
69.789,1.2777632936e-03,1.362118e-03,1.5061105634e+00,1.5061105634e+00,-2.4562725836e-02,-1.4956943028e-04,1.2366e-01
70.815,1.2775766933e-03,1.433176e-03,1.5061106693e+00,1.5061106693e+00,-2.5651409912e-02,-1.4767771917e-04,1.2119e-01
71.841,1.2774863116e-03,1.477447e-03,1.5061107641e+00,1.5061107641e+00,-2.6647927262e-02,-1.4054945774e-04,1.2757e-01
72.868,1.2774869022e-03,1.493989e-03,1.5061110141e+00,1.5061110141e+00,-2.7546456614e-02,-1.3329829119e-04,1.3199e-01
73.894,1.2775679301e-03,1.483398e-03,1.5061111146e+00,1.5061111146e+00,-2.8365123415e-02,-1.2515347056e-04,1.3428e-01
74.920,1.2777154024e-03,1.447365e-03,1.5061112415e+00,1.5061112415e+00,-2.9078292500e-02,-1.1484844127e-04,1.3463e-01
75.947,1.2779137047e-03,1.388553e-03,1.5061113904e+00,1.5061113904e+00,-2.9691556913e-02,-1.0283816501e-04,1.3597e-01
76.973,1.2781472502e-03,1.310381e-03,1.5061115026e+00,1.5061115026e+00,-3.0195053220e-02,-9.1808993096e-05,1.3915e-01
77.999,1.2784018176e-03,1.216955e-03,1.5061116864e+00,1.5061116864e+00,-3.0587226823e-02,-7.5941503004e-05,1.4209e-01
79.026,1.2786655126e-03,1.113183e-03,1.5061118250e+00,1.5061118250e+00,-3.0861263805e-02,-6.1291731402e-05,1.4478e-01
80.052,1.2789293217e-03,1.004889e-03,1.5061120278e+00,1.5061120278e+00,-3.1008715478e-02,-4.6047105036e-05,1.4713e-01
81.078,1.2791872549e-03,8.991632e-04,1.5061122406e+00,1.5061122406e+00,-3.1040923885e-02,-3.1389042776e-05,1.4881e-01
82.105,1.2794361026e-03,8.045640e-04,1.5061124752e+00,1.5061124752e+00,-3.0941946686e-02,-1.7117467612e-05,1.4921e-01
83.131,1.2796748801e-03,7.309633e-04,1.5061127557e+00,1.5061127557e+00,-3.0726650390e-02,-1.5378370851e-06,1.4749e-01
84.157,1.2799040777e-03,6.880172e-04,1.5061130514e+00,1.5061130514e+00,-3.0391120072e-02,1.5955993214e-05,1.4305e-01
85.183,1.2801248535e-03,6.814127e-04,1.5061133297e+00,1.5061133297e+00,-2.9933468421e-02,2.6404396403e-05,1.3608e-01
86.210,1.2803383088e-03,7.093660e-04,1.5061137198e+00,1.5061137198e+00,-2.9351276403e-02,4.1434077850e-05,1.3083e-01
87.236,1.2805449424e-03,7.635937e-04,1.5061140600e+00,1.5061140600e+00,-2.8659828041e-02,5.2847860924e-05,1.3546e-01
88.262,1.2807443390e-03,8.332170e-04,1.5061145033e+00,1.5061145033e+00,-2.7850963897e-02,6.2236826589e-05,1.4006e-01
89.289,1.2809350848e-03,9.085602e-04,1.5061149451e+00,1.5061149451e+00,-2.6934857504e-02,7.0180839519e-05,1.4500e-01
90.315,1.2811148060e-03,9.821273e-04,1.5061154145e+00,1.5061154145e+00,-2.5919912099e-02,7.7947542029e-05,1.4967e-01
91.341,1.2812802524e-03,1.048462e-03,1.5061158849e+00,1.5061158849e+00,-2.4804622656e-02,8.8187802008e-05,1.5409e-01
92.368,1.2814274181e-03,1.103673e-03,1.5061163481e+00,1.5061163481e+00,-2.3591079287e-02,9.3179021788e-05,1.5827e-01
93.394,1.2815517480e-03,1.144998e-03,1.5061168300e+00,1.5061168300e+00,-2.2288231061e-02,9.8398276541e-05,1.6222e-01
94.420,1.2816484845e-03,1.170727e-03,1.5061172428e+00,1.5061172428e+00,-2.0907462987e-02,1.0334714382e-04,1.6621e-01
95.446,1.2817131488e-03,1.179951e-03,1.5061176684e+00,1.5061176684e+00,-1.9456732505e-02,1.0638221157e-04,1.7035e-01
96.473,1.2817420604e-03,1.172417e-03,1.5061180731e+00,1.5061180731e+00,-1.7945867359e-02,1.0847045731e-04,1.7423e-01
97.499,1.2817327356e-03,1.148620e-03,1.5061184688e+00,1.5061184688e+00,-1.6378211837e-02,1.0853903059e-04,1.7786e-01
98.525,1.2816840612e-03,1.110288e-03,1.5061188222e+00,1.5061188222e+00,-1.4762582535e-02,1.0834470888e-04,1.8125e-01
99.552,1.2815962498e-03,1.059730e-03,1.5061191737e+00,1.5061191737e+00,-1.3099221395e-02,1.0580278759e-04,1.8444e-01
100.578,1.2814706842e-03,1.000602e-03,1.5061196061e+00,1.5061196061e+00,-1.1377848327e-02,1.0212031496e-04,1.8770e-01
101.604,1.2813097949e-03,9.378558e-04,1.5061200314e+00,1.5061200314e+00,-9.6324142090e-03,9.8746829242e-05,1.9144e-01
102.631,1.2811170607e-03,8.773189e-04,1.5061205237e+00,1.5061205237e+00,-7.8699989281e-03,9.5510040087e-05,1.9496e-01
103.657,1.2808971324e-03,8.261959e-04,1.5061210828e+00,1.5061210828e+00,-6.0908362898e-03,9.5611704017e-05,1.9820e-01
104.683,1.2806559982e-03,7.907023e-04,1.5061216534e+00,1.5061216534e+00,-4.3221912421e-03,9.8605970411e-05,2.0115e-01
105.710,1.2804010718e-03,7.751905e-04,1.5061220694e+00,1.5061220694e+00,-2.5669911224e-03,1.0026681501e-04,2.0401e-01
106.736,1.2801410961e-03,7.809725e-04,1.5061225310e+00,1.5061225310e+00,-8.1724990356e-04,1.0202516845e-04,2.0637e-01
107.762,1.2798858092e-03,8.054661e-04,1.5061229359e+00,1.5061229359e+00,9.2099094917e-04,1.0186285397e-04,2.0730e-01
108.788,1.2796453855e-03,8.433539e-04,1.5061233242e+00,1.5061233242e+00,2.6283256149e-03,1.0168474876e-04,2.0835e-01
109.815,1.2794297081e-03,8.872625e-04,1.5061240355e+00,1.5061240355e+00,4.3272910244e-03,9.6385389471e-05,2.0973e-01
110.841,1.2792475774e-03,9.316916e-04,1.5061246130e+00,1.5061246130e+00,6.0015811317e-03,9.2352324811e-05,2.1095e-01
111.867,1.2791059683e-03,9.708514e-04,1.5061254201e+00,1.5061254201e+00,7.6526790779e-03,9.0545491847e-05,2.1189e-01
112.894,1.2790094498e-03,1.001698e-03,1.5061261468e+00,1.5061261468e+00,9.2689798709e-03,8.6136269071e-05,2.1255e-01
113.920,1.2789598460e-03,1.021612e-03,1.5061268581e+00,1.5061268581e+00,1.0844866497e-02,8.1337726330e-05,2.1295e-01
114.946,1.2789561910e-03,1.029510e-03,1.5061274607e+00,1.5061274607e+00,1.2370239546e-02,7.9786179911e-05,2.1307e-01
115.973,1.2789949994e-03,1.025150e-03,1.5061280764e+00,1.5061280764e+00,1.3844101768e-02,7.6537642486e-05,2.1292e-01
116.999,1.2790708164e-03,1.009486e-03,1.5061286279e+00,1.5061286279e+00,1.5277127927e-02,7.5858765343e-05,2.1282e-01
118.025,1.2791769549e-03,9.845375e-04,1.5061290143e+00,1.5061290143e+00,1.6665462793e-02,7.4402671203e-05,2.1260e-01
119.052,1.2793062669e-03,9.524163e-04,1.5061292359e+00,1.5061292359e+00,1.7982871828e-02,7.8677747942e-05,2.1256e-01
120.078,1.2794517928e-03,9.161141e-04,1.5061292790e+00,1.5061292790e+00,1.9239010769e-02,7.1835010593e-05,2.1240e-01
121.104,1.2796072043e-03,8.792333e-04,1.5061292022e+00,1.5061292022e+00,2.0427119505e-02,7.1156522254e-05,2.1166e-01
122.130,1.2797670649e-03,8.450842e-04,1.5061292508e+00,1.5061292508e+00,2.1533456751e-02,8.8646093027e-05,2.1024e-01
123.157,1.2799269874e-03,8.261397e-04,1.5061296388e+00,1.5061296388e+00,2.2656032521e-02,7.3202778311e-05,2.0857e-01
124.183,1.2800837668e-03,8.078303e-04,1.5061288375e+00,1.5061288375e+00,2.3549695353e-02,7.7683989992e-05,1.8318e-01
125.209,1.2802354778e-03,8.022777e-04,1.5061281235e+00,1.5061281235e+00,2.4390628824e-02,8.4151588206e-05,1.8230e-01
126.236,1.2803814701e-03,8.336391e-04,1.5061287537e+00,1.5061287537e+00,2.5316091200e-02,6.6719846634e-05,1.8077e-01
127.262,1.2805221503e-03,8.732764e-04,1.5061291054e+00,1.5061291054e+00,2.6128223985e-02,1.2362699714e-04,8.0802e-02
128.288,1.2806584894e-03,8.965002e-04,1.5061282842e+00,1.5061282842e+00,2.6762462785e-02,1.3275561691e-04,7.6793e-02
129.315,1.2807913095e-03,9.273102e-04,1.5061274726e+00,1.5061274726e+00,2.7321312727e-02,1.3175472384e-04,6.8914e-02
130.341,1.2809204910e-03,9.613767e-04,1.5061266343e+00,1.5061266343e+00,2.7789103752e-02,1.3304348488e-04,6.6840e-02
131.367,1.2810443107e-03,9.949068e-04,1.5061257936e+00,1.5061257936e+00,2.8157536594e-02,1.3146451445e-04,6.8165e-02
132.394,1.2811591144e-03,1.024117e-03,1.5061249714e+00,1.5061249714e+00,2.8435701467e-02,1.2951452763e-04,7.0576e-02
133.420,1.2812594195e-03,1.046627e-03,1.5061241824e+00,1.5061241824e+00,2.8620662343e-02,1.2723040294e-04,7.0203e-02
134.446,1.2813384639e-03,1.060316e-03,1.5061234383e+00,1.5061234383e+00,2.8699931375e-02,1.2370397969e-04,7.1593e-02
135.472,1.2813891146e-03,1.063769e-03,1.5061227190e+00,1.5061227190e+00,2.8672410513e-02,1.1981822504e-04,7.1470e-02
136.499,1.2814049671e-03,1.056292e-03,1.5061220973e+00,1.5061220973e+00,2.8539202878e-02,1.1840562842e-04,7.6107e-02
137.525,1.2813814444e-03,1.037887e-03,1.5061216124e+00,1.5061216124e+00,2.8303207983e-02,1.1801054248e-04,8.2419e-02
138.551,1.2813166964e-03,1.009279e-03,1.5061212405e+00,1.5061212405e+00,2.7970248167e-02,1.2265821425e-04,8.9094e-02
139.578,1.2812121237e-03,9.709202e-04,1.5061210828e+00,1.5061210828e+00,2.7550390838e-02,1.2527037012e-04,9.5525e-02
140.604,1.2810724079e-03,9.249745e-04,1.5061210633e+00,1.5061210633e+00,2.7036810442e-02,1.3174003651e-04,1.0128e-01
141.630,1.2809050056e-03,8.736097e-04,1.5061210914e+00,1.5061210914e+00,2.6413506086e-02,1.2820744335e-04,1.0894e-01
142.657,1.2807191798e-03,8.197676e-04,1.5061214451e+00,1.5061214451e+00,2.5699389416e-02,1.2311531074e-04,1.1546e-01
143.683,1.2805247510e-03,7.640373e-04,1.5061223873e+00,1.5061223873e+00,2.4928097983e-02,1.2401211884e-04,1.2085e-01
144.709,1.2803308266e-03,7.146045e-04,1.5061231272e+00,1.5061231272e+00,2.4006523740e-02,1.2111674583e-04,1.2530e-01
145.736,1.2801447702e-03,6.720416e-04,1.5061241577e+00,1.5061241576e+00,2.3041604492e-02,1.1657764615e-04,1.2901e-01
146.762,1.2799716099e-03,6.426897e-04,1.5061252709e+00,1.5061252709e+00,2.1948717184e-02,1.2004534491e-04,1.3216e-01
147.788,1.2798139537e-03,6.224447e-04,1.5061275774e+00,1.5061275774e+00,2.0801445520e-02,6.4971777995e-05,1.3489e-01
148.814,1.2796723476e-03,6.238569e-04,1.5061298360e+00,1.5061298360e+00,1.9565189411e-02,9.1732771179e-05,1.3888e-01
149.841,1.2795459221e-03,6.413954e-04,1.5061315704e+00,1.5061315704e+00,1.8309519965e-02,1.0106781128e-04,1.4300e-01
150.867,1.2794331421e-03,6.720906e-04,1.5061331289e+00,1.5061331289e+00,1.6987535485e-02,5.6633868935e-05,1.4693e-01
151.893,1.2793324811e-03,7.137340e-04,1.5061339870e+00,1.5061339870e+00,1.5636558251e-02,7.2693316931e-05,1.5073e-01
152.920,1.2792429094e-03,7.629805e-04,1.5061348026e+00,1.5061348026e+00,1.4217625902e-02,5.4903046811e-05,1.5519e-01
153.946,1.2791641229e-03,8.166219e-04,1.5061354963e+00,1.5061354963e+00,1.2746714470e-02,4.8545894830e-05,1.5974e-01
154.972,1.2790965041e-03,8.724462e-04,1.5061362636e+00,1.5061362636e+00,1.1194774777e-02,4.0776453305e-05,1.6394e-01
155.999,1.2790408565e-03,9.266696e-04,1.5061374953e+00,1.5061374953e+00,9.5764838295e-03,3.2183427846e-05,1.6783e-01
157.025,1.2789980041e-03,9.788507e-04,1.5061380300e+00,1.5061380300e+00,7.9546561106e-03,1.5631953933e-05,1.7145e-01
158.051,1.2789683742e-03,1.026731e-03,1.5061380224e+00,1.5061380224e+00,6.3359383362e-03,1.0374670792e-06,1.7481e-01
159.077,1.2789516869e-03,1.068263e-03,1.5061378308e+00,1.5061378308e+00,4.7103027241e-03,-7.3031189994e-06,1.7796e-01
160.104,1.2789468443e-03,1.102409e-03,1.5061377421e+00,1.5061377421e+00,3.0692002608e-03,-1.2301532574e-05,1.8089e-01
161.130,1.2789520589e-03,1.127653e-03,1.5061378089e+00,1.5061378089e+00,1.4136965499e-03,-1.7853357370e-05,1.8364e-01
162.156,1.2789651908e-03,1.143948e-03,1.5061378833e+00,1.5061378833e+00,-2.6246994859e-04,-2.3364486920e-05,1.8706e-01
163.183,1.2789842042e-03,1.151126e-03,1.5061378875e+00,1.5061378875e+00,-1.9450317898e-03,-3.3458370894e-05,1.8348e-01
164.209,1.2790076202e-03,1.148812e-03,1.5061379209e+00,1.5061379209e+00,-3.6319597799e-03,-4.0927442472e-05,1.5950e-01
165.235,1.2790348430e-03,1.137080e-03,1.5061379965e+00,1.5061379965e+00,-5.3175314040e-03,-5.2255685033e-05,7.0897e-02
166.262,1.2790662744e-03,1.116201e-03,1.5061380734e+00,1.5061380734e+00,-6.9976807304e-03,-6.3166223112e-05,7.1308e-02
167.288,1.2791031933e-03,1.087410e-03,1.5061380922e+00,1.5061380922e+00,-8.6667096225e-03,-7.2528908478e-05,6.9921e-02
168.314,1.2791474346e-03,1.052042e-03,1.5061380819e+00,1.5061380819e+00,-1.0320840048e-02,-7.9119800599e-05,6.7649e-02
169.341,1.2792009575e-03,1.012754e-03,1.5061380203e+00,1.5061380203e+00,-1.1946820585e-02,-8.7390716621e-05,6.6708e-02
170.367,1.2792654140e-03,9.724090e-04,1.5061379487e+00,1.5061379487e+00,-1.3538858819e-02,-9.3483489550e-05,6.4024e-02
171.393,1.2793418228e-03,9.344804e-04,1.5061378357e+00,1.5061378357e+00,-1.5093315737e-02,-1.0074461149e-04,6.0743e-02
172.419,1.2794304254e-03,9.027663e-04,1.5061376680e+00,1.5061376680e+00,-1.6598194234e-02,-1.0787805156e-04,6.6177e-02
173.446,1.2795307535e-03,8.812256e-04,1.5061374792e+00,1.5061374792e+00,-1.8048808761e-02,-1.1299664503e-04,7.3450e-02
174.472,1.2796418695e-03,8.735703e-04,1.5061372827e+00,1.5061372827e+00,-1.9440877947e-02,-1.1512778947e-04,8.0455e-02
175.498,1.2797627178e-03,8.827691e-04,1.5061370844e+00,1.5061370844e+00,-2.0765333325e-02,-1.1791756959e-04,8.7202e-02
176.525,1.2798925084e-03,9.102303e-04,1.5061369161e+00,1.5061369161e+00,-2.2011413665e-02,-1.1947512598e-04,9.3702e-02
177.551,1.2800310399e-03,9.558016e-04,1.5061369106e+00,1.5061369106e+00,-2.3157453348e-02,-1.1993135562e-04,9.9965e-02
178.577,1.2801788681e-03,1.017912e-03,1.5061369881e+00,1.5061369881e+00,-2.4206143981e-02,-1.2041615182e-04,1.0600e-01
179.604,1.2803372390e-03,1.093922e-03,1.5061371775e+00,1.5061371775e+00,-2.5154238099e-02,-1.1846808903e-04,1.1181e-01
180.630,1.2805077783e-03,1.180134e-03,1.5061376947e+00,1.5061376947e+00,-2.5986791381e-02,-1.1946864180e-04,1.1742e-01
181.656,1.2806920266e-03,1.273345e-03,1.5061385340e+00,1.5061385340e+00,-2.6719510926e-02,-1.1597583489e-04,1.2022e-01
182.683,1.2808909709e-03,1.369996e-03,1.5061396398e+00,1.5061396398e+00,-2.7347638378e-02,-1.0933165224e-04,1.2586e-01
183.709,1.2811046915e-03,1.465714e-03,1.5061411318e+00,1.5061411318e+00,-2.7832943637e-02,-1.1910607255e-04,1.3125e-01
184.735,1.2813321283e-03,1.557958e-03,1.5061426876e+00,1.5061426876e+00,-2.8215319180e-02,-1.1009184605e-04,1.3637e-01
185.761,1.2815708514e-03,1.643470e-03,1.5061443234e+00,1.5061443234e+00,-2.8486851530e-02,-9.9048254559e-05,1.4121e-01
186.788,1.2818167144e-03,1.717465e-03,1.5061465031e+00,1.5061465031e+00,-2.8649679149e-02,-9.5394883047e-05,1.4548e-01
187.814,1.2820634114e-03,1.776772e-03,1.5061487761e+00,1.5061487761e+00,-2.8686133510e-02,-9.4678122598e-05,1.5140e-01
188.840,1.2823021192e-03,1.818945e-03,1.5061509663e+00,1.5061509663e+00,-2.8631721127e-02,-1.1582356027e-04,1.5672e-01
189.867,1.2825215044e-03,1.841035e-03,1.5061528137e+00,1.5061528137e+00,-2.8416381821e-02,-8.0533935287e-05,1.6154e-01
190.893,1.2827082541e-03,1.838297e-03,1.5061547684e+00,1.5061547684e+00,-2.8110316936e-02,-7.3796731412e-05,1.6595e-01
191.919,1.2828480580e-03,1.809136e-03,1.5061564431e+00,1.5061564431e+00,-2.7669658470e-02,-5.7092505014e-05,1.7057e-01
192.946,1.2829268267e-03,1.752172e-03,1.5061579412e+00,1.5061579412e+00,-2.7137492935e-02,-6.8165388981e-05,1.7508e-01
193.972,1.2829319010e-03,1.667420e-03,1.5061592614e+00,1.5061592614e+00,-2.6493058990e-02,-4.0327597415e-05,1.7933e-01
194.998,1.2828531240e-03,1.556788e-03,1.5061603206e+00,1.5061603206e+00,-2.5746039991e-02,-4.6282986037e-05,1.8334e-01
196.025,1.2826837835e-03,1.424558e-03,1.5061611605e+00,1.5061611605e+00,-2.4923305210e-02,-4.8524217541e-05,1.8712e-01
197.051,1.2824214791e-03,1.278687e-03,1.5061619424e+00,1.5061619424e+00,-2.4000054602e-02,-3.9045014209e-05,1.9070e-01
198.077,1.2820689054e-03,1.133296e-03,1.5061622141e+00,1.5061622141e+00,-2.2977686971e-02,-2.9961589428e-05,1.9414e-01
199.103,1.2816344172e-03,1.007680e-03,1.5061623461e+00,1.5061623461e+00,-2.1865377376e-02,-3.1210484810e-05,1.9737e-01
200.130,1.2811321762e-03,9.272389e-04,1.5061625667e+00,1.5061625667e+00,-2.0639495029e-02,-3.2615484325e-05,2.0003e-01
