t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
0.00,0.00000000e+00,3.847262e-07,1.247079e-05,0.0000000000e+00,0.0000e+00,0.9687
0.57,-3.75850523e-04,1.325130e-04,1.244489e-05,-7.7715611724e-16,2.0213e-03,1.0625
1.14,-7.47846107e-04,2.640206e-04,1.236930e-05,-8.8817841970e-16,6.1548e-03,1.0625
1.72,-1.11184194e-03,3.939610e-04,1.224429e-05,-9.9920072216e-16,1.1258e-02,1.0625
2.29,-1.46370633e-03,5.219455e-04,1.207119e-05,-1.6653345369e-15,1.6013e-02,1.0625
2.86,-1.80053722e-03,6.478181e-04,1.185157e-05,-1.6653345369e-15,2.1630e-02,1.0625
3.43,-2.11954198e-03,7.710868e-04,1.158750e-05,-1.6653345369e-15,2.7007e-02,1.0625
4.00,-2.41736164e-03,8.916095e-04,1.128139e-05,-2.1094237468e-15,3.2834e-02,1.0625
4.58,-2.69083986e-03,1.008958e-03,1.093631e-05,-3.1086244690e-15,3.8085e-02,1.0625
5.15,-2.93786988e-03,1.122635e-03,1.055583e-05,-3.1086244690e-15,4.2537e-02,1.0625
5.72,-3.15721823e-03,1.232354e-03,1.014400e-05,-3.2196467714e-15,4.3086e-02,1.0625
6.29,-3.34775598e-03,1.337733e-03,9.705337e-06,-3.4416913763e-15,3.9971e-02,1.0625
6.86,-3.50814116e-03,1.439265e-03,9.244724e-06,-3.6637359813e-15,3.8658e-02,1.0625
7.43,-3.63726298e-03,1.533504e-03,8.767918e-06,-4.3298697960e-15,3.4617e-02,1.0625
8.01,-3.73483575e-03,1.622371e-03,8.281027e-06,-4.8849813084e-15,2.8706e-02,1.0625
8.58,-3.80146493e-03,1.705880e-03,7.790729e-06,-5.3290705182e-15,2.4961e-02,1.0625
9.15,-3.83817920e-03,1.785676e-03,7.304126e-06,-5.7731597281e-15,2.5585e-02,1.0625
9.72,-3.84597795e-03,1.858769e-03,6.829730e-06,-6.3282712404e-15,2.9182e-02,1.0625
10.29,-3.82582855e-03,1.926589e-03,6.377072e-06,-7.6605388699e-15,3.2642e-02,1.0625
10.87,-3.77901047e-03,1.989246e-03,5.956638e-06,-9.5479180118e-15,3.5439e-02,1.0625
11.44,-3.70735082e-03,2.046873e-03,5.579844e-06,-1.2434497876e-14,3.7843e-02,1.0625
12.01,-3.61308036e-03,2.099632e-03,5.258573e-06,-1.5876189252e-14,4.0049e-02,1.0625
12.58,-3.49847589e-03,2.147722e-03,5.004227e-06,-2.1205259770e-14,4.2093e-02,1.0625
13.15,-3.36565575e-03,2.191378e-03,4.826244e-06,-2.8310687128e-14,4.3771e-02,1.0625
13.73,-3.21668347e-03,2.230869e-03,4.730327e-06,-3.8635761257e-14,4.4731e-02,1.0625
14.30,-3.05377692e-03,2.266500e-03,4.717004e-06,-5.1625370645e-14,4.4972e-02,1.0625
14.87,-2.87935505e-03,2.298607e-03,4.781222e-06,-6.9833028249e-14,4.4416e-02,1.0625
15.44,-2.69586010e-03,2.327558e-03,4.913226e-06,-9.3591800976e-14,4.4917e-02,1.0625
16.01,-2.50553342e-03,2.353750e-03,5.100467e-06,-1.2490009027e-13,4.6954e-02,1.0625
16.59,-2.31035990e-03,2.377525e-03,5.329572e-06,-1.6830981053e-13,4.7163e-02,1.0625
17.16,-2.11220079e-03,2.399324e-03,5.587831e-06,-2.2526425170e-13,4.7615e-02,1.0625
17.73,-1.91293853e-03,2.419525e-03,5.863992e-06,-3.0275781882e-13,4.8199e-02,1.0625
18.30,-1.71445184e-03,2.438526e-03,6.148601e-06,-4.0289993564e-13,4.9315e-02,1.0625
18.87,-1.51844385e-03,2.456570e-03,6.433966e-06,-5.2702286979e-13,5.0628e-02,1.0625
19.44,-1.32632211e-03,2.473843e-03,6.713955e-06,-6.7701400042e-13,5.1897e-02,1.0625
20.02,-1.13924350e-03,2.490522e-03,6.983755e-06,-8.5698115271e-13,5.3007e-02,1.0625
20.59,-9.58224314e-04,2.506765e-03,7.239685e-06,-1.0714762411e-12,5.3954e-02,1.0625
21.16,-7.84174265e-04,2.522680e-03,7.479003e-06,-1.3264944698e-12,5.4772e-02,1.0625
21.73,-6.17856735e-04,2.538307e-03,7.699776e-06,-1.6276979764e-12,5.5521e-02,1.0625
22.30,-4.59878632e-04,2.553608e-03,7.900759e-06,-1.9821921882e-12,5.6265e-02,1.0625
22.88,-3.10751166e-04,2.568467e-03,8.081248e-06,-2.3954171979e-12,5.7030e-02,1.0625
23.45,-1.70946861e-04,2.582702e-03,8.240999e-06,-2.8747004777e-12,5.7858e-02,1.0625
24.02,-4.08666670e-05,2.596107e-03,8.380146e-06,-3.4248159864e-12,5.8780e-02,1.0625
24.59,7.92610805e-05,2.608433e-03,8.499234e-06,-3.9382941353e-12,5.9817e-02,1.0625
25.16,1.89439993e-04,2.619381e-03,8.599122e-06,-4.5156101081e-12,6.0993e-02,1.0625
25.74,2.89857835e-04,2.628604e-03,8.680918e-06,-5.1555426595e-12,6.2312e-02,1.0625
26.31,3.80775775e-04,2.635687e-03,8.745967e-06,-5.7411853049e-12,6.3740e-02,1.0625
26.88,4.62444435e-04,2.640208e-03,8.795813e-06,-5.8699711758e-12,6.5270e-02,1.0625
27.45,5.35094364e-04,2.641741e-03,8.832132e-06,-6.0079718978e-12,6.6891e-02,1.0625
28.02,5.98983377e-04,2.639877e-03,8.856604e-06,-6.1544103147e-12,6.8592e-02,1.0625
28.60,6.54459117e-04,2.634222e-03,8.870886e-06,-6.2794214273e-12,7.0357e-02,1.0625
29.17,7.01896505e-04,2.624410e-03,8.876616e-06,-6.4074301420e-12,7.2167e-02,1.0625
29.74,7.41741919e-04,2.610087e-03,8.875380e-06,-6.5192296006e-12,7.3997e-02,1.0625
30.31,7.74454544e-04,2.590916e-03,8.868593e-06,-6.6494587614e-12,7.5812e-02,1.0625
30.88,8.00353648e-04,2.566577e-03,8.857468e-06,-6.7836847251e-12,7.7590e-02,1.0625
31.45,8.19770360e-04,2.536791e-03,8.843031e-06,-6.9212413578e-12,7.9325e-02,1.0625
32.03,8.33281719e-04,2.501331e-03,8.826185e-06,-7.0620176373e-12,8.1027e-02,1.0625
32.60,8.41744412e-04,2.460041e-03,8.807638e-06,-7.2023498277e-12,8.2714e-02,1.0625
33.17,8.46049690e-04,2.412857e-03,8.787830e-06,-7.3751005303e-12,8.4415e-02,1.0625
33.74,8.46755301e-04,2.359819e-03,8.766897e-06,-7.5489614559e-12,8.6166e-02,1.0625
34.31,8.43862545e-04,2.301082e-03,8.744714e-06,-7.7178263780e-12,8.8013e-02,1.0625
34.89,8.36896800e-04,2.237040e-03,8.720947e-06,-7.8763662259e-12,9.0111e-02,1.0625
35.46,8.25280677e-04,2.168274e-03,8.695082e-06,-8.1408213504e-12,9.2648e-02,1.0625
36.03,8.08827942e-04,2.095313e-03,8.666448e-06,-8.7607698873e-12,9.5631e-02,1.0625
36.60,7.88111253e-04,2.016971e-03,8.634241e-06,-9.2730267909e-12,9.7159e-02,1.0625
37.17,7.64539331e-04,1.934647e-03,8.597594e-06,-9.8084873557e-12,9.7893e-02,1.0625
37.75,7.40143834e-04,1.850650e-03,8.555589e-06,-1.0350498236e-11,9.9033e-02,1.0625
38.32,7.17182584e-04,1.765770e-03,8.507254e-06,-1.0867418077e-11,9.9550e-02,1.0625
38.89,6.97653460e-04,1.683315e-03,8.451608e-06,-1.1336820371e-11,1.0107e-01,1.0625
39.46,6.82816119e-04,1.604360e-03,8.387645e-06,-1.1823764190e-11,1.0149e-01,1.0625
40.03,6.72833166e-04,1.533906e-03,8.314504e-06,-1.2284839812e-11,1.0406e-01,1.0625
40.61,6.66666292e-04,1.474167e-03,8.231600e-06,-1.2724599152e-11,1.0472e-01,1.0625
41.18,6.62305862e-04,1.431502e-03,8.137727e-06,-1.3110179609e-11,1.0983e-01,1.0625
41.75,6.57250770e-04,1.406295e-03,8.031282e-06,-1.3431922241e-11,1.1274e-01,1.0625
42.32,6.49043972e-04,1.354380e-03,7.965199e-06,-1.3697154522e-11,1.1965e-01,1.0625
42.89,6.35698703e-04,1.401681e-03,7.865607e-06,-1.3911094499e-11,1.2607e-01,1.0625
43.46,6.15971106e-04,1.515690e-03,7.722189e-06,-1.4077516930e-11,1.3643e-01,1.0625
44.04,5.89517393e-04,1.679235e-03,7.537349e-06,-1.4242051982e-11,1.4156e-01,1.0625
44.61,5.56948728e-04,1.877176e-03,7.319115e-06,-1.4362067091e-11,1.3599e-01,1.0625
45.18,5.19729622e-04,2.095385e-03,7.077440e-06,-1.4472090193e-11,1.2558e-01,1.0625
45.75,4.79869677e-04,2.321969e-03,6.821482e-06,-1.4559353723e-11,1.1649e-01,1.0625
46.32,4.39462545e-04,2.547852e-03,6.558542e-06,-1.4620749056e-11,1.1032e-01,1.0625
46.90,4.00238222e-04,2.766461e-03,6.290610e-06,-1.4653500635e-11,1.0627e-01,1.0625
47.47,3.63302499e-04,2.974255e-03,6.016084e-06,-1.4680701099e-11,1.0423e-01,1.0625
48.04,3.29126120e-04,3.169396e-03,5.731298e-06,-1.4698797735e-11,1.0108e-01,1.0625
48.61,2.97712242e-04,3.351231e-03,5.431755e-06,-1.4721779351e-11,9.4671e-02,1.0625
49.18,2.68820690e-04,3.519719e-03,5.113570e-06,-1.4755974220e-11,9.3633e-02,1.0625
49.76,2.42175657e-04,3.675001e-03,4.774848e-06,-1.4783729796e-11,1.0029e-01,1.0625
50.33,2.17652256e-04,3.817360e-03,4.415506e-06,-1.4818368754e-11,1.0689e-01,1.0625
50.90,1.95447983e-04,3.947008e-03,4.038517e-06,-1.4837797657e-11,1.1580e-01,1.0625
51.47,1.76198677e-04,4.064074e-03,3.648145e-06,-1.4857004516e-11,1.2639e-01,1.0625
52.04,1.60964333e-04,4.168385e-03,3.250625e-06,-1.4863998921e-11,1.3888e-01,1.0625
52.62,1.51044777e-04,4.259659e-03,2.853016e-06,-1.4867773679e-11,1.4706e-01,1.0625
53.19,1.47671024e-04,4.337317e-03,2.463996e-06,-1.4866996523e-11,1.5435e-01,1.0625
53.76,1.51688909e-04,4.400703e-03,2.094165e-06,-1.4866885500e-11,1.6140e-01,1.0625
54.33,1.63347277e-04,4.449087e-03,1.758611e-06,-1.4864443010e-11,1.6838e-01,1.0625
54.90,1.82239144e-04,4.481817e-03,1.481298e-06,-1.4861667452e-11,1.7535e-01,1.0625
55.47,2.07387508e-04,4.498409e-03,1.299095e-06,-1.4858780872e-11,1.8240e-01,1.0625
56.05,2.37431431e-04,4.498614e-03,1.252819e-06,-1.4855450203e-11,1.8988e-01,1.0625
56.62,2.70848689e-04,4.482440e-03,1.355067e-06,-1.4852563623e-11,1.9822e-01,1.0625
57.19,3.06154443e-04,4.450239e-03,1.574963e-06,-1.4851786467e-11,2.0864e-01,1.0625
57.76,3.42034587e-04,4.402320e-03,1.868185e-06,-1.4848677843e-11,2.2019e-01,1.0625
58.33,3.77396444e-04,4.327890e-03,2.204247e-06,-1.4850010110e-11,2.1240e-01,1.0625
58.91,4.11349044e-04,4.250510e-03,2.560015e-06,-1.4852119534e-11,2.1973e-01,1.0625
59.48,4.43157626e-04,4.144826e-03,2.939501e-06,-1.4854895092e-11,2.2708e-01,1.0625
60.05,4.72232003e-04,4.050630e-03,3.305868e-06,-1.4857670649e-11,2.3439e-01,1.0625
60.62,4.98183706e-04,3.958145e-03,3.660904e-06,-1.4859224962e-11,2.4165e-01,1.0625
61.19,5.20929127e-04,3.871854e-03,4.003201e-06,-1.4861001318e-11,2.4886e-01,1.0625
61.77,5.40766182e-04,3.792577e-03,4.323053e-06,-1.4862888698e-11,2.5762e-01,1.0625
62.34,5.58352978e-04,3.719677e-03,4.619822e-06,-1.4863887898e-11,2.3860e-01,1.0625
62.91,5.74572782e-04,3.653276e-03,4.894436e-06,-1.4870105147e-11,1.7274e-01,1.0625
63.48,5.90339900e-04,3.594051e-03,5.148740e-06,-1.4885759292e-11,1.2543e-01,1.0625
64.05,6.06433924e-04,3.542934e-03,5.384937e-06,-1.4901524459e-11,9.3889e-02,1.0625
64.63,6.23424267e-04,3.500940e-03,5.605173e-06,-1.4915069180e-11,7.0834e-02,1.0625
65.20,6.41686672e-04,3.469062e-03,5.811233e-06,-1.4952150629e-11,4.9141e-02,1.0625
65.77,6.61462178e-04,3.447540e-03,6.004438e-06,-1.5009105070e-11,3.5767e-02,1.0625
66.34,6.82904346e-04,3.435955e-03,6.185746e-06,-1.5121015551e-11,3.7679e-02,1.0625
66.91,7.06089759e-04,3.433997e-03,6.355871e-06,-1.5314527424e-11,4.0113e-02,1.0625
67.49,7.30975216e-04,3.440655e-03,6.515367e-06,-1.5582868329e-11,4.2061e-02,1.0625
68.06,7.57422493e-04,3.454727e-03,6.664759e-06,-1.5920598173e-11,4.3910e-02,1.0625
68.63,7.85196174e-04,3.474894e-03,6.804646e-06,-1.6318835172e-11,4.5828e-02,1.0625
69.20,8.13958735e-04,3.499933e-03,6.935761e-06,-1.6767698341e-11,4.8029e-02,1.0625
69.77,8.43236391e-04,3.528797e-03,7.059027e-06,-1.7256973628e-11,5.0555e-02,1.0625
70.34,8.72311396e-04,3.560694e-03,7.175512e-06,-1.7772894267e-11,5.3378e-02,1.0625
70.92,9.00112557e-04,3.595020e-03,7.286314e-06,-1.8305912342e-11,5.6379e-02,1.0625
71.49,9.25252470e-04,3.631384e-03,7.392454e-06,-1.8771872945e-11,5.9468e-02,1.0625
72.06,9.46329783e-04,3.669600e-03,7.494796e-06,-1.9189316802e-11,6.2575e-02,1.0625
72.63,9.62478431e-04,3.709647e-03,7.594022e-06,-1.9657053763e-11,6.5651e-02,1.0625
73.20,9.73948578e-04,3.751613e-03,7.690623e-06,-2.0196622152e-11,6.8660e-02,1.0625
73.78,9.82344983e-04,3.795651e-03,7.784897e-06,-2.0726753647e-11,7.1572e-02,1.0625
74.35,9.90203790e-04,3.841915e-03,7.876973e-06,-2.1243784509e-11,7.4375e-02,1.0625
74.92,9.99832542e-04,3.890511e-03,7.966869e-06,-2.1745827361e-11,7.7073e-02,1.0625
75.49,1.01175160e-03,3.941452e-03,8.054526e-06,-2.2229995622e-11,7.9695e-02,1.0625
76.06,1.02348434e-03,3.994623e-03,8.139818e-06,-2.2694290891e-11,8.2297e-02,1.0625
76.64,1.02950260e-03,4.049761e-03,8.222530e-06,-2.3134050231e-11,8.4963e-02,1.0625
77.21,1.02288219e-03,4.106124e-03,8.302327e-06,-2.3547275241e-11,8.7729e-02,1.0625
77.78,9.98333003e-04,4.161719e-03,8.378701e-06,-2.3947177574e-11,9.0652e-02,1.0625
78.35,9.55601741e-04,4.215223e-03,8.451019e-06,-2.4331980875e-11,9.3776e-02,1.0625
78.92,9.01891429e-04,4.265501e-03,8.518503e-06,-2.4688473488e-11,9.7009e-02,1.0625
79.50,8.51766201e-04,4.312241e-03,8.580266e-06,-2.4974577961e-11,1.0036e-01,1.0625
80.07,8.23885067e-04,4.352255e-03,8.635166e-06,-2.5294100148e-11,1.0253e-01,1.0625
80.64,8.35340756e-04,4.303467e-03,8.677079e-06,-2.5578317242e-11,8.2977e-02,1.0625
81.21,8.95091118e-04,4.222426e-03,8.706632e-06,-2.5715096719e-11,7.1731e-02,1.0625
81.78,9.98529134e-04,4.133577e-03,8.723786e-06,-2.5856761177e-11,6.7125e-02,1.0625
82.35,1.12518637e-03,4.036969e-03,8.727362e-06,-2.5996427233e-11,6.5656e-02,1.0625
82.93,1.24061582e-03,3.932540e-03,8.716405e-06,-2.6114443941e-11,6.5859e-02,1.0625
83.50,1.30244078e-03,3.821927e-03,8.690332e-06,-2.6229907135e-11,6.7149e-02,1.0625
84.07,1.26951956e-03,3.708241e-03,8.648873e-06,-2.6395108321e-11,6.9339e-02,1.0625
84.64,1.11210550e-03,3.596001e-03,8.591948e-06,-2.6541435716e-11,7.2504e-02,1.0625
85.21,8.20275538e-04,3.488145e-03,8.519364e-06,-2.6686430843e-11,7.6543e-02,1.0625
85.79,4.07451291e-04,3.386777e-03,8.430767e-06,-2.6792346119e-11,8.1306e-02,1.0625
86.36,-9.24308435e-05,3.293926e-03,8.325556e-06,-2.6936897157e-11,8.6716e-02,1.0625
86.93,-6.32817993e-04,3.211784e-03,8.203060e-06,-2.7112978529e-11,9.2795e-02,1.0625
87.50,-1.16429924e-03,3.142215e-03,8.062631e-06,-2.7251201296e-11,9.9577e-02,1.0625
88.07,-1.64294980e-03,3.086705e-03,7.903601e-06,-2.7422397686e-11,1.0709e-01,1.0625
88.65,-2.03545705e-03,3.031082e-03,7.724981e-06,-2.7848057194e-11,1.1051e-01,1.0625
89.22,-2.32117786e-03,2.988353e-03,7.526956e-06,-2.8368973837e-11,1.1355e-01,1.0625
89.79,-2.49236560e-03,2.953776e-03,7.309364e-06,-2.9168223392e-11,1.1388e-01,1.0625
90.36,-2.55358614e-03,2.942990e-03,7.072821e-06,-2.9912960997e-11,1.1685e-01,1.0625
90.93,-2.52044687e-03,2.942858e-03,6.817758e-06,-3.0632718584e-11,1.1677e-01,1.0625
91.51,-2.41720047e-03,2.968137e-03,6.545588e-06,-3.1268099221e-11,1.1953e-01,1.0625
92.08,-2.27303656e-03,3.006399e-03,6.256418e-06,-3.1867175565e-11,1.1941e-01,1.0625
92.65,-2.11759957e-03,3.066517e-03,5.952331e-06,-3.2396973992e-11,1.2179e-01,1.0625
93.22,-1.97677515e-03,3.137007e-03,5.636461e-06,-3.2908009651e-11,1.2115e-01,1.0625
93.79,-1.86968664e-03,3.226346e-03,5.312935e-06,-3.3346547745e-11,1.2283e-01,1.0625
94.36,-1.80731224e-03,3.321077e-03,4.987072e-06,-3.3805847011e-11,1.2058e-01,1.0625
94.94,-1.79261421e-03,3.427741e-03,4.667413e-06,-3.4234948210e-11,1.2068e-01,1.0625
95.51,-1.82182770e-03,3.532468e-03,4.365568e-06,-3.4692582140e-11,1.1643e-01,1.0625
96.08,-1.88652318e-03,3.644802e-03,4.097818e-06,-3.5143776778e-11,1.1600e-01,1.0625
96.65,-1.97603524e-03,3.749936e-03,3.883911e-06,-3.5614511340e-11,1.1221e-01,1.0625
97.22,-2.07977653e-03,3.859203e-03,3.746903e-06,-3.6067593356e-11,1.1271e-01,1.0625
97.80,-2.18894985e-03,3.959649e-03,3.706693e-06,-3.6496583533e-11,1.1143e-01,1.0625
98.37,-2.29731208e-03,4.055671e-03,3.775836e-06,-3.6921909974e-11,1.1174e-01,1.0625
98.94,-2.40105927e-03,4.060165e-03,3.945536e-06,-3.7126635100e-11,8.6236e-02,1.0625
99.51,-2.49811349e-03,4.061704e-03,4.208665e-06,-3.7265190933e-11,7.5081e-02,1.0625
100.08,-2.58707515e-03,4.053047e-03,4.546496e-06,-3.7401193254e-11,6.9417e-02,1.0625
100.66,-2.66623184e-03,4.031102e-03,4.940363e-06,-3.7548075760e-11,6.6544e-02,1.0625
101.23,-2.73292644e-03,3.994324e-03,5.374122e-06,-3.7673530962e-11,6.5412e-02,1.0625
101.80,-2.78339726e-03,3.942188e-03,5.834866e-06,-3.7761016536e-11,6.5605e-02,1.0625
102.37,-2.81304672e-03,3.875675e-03,6.312844e-06,-3.7926661811e-11,6.7154e-02,1.0625
102.94,-2.81697427e-03,3.795022e-03,6.800574e-06,-3.8057335061e-11,6.9929e-02,1.0625
103.52,-2.79062680e-03,3.700379e-03,7.292202e-06,-3.8143155301e-11,7.3755e-02,1.0625
104.09,-2.73057249e-03,3.592956e-03,7.783113e-06,-3.8298031413e-11,7.8678e-02,1.0625
104.66,-2.63541113e-03,3.475012e-03,8.269605e-06,-3.8441472228e-11,8.4968e-02,1.0625
105.23,-2.50656456e-03,3.349399e-03,8.748324e-06,-3.8570480143e-11,9.3086e-02,1.0625
105.80,-2.34847717e-03,3.218588e-03,9.215763e-06,-3.8717140605e-11,1.0337e-01,1.0625
106.37,-2.16799690e-03,3.070000e-03,9.667524e-06,-3.9198200241e-11,1.0724e-01,1.0625
106.95,-1.97323597e-03,2.912587e-03,1.009953e-05,-3.9674263874e-11,1.0665e-01,1.0625
107.52,-1.77243990e-03,2.763610e-03,1.050720e-05,-4.0258019141e-11,1.1026e-01,1.0625
108.09,-1.57311698e-03,2.614795e-03,1.088475e-05,-4.0697778481e-11,1.0830e-01,1.0625
108.66,-1.38133261e-03,2.484876e-03,1.122629e-05,-4.1092351744e-11,1.1242e-01,1.0625
109.23,-1.20107270e-03,2.363915e-03,1.152552e-05,-4.1569414577e-11,1.0918e-01,1.0625
109.81,-1.03381817e-03,2.271329e-03,1.177702e-05,-4.1998071687e-11,1.1361e-01,1.0625
110.38,-8.78570521e-04,2.196536e-03,1.197628e-05,-4.2444159298e-11,1.0956e-01,1.0625
110.95,-7.32389471e-04,2.157760e-03,1.212059e-05,-4.2778336429e-11,1.1459e-01,1.0625
111.52,-5.91243228e-04,2.143597e-03,1.220860e-05,-4.3074543932e-11,1.1001e-01,1.0625
112.09,-4.50867039e-04,1.937321e-03,1.222547e-05,-4.3669512451e-11,1.1621e-01,1.0625
112.67,-3.07413689e-04,1.986960e-03,1.220613e-05,-4.4064307758e-11,1.1403e-01,1.0625
113.24,-1.57832368e-04,2.095111e-03,1.212701e-05,-4.4351522455e-11,1.1734e-01,1.0625
113.81,-2.01935632e-08,2.239559e-03,1.199105e-05,-4.4513392972e-11,9.5418e-02,1.0625
114.38,1.67151429e-04,2.407267e-03,1.180390e-05,-4.4628856166e-11,2.6050e-02,1.0625
114.95,3.43807591e-04,2.570114e-03,1.157297e-05,-4.4984682646e-11,2.0048e-02,1.1875
115.53,5.28950371e-04,2.739060e-03,1.130697e-05,-4.4995229764e-11,2.1578e-02,1.1875
116.10,7.20293386e-04,2.909685e-03,1.101425e-05,-4.5088599521e-11,2.2834e-02,1.1875
116.67,9.14232865e-04,3.076640e-03,1.070206e-05,-4.5116244074e-11,2.3772e-02,1.1875
117.24,1.10613218e-03,3.236499e-03,1.037571e-05,-4.5116466119e-11,2.4393e-02,1.1875
117.81,1.29091047e-03,3.387172e-03,1.003830e-05,-4.5116022029e-11,2.4712e-02,1.1875
118.38,1.46372345e-03,3.527292e-03,9.690437e-06,-4.5117243275e-11,2.4748e-02,1.1875
118.96,1.62051953e-03,3.656036e-03,9.330958e-06,-4.5117354297e-11,2.7198e-02,1.1875
119.53,1.75848324e-03,3.773279e-03,8.958542e-06,-4.5117354297e-11,3.3600e-02,1.1875
120.10,1.87636600e-03,3.879534e-03,8.573209e-06,-4.5117687364e-11,4.0006e-02,1.1875
120.67,1.97518483e-03,3.974653e-03,8.176812e-06,-4.5118020431e-11,4.6401e-02,1.1875
121.24,2.05873747e-03,4.055969e-03,7.772813e-06,-4.5118131453e-11,5.2783e-02,1.1875
121.82,2.13338761e-03,4.118906e-03,7.366203e-06,-4.5118686565e-11,5.9151e-02,1.1875
122.39,2.20740726e-03,4.161845e-03,6.963880e-06,-4.5118686565e-11,6.5504e-02,1.1875
122.96,2.28986648e-03,4.183820e-03,6.574631e-06,-4.5118908609e-11,7.1842e-02,1.1875
123.53,2.38936611e-03,4.184538e-03,6.209089e-06,-4.5119130654e-11,7.8164e-02,1.1875
124.10,2.51287083e-03,4.164604e-03,5.879570e-06,-4.5120018832e-11,8.4470e-02,1.1875
124.68,2.66466761e-03,4.125666e-03,5.599120e-06,-4.5119907810e-11,9.4415e-02,1.1875
125.25,2.84545537e-03,4.070365e-03,5.379692e-06,-4.5120240877e-11,1.0728e-01,1.1875
125.82,3.05173253e-03,4.001541e-03,5.229781e-06,-4.5120351899e-11,1.1987e-01,1.1875
126.39,3.27572348e-03,3.919259e-03,5.152364e-06,-4.5120462921e-11,1.2258e-01,1.1875
126.96,3.50595380e-03,3.832497e-03,5.144251e-06,-4.5120907011e-11,1.2477e-01,1.1875
127.54,3.72834268e-03,3.744731e-03,5.194929e-06,-4.5120907011e-11,1.2348e-01,1.1875
128.11,3.92762586e-03,3.661140e-03,5.289574e-06,-4.5121240078e-11,1.2811e-01,1.1875
128.68,4.08872331e-03,3.583372e-03,5.412440e-06,-4.5121351100e-11,1.3427e-01,1.1875
129.25,4.19789431e-03,3.514991e-03,5.550390e-06,-4.5122017234e-11,1.4041e-01,1.1875
129.82,4.24373260e-03,3.285494e-03,5.727160e-06,-4.5122017234e-11,1.4653e-01,1.1875
130.39,4.21807016e-03,3.199776e-03,5.915345e-06,-4.5122017234e-11,1.5263e-01,1.1875
130.97,4.11674781e-03,3.229601e-03,6.057027e-06,-4.5122350301e-11,1.5870e-01,1.1875
131.54,3.94002271e-03,3.306593e-03,6.146514e-06,-4.5123016434e-11,1.6476e-01,1.1875
132.11,3.69234612e-03,3.411593e-03,6.216762e-06,-4.5122794390e-11,1.7080e-01,1.1875
132.68,3.38144990e-03,3.525498e-03,6.296506e-06,-4.5123238479e-11,1.7706e-01,1.1875
133.25,3.01699239e-03,3.632484e-03,6.402862e-06,-4.5123682568e-11,1.8280e-01,1.1875
133.83,2.60921990e-03,3.725314e-03,6.541931e-06,-4.5123238479e-11,1.5037e-01,1.1875
134.40,2.16798132e-03,3.800867e-03,6.711772e-06,-4.5124015635e-11,4.9981e-02,1.1875
134.97,1.70206086e-03,3.860869e-03,6.905071e-06,-4.5124792791e-11,4.6831e-02,1.1875
135.54,1.21857166e-03,3.909672e-03,7.110520e-06,-4.5124903814e-11,4.2981e-02,1.1875
136.11,7.22368868e-04,3.951959e-03,7.314323e-06,-4.5124792791e-11,3.8829e-02,1.1875
136.69,2.15891165e-04,3.991198e-03,7.502952e-06,-4.5125236880e-11,3.7246e-02,1.1875
137.26,-3.00010089e-04,4.029108e-03,7.666485e-06,-4.5125680970e-11,4.1246e-02,1.1875
137.83,-8.24163372e-04,4.065907e-03,7.800722e-06,-4.5125791992e-11,4.5095e-02,1.1875
138.40,-1.35280567e-03,4.100784e-03,7.908098e-06,-4.5126569148e-11,4.8795e-02,1.1875
138.97,-1.87811560e-03,4.132220e-03,7.996144e-06,-4.5126236081e-11,5.2347e-02,1.1875
139.55,-2.38822302e-03,4.158141e-03,8.076277e-06,-4.5126791193e-11,5.5738e-02,1.1875
140.12,-2.86854116e-03,4.175922e-03,8.160081e-06,-4.5127013237e-11,5.8939e-02,1.1875
140.69,-3.30351186e-03,4.182525e-03,8.255265e-06,-4.5128012438e-11,6.1900e-02,1.1875
141.26,-3.67703000e-03,4.174864e-03,8.363623e-06,-4.5127901416e-11,6.4544e-02,1.1875
141.83,-3.97162429e-03,4.150299e-03,8.481479e-06,-4.5128123460e-11,6.6768e-02,1.1875
142.40,-4.16787045e-03,4.107103e-03,8.602008e-06,-4.5128900616e-11,7.0450e-02,1.1875
142.98,-4.24522924e-03,4.044787e-03,8.717976e-06,-4.5129344706e-11,7.7179e-02,1.1875
143.55,-4.18448532e-03,3.963973e-03,8.823620e-06,-4.5129344706e-11,8.3303e-02,1.1875
144.12,-3.97139395e-03,3.866072e-03,8.914870e-06,-4.5129344706e-11,8.9437e-02,1.1875
144.69,-3.60098663e-03,3.752647e-03,8.988364e-06,-4.5129455728e-11,9.5739e-02,1.1875
145.26,-3.08143454e-03,3.625118e-03,9.042064e-06,-4.5129788795e-11,1.0200e-01,1.1875
145.84,-2.43577715e-03,3.486429e-03,9.074067e-06,-4.5130232884e-11,1.0825e-01,1.1875
146.41,-1.70002696e-03,3.340081e-03,9.082864e-06,-4.5130232884e-11,1.1448e-01,1.1875
146.98,-9.17574810e-04,3.189448e-03,9.068713e-06,-4.5130565951e-11,1.2068e-01,1.1875
147.55,-1.31752190e-04,3.037982e-03,9.035204e-06,-4.5131232085e-11,1.2687e-01,1.1875
148.12,6.20616658e-04,2.889075e-03,8.990103e-06,-4.5131121063e-11,1.3304e-01,1.1875
148.70,1.31262361e-03,2.745871e-03,8.944857e-06,-4.5131343107e-11,1.3918e-01,1.1875
