t,rhoc,errD,Mb,q00,q20,q22,vatm
16.406,1.2800017806e-03,3.794152e-04,1.5058469111e+00,1.5058255327e+00,2.8071612135e-02,-7.4282027677e-16,0.0000e+00
17.431,1.2800013418e-03,3.882076e-04,1.5058469111e+00,1.5058255327e+00,2.9080970015e-02,-9.1800024279e-16,0.0000e+00
18.456,1.2800008483e-03,3.922962e-04,1.5058469110e+00,1.5058255327e+00,2.9958642571e-02,2.4833024426e-16,0.0000e+00
19.482,1.2800003685e-03,3.924329e-04,1.5058469110e+00,1.5058255327e+00,3.0704673283e-02,1.0818648745e-15,0.0000e+00
20.507,1.2799999420e-03,3.888452e-04,1.5058469110e+00,1.5058255326e+00,3.1320680215e-02,-1.4847940335e-15,0.0000e+00
21.533,1.2799995655e-03,3.818973e-04,1.5058469110e+00,1.5058255326e+00,3.1809431814e-02,1.1739678490e-15,0.0000e+00
22.558,1.2799992107e-03,3.726707e-04,1.5058469110e+00,1.5058255326e+00,3.2174810521e-02,6.2606628115e-16,0.0000e+00
23.583,1.2799988663e-03,3.627652e-04,1.5058469109e+00,1.5058255326e+00,3.2422314602e-02,1.0281697619e-15,0.0000e+00
24.609,1.2799985623e-03,3.535302e-04,1.5058469109e+00,1.5058255326e+00,3.2559901426e-02,-7.3742637096e-16,0.0000e+00
25.634,1.2799983538e-03,3.455318e-04,1.5058469109e+00,1.5058255326e+00,3.2598635349e-02,-6.6467640519e-16,0.0000e+00
26.659,1.2799982586e-03,3.386535e-04,1.5058469109e+00,1.5058255326e+00,3.2552511115e-02,-6.6017696617e-16,0.0000e+00
27.685,1.2799982332e-03,3.324386e-04,1.5058469109e+00,1.5058255326e+00,3.2437102326e-02,-9.6882221963e-16,0.0000e+00
28.710,1.2799982007e-03,3.262992e-04,1.5058469109e+00,1.5058255326e+00,3.2267179431e-02,-3.9278560538e-16,0.0000e+00
29.735,1.2799981044e-03,3.197073e-04,1.5058469110e+00,1.5058255326e+00,3.2053894001e-02,-1.6877837853e-15,0.0000e+00
30.761,1.2799979491e-03,3.124176e-04,1.5058469110e+00,1.5058255327e+00,3.1802376400e-02,-7.3569380750e-17,0.0000e+00
31.786,1.2799978027e-03,3.045126e-04,1.5058469110e+00,1.5058255327e+00,3.1510456678e-02,-2.3077305875e-15,0.0000e+00
32.812,1.2799977565e-03,2.963057e-04,1.5058469111e+00,1.5058255327e+00,3.1168844611e-02,-1.0738272000e-15,0.0000e+00
33.837,1.2799978659e-03,2.883429e-04,1.5058469111e+00,1.5058255328e+00,3.0762738195e-02,-1.4141311569e-15,0.0000e+00
34.862,1.2799981111e-03,2.813852e-04,1.5058469111e+00,1.5058255328e+00,3.0274372867e-02,-2.2478555225e-15,0.0000e+00
35.888,1.2799984084e-03,2.760378e-04,1.5058469112e+00,1.5058255329e+00,2.9686021018e-02,-1.3733651552e-15,0.0000e+00
36.913,1.2799986675e-03,2.722256e-04,1.5058469112e+00,1.5058255329e+00,2.8982891395e-02,-7.5480071078e-16,0.0000e+00
37.938,1.2799988536e-03,2.691840e-04,1.5058469113e+00,1.5058255329e+00,2.8155423794e-02,-2.1455339425e-15,0.0000e+00
38.964,1.2799990129e-03,2.660812e-04,1.5058469113e+00,1.5058255329e+00,2.7200704836e-02,-1.2644299420e-15,0.0000e+00
39.989,1.2799992570e-03,2.625474e-04,1.5058469113e+00,1.5058255330e+00,2.6122875269e-02,-1.7411265321e-15,0.0000e+00
41.014,1.2799997239e-03,2.585425e-04,1.5058469113e+00,1.5058255329e+00,2.4932587484e-02,2.6903850576e-16,0.0000e+00
42.040,1.2800005366e-03,2.538623e-04,1.5058469113e+00,1.5058255329e+00,2.3645687016e-02,-1.8316303085e-15,0.0000e+00
43.065,1.2800017688e-03,2.480007e-04,1.5058469112e+00,1.5058255328e+00,2.2281422731e-02,-1.2034435698e-15,0.0000e+00
44.090,1.2800034224e-03,2.405667e-04,1.5058469111e+00,1.5058255327e+00,2.0860487190e-02,-9.7386375973e-16,0.0000e+00
45.116,1.2800054183e-03,2.317337e-04,1.5058469110e+00,1.5058255326e+00,1.9403202232e-02,3.1744813276e-16,0.0000e+00
46.141,1.2800076218e-03,2.221548e-04,1.5058469109e+00,1.5058255324e+00,1.7928036504e-02,-2.3267604956e-16,0.0000e+00
47.167,1.2800099043e-03,2.123833e-04,1.5058469107e+00,1.5058255322e+00,1.6450592081e-02,3.7244428796e-16,0.0000e+00
48.192,1.2800122055e-03,2.023933e-04,1.5058469105e+00,1.5058255319e+00,1.4983095407e-02,-8.8981098631e-16,0.0000e+00
49.217,1.2800145653e-03,1.917118e-04,1.5058469102e+00,1.5058255316e+00,1.3534356519e-02,1.2023197358e-15,0.0000e+00
50.243,1.2800171152e-03,1.800106e-04,1.5058469099e+00,1.5058255312e+00,1.2110096953e-02,-1.1739803757e-15,0.0000e+00
51.268,1.2800200318e-03,1.675479e-04,1.5058469095e+00,1.5058255308e+00,1.0713521928e-02,-2.8576921395e-15,0.0000e+00
52.293,1.2800234746e-03,1.550502e-04,1.5058469091e+00,1.5058255304e+00,9.3460070245e-03,-1.2914536811e-15,0.0000e+00
53.319,1.2800275204e-03,1.431850e-04,1.5058469086e+00,1.5058255298e+00,8.0077768927e-03,1.0039649484e-15,0.0000e+00
54.344,1.2800321122e-03,1.321517e-04,1.5058469081e+00,1.5058255292e+00,6.6984790556e-03,-1.6346036687e-15,0.0000e+00
55.369,1.2800370378e-03,1.218055e-04,1.5058469075e+00,1.5058255286e+00,5.4176001909e-03,-6.6258931601e-16,0.0000e+00
56.395,1.2800419462e-03,1.121780e-04,1.5058469069e+00,1.5058255278e+00,4.1647111524e-03,-4.6247486004e-17,0.0000e+00
57.420,1.2800464020e-03,1.038430e-04,1.5058469062e+00,1.5058255270e+00,2.9395667032e-03,1.0630810718e-15,0.0000e+00
58.446,1.2800499624e-03,9.770934e-05,1.5058469054e+00,1.5058255262e+00,1.7421190129e-03,-1.6039749573e-15,0.0000e+00
59.471,1.2800522550e-03,9.435884e-05,1.5058469046e+00,1.5058255253e+00,5.7249586157e-04,1.5424610624e-15,0.0000e+00
60.496,1.2800530274e-03,9.358978e-05,1.5058469036e+00,1.5058255244e+00,-5.6900886220e-04,3.5119392538e-16,0.0000e+00
61.522,1.2800521496e-03,9.470097e-05,1.5058469027e+00,1.5058255234e+00,-1.6819167167e-03,-1.6768333433e-15,0.0000e+00
62.547,1.2800495667e-03,9.713959e-05,1.5058469017e+00,1.5058255225e+00,-2.7654134330e-03,-1.8588979931e-15,0.0000e+00
63.572,1.2800452158e-03,1.007372e-04,1.5058469006e+00,1.5058255215e+00,-3.8185170422e-03,-2.5224589878e-16,0.0000e+00
64.598,1.2800389342e-03,1.054860e-04,1.5058468995e+00,1.5058255204e+00,-4.8397354151e-03,2.4543835097e-15,0.0000e+00
65.623,1.2800303937e-03,1.112512e-04,1.5058468983e+00,1.5058255194e+00,-5.8276132465e-03,-9.2453256088e-16,0.0000e+00
66.648,1.2800190906e-03,1.177024e-04,1.5058468972e+00,1.5058255185e+00,-6.7805287054e-03,1.7181831295e-15,0.0000e+00
67.674,1.2800044090e-03,1.245496e-04,1.5058468960e+00,1.5058255176e+00,-7.6966131930e-03,-1.4520240228e-15,0.0000e+00
68.699,1.2799857589e-03,1.318168e-04,1.5058468949e+00,1.5058255168e+00,-8.5737089024e-03,8.8131457761e-16,0.0000e+00
69.725,1.2799627658e-03,1.398369e-04,1.5058468939e+00,1.5058255161e+00,-9.4093620549e-03,-1.0529834133e-15,0.0000e+00
70.750,1.2799354772e-03,1.489248e-04,1.5058468929e+00,1.5058255156e+00,-1.0200847062e-02,-7.8217681563e-16,0.0000e+00
71.775,1.2799045373e-03,1.589756e-04,1.5058468921e+00,1.5058255153e+00,-1.0945223697e-02,-2.6725917236e-15,0.0000e+00
72.801,1.2798712845e-03,1.693167e-04,1.5058468913e+00,1.5058255151e+00,-1.1639429218e-02,5.2274181412e-16,0.0000e+00
73.826,1.2798377373e-03,1.789079e-04,1.5058468908e+00,1.5058255151e+00,-1.2280406105e-02,1.0398249352e-15,0.0000e+00
74.851,1.2798064543e-03,1.867176e-04,1.5058468904e+00,1.5058255153e+00,-1.2865258128e-02,1.3718618506e-15,0.0000e+00
75.877,1.2797802779e-03,1.920369e-04,1.5058468903e+00,1.5058255156e+00,-1.3391418753e-02,1.3706399631e-16,0.0000e+00
76.902,1.2797619886e-03,1.946165e-04,1.5058468904e+00,1.5058255160e+00,-1.3856807683e-02,-2.8965087373e-16,0.0000e+00
77.927,1.2797539526e-03,1.946329e-04,1.5058468907e+00,1.5058255165e+00,-1.4259948560e-02,-3.3177212813e-16,0.0000e+00
78.953,1.2797577959e-03,1.925582e-04,1.5058468913e+00,1.5058255170e+00,-1.4600024219e-02,6.8948994823e-17,0.0000e+00
79.978,1.2797741446e-03,1.890152e-04,1.5058468921e+00,1.5058255175e+00,-1.4876856727e-02,2.8262377498e-15,0.0000e+00
81.003,1.2798024919e-03,1.846688e-04,1.5058468931e+00,1.5058255180e+00,-1.5090815654e-02,1.9268107325e-15,0.0000e+00
82.029,1.2798412055e-03,1.801584e-04,1.5058468942e+00,1.5058255185e+00,-1.5242672718e-02,-6.6562508209e-16,0.0000e+00
83.054,1.2798876817e-03,1.760420e-04,1.5058468956e+00,1.5058255191e+00,-1.5333433120e-02,2.3579979365e-15,0.0000e+00
84.080,1.2799386317e-03,1.727283e-04,1.5058468970e+00,1.5058255197e+00,-1.5364178756e-02,2.5819648403e-16,0.0000e+00
85.105,1.2799904489e-03,1.704040e-04,1.5058468985e+00,1.5058255203e+00,-1.5335954031e-02,1.4333903238e-15,0.0000e+00
86.130,1.2800395884e-03,1.689962e-04,1.5058469001e+00,1.5058255211e+00,-1.5249715654e-02,-2.2432769283e-16,0.0000e+00
87.156,1.2800828822e-03,1.682028e-04,1.5058469017e+00,1.5058255220e+00,-1.5106352860e-02,4.0830427481e-16,0.0000e+00
88.181,1.2801177506e-03,1.675868e-04,1.5058469033e+00,1.5058255229e+00,-1.4906762080e-02,-4.2975689947e-16,0.0000e+00
89.206,1.2801423249e-03,1.666971e-04,1.5058469047e+00,1.5058255240e+00,-1.4651954019e-02,2.2395488492e-15,0.0000e+00
90.232,1.2801555229e-03,1.651733e-04,1.5058469061e+00,1.5058255252e+00,-1.4343162920e-02,-4.4124944249e-16,0.0000e+00
91.257,1.2801571108e-03,1.628132e-04,1.5058469075e+00,1.5058255265e+00,-1.3981929838e-02,-1.5233103157e-15,0.0000e+00
92.282,1.2801477514e-03,1.595908e-04,1.5058469087e+00,1.5058255278e+00,-1.3570140760e-02,-2.3992101458e-15,0.0000e+00
93.308,1.2801290098e-03,1.556300e-04,1.5058469097e+00,1.5058255292e+00,-1.3110013930e-02,-1.7141027930e-15,0.0000e+00
94.333,1.2801032725e-03,1.511413e-04,1.5058469107e+00,1.5058255306e+00,-1.2604044036e-02,-1.3374780633e-15,0.0000e+00
95.359,1.2800735549e-03,1.463431e-04,1.5058469116e+00,1.5058255320e+00,-1.2054922251e-02,-2.8215611021e-15,0.0000e+00
96.384,1.2800432003e-03,1.413918e-04,1.5058469124e+00,1.5058255333e+00,-1.1465455821e-02,-1.5137964416e-15,0.0000e+00
97.409,1.2800155075e-03,1.363472e-04,1.5058469131e+00,1.5058255344e+00,-1.0838510033e-02,-2.8115864421e-15,0.0000e+00
98.435,1.2799933460e-03,1.311802e-04,1.5058469137e+00,1.5058255354e+00,-1.0176989042e-02,-5.1080101186e-16,0.0000e+00
99.460,1.2799788237e-03,1.258118e-04,1.5058469142e+00,1.5058255362e+00,-9.4838577471e-03,-1.6508667013e-15,0.0000e+00
100.485,1.2799730611e-03,1.201655e-04,1.5058469147e+00,1.5058255368e+00,-8.7621961070e-03,-1.8873583002e-15,0.0000e+00
101.511,1.2799761054e-03,1.142121e-04,1.5058469151e+00,1.5058255371e+00,-8.0152703221e-03,7.4765955480e-16,0.0000e+00
102.536,1.2799869933e-03,1.079965e-04,1.5058469154e+00,1.5058255373e+00,-7.2465957685e-03,-3.8161832301e-16,0.0000e+00
103.561,1.2800039435e-03,1.016406e-04,1.5058469157e+00,1.5058255373e+00,-6.4599698182e-03,1.5566370058e-15,0.0000e+00
104.587,1.2800246430e-03,9.532017e-05,1.5058469159e+00,1.5058255371e+00,-5.6594561979e-03,-1.1905415639e-15,0.0000e+00
105.612,1.2800465767e-03,8.921748e-05,1.5058469160e+00,1.5058255369e+00,-4.8493138136e-03,-1.3892758221e-15,0.0000e+00
106.637,1.2800673469e-03,8.346521e-05,1.5058469160e+00,1.5058255365e+00,-4.0338759098e-03,-6.5825250732e-16,0.0000e+00
107.663,1.2800849392e-03,7.810321e-05,1.5058469159e+00,1.5058255361e+00,-3.2173961014e-03,2.5011917785e-16,0.0000e+00
108.688,1.2800979001e-03,7.307223e-05,1.5058469157e+00,1.5058255357e+00,-2.4038858154e-03,1.4797399667e-15,0.0000e+00
109.714,1.2801054154e-03,6.825102e-05,1.5058469153e+00,1.5058255352e+00,-1.5969708428e-03,-1.2265912861e-15,0.0000e+00
110.739,1.2801072931e-03,6.352164e-05,1.5058469148e+00,1.5058255347e+00,-7.9979048813e-04,-5.7249211547e-16,0.0000e+00
111.764,1.2801038705e-03,5.883713e-05,1.5058469142e+00,1.5058255341e+00,-1.4955189147e-05,-2.6834608504e-15,0.0000e+00
112.790,1.2800958733e-03,5.427462e-05,1.5058469135e+00,1.5058255336e+00,7.5543204015e-04,-2.4091848058e-15,0.0000e+00
113.815,1.2800842557e-03,5.006962e-05,1.5058469127e+00,1.5058255329e+00,1.5096964661e-03,1.9835416112e-15,0.0000e+00
114.840,1.2800700499e-03,4.662664e-05,1.5058469117e+00,1.5058255322e+00,2.2464700641e-03,-1.5075080690e-15,0.0000e+00
115.866,1.2800542442e-03,4.447592e-05,1.5058469107e+00,1.5058255314e+00,2.9645465625e-03,-1.9668574245e-15,0.0000e+00
116.891,1.2800377019e-03,4.411531e-05,1.5058469096e+00,1.5058255306e+00,3.6626793913e-03,-2.3466263404e-15,0.0000e+00
117.916,1.2800211254e-03,4.575884e-05,1.5058469084e+00,1.5058255297e+00,4.3395196452e-03,-1.2487924856e-16,0.0000e+00
118.942,1.2800050569e-03,4.924070e-05,1.5058469072e+00,1.5058255288e+00,4.9936392181e-03,-4.1074790888e-15,0.0000e+00
119.967,1.2799899057e-03,5.414016e-05,1.5058469060e+00,1.5058255278e+00,5.6234520443e-03,-2.8253829147e-15,0.0000e+00
120.993,1.2799759836e-03,5.997185e-05,1.5058469048e+00,1.5058255268e+00,6.2271700338e-03,-1.3709528054e-15,0.0000e+00
122.018,1.2799635362e-03,6.630852e-05,1.5058469036e+00,1.5058255258e+00,6.8028127272e-03,-1.1826268880e-15,0.0000e+00
123.043,1.2799527592e-03,7.281908e-05,1.5058469024e+00,1.5058255248e+00,7.3482633233e-03,-1.0678369830e-15,0.0000e+00
124.069,1.2799437994e-03,7.926023e-05,1.5058469012e+00,1.5058255238e+00,7.8613540817e-03,-1.5337186565e-15,0.0000e+00
125.094,1.2799367422e-03,8.545528e-05,1.5058469002e+00,1.5058255229e+00,8.3399646699e-03,-4.9760085041e-16,0.0000e+00
126.119,1.2799315977e-03,9.127685e-05,1.5058468991e+00,1.5058255219e+00,8.7821184402e-03,-3.4733042930e-16,0.0000e+00
127.145,1.2799282918e-03,9.663718e-05,1.5058468982e+00,1.5058255211e+00,9.1860637362e-03,-5.6614953276e-16,0.0000e+00
128.170,1.2799266711e-03,1.014825e-04,1.5058468974e+00,1.5058255202e+00,9.5503330114e-03,-1.2589547210e-15,0.0000e+00
129.195,1.2799265195e-03,1.057863e-04,1.5058468966e+00,1.5058255195e+00,9.8737762971e-03,-1.0645843765e-15,0.0000e+00
130.221,1.2799275846e-03,1.095407e-04,1.5058468959e+00,1.5058255188e+00,1.0155570122e-02,-7.0010271118e-16,0.0000e+00
131.246,1.2799296058e-03,1.127458e-04,1.5058468954e+00,1.5058255182e+00,1.0395206539e-02,-3.3917180795e-16,0.0000e+00
132.271,1.2799323385e-03,1.154030e-04,1.5058468949e+00,1.5058255177e+00,1.0592467762e-02,-2.6558679051e-15,0.0000e+00
133.297,1.2799355695e-03,1.175123e-04,1.5058468945e+00,1.5058255172e+00,1.0747392420e-02,1.5817362861e-15,0.0000e+00
134.322,1.2799391208e-03,1.190746e-04,1.5058468942e+00,1.5058255169e+00,1.0860238818e-02,-4.4493572988e-16,0.0000e+00
135.348,1.2799428421e-03,1.200950e-04,1.5058468940e+00,1.5058255166e+00,1.0931449168e-02,1.0070278195e-15,0.0000e+00
136.373,1.2799465995e-03,1.205860e-04,1.5058468939e+00,1.5058255165e+00,1.0961617151e-02,-4.4686018874e-16,0.0000e+00
137.398,1.2799502713e-03,1.205689e-04,1.5058468939e+00,1.5058255164e+00,1.0951460151e-02,-3.9143284717e-15,0.0000e+00
138.424,1.2799537579e-03,1.200728e-04,1.5058468940e+00,1.5058255164e+00,1.0901796863e-02,1.9962246166e-16,0.0000e+00
139.449,1.2799569998e-03,1.191338e-04,1.5058468941e+00,1.5058255165e+00,1.0813530720e-02,1.9603125797e-15,0.0000e+00
140.474,1.2799599892e-03,1.177934e-04,1.5058468943e+00,1.5058255166e+00,1.0687639325e-02,-1.2948147078e-15,0.0000e+00
141.500,1.2799627605e-03,1.160958e-04,1.5058468946e+00,1.5058255169e+00,1.0525169608e-02,2.5274836811e-16,0.0000e+00
142.525,1.2799653604e-03,1.140849e-04,1.5058468949e+00,1.5058255171e+00,1.0327237812e-02,-2.8901910996e-15,0.0000e+00
143.550,1.2799678116e-03,1.117996e-04,1.5058468953e+00,1.5058255175e+00,1.0095032626e-02,1.4629890432e-15,0.0000e+00
144.576,1.2799700917e-03,1.092714e-04,1.5058468958e+00,1.5058255179e+00,9.8298196286e-03,2.5901527267e-15,0.0000e+00
145.601,1.2799721439e-03,1.065235e-04,1.5058468962e+00,1.5058255183e+00,9.5329453097e-03,3.9903434624e-16,0.0000e+00
146.627,1.2799739199e-03,1.035734e-04,1.5058468968e+00,1.5058255188e+00,9.2058394582e-03,2.3833682674e-15,0.0000e+00
147.652,1.2799754377e-03,1.004373e-04,1.5058468973e+00,1.5058255194e+00,8.8500148618e-03,1.7444208221e-15,0.0000e+00
148.677,1.2799768328e-03,9.713310e-05,1.5058468979e+00,1.5058255200e+00,8.4670654506e-03,-2.1028976920e-15,0.0000e+00
149.703,1.2799783767e-03,9.368337e-05,1.5058468986e+00,1.5058255206e+00,8.0586639353e-03,-1.8860323125e-16,0.0000e+00
150.728,1.2799804531e-03,9.011559e-05,1.5058468992e+00,1.5058255212e+00,7.6265599193e-03,4.5527733393e-16,0.0000e+00
151.753,1.2799834932e-03,8.646255e-05,1.5058468999e+00,1.5058255218e+00,7.1725796603e-03,1.3416126099e-15,0.0000e+00
152.779,1.2799878848e-03,8.276204e-05,1.5058469005e+00,1.5058255224e+00,6.6986274002e-03,3.9404485623e-17,0.0000e+00
153.804,1.2799938770e-03,7.905572e-05,1.5058469012e+00,1.5058255229e+00,6.2066854585e-03,3.9803438573e-15,0.0000e+00
154.829,1.2800015017e-03,7.538583e-05,1.5058469018e+00,1.5058255234e+00,5.6988146491e-03,-9.2488708660e-17,0.0000e+00
155.855,1.2800105313e-03,7.178896e-05,1.5058469025e+00,1.5058255239e+00,5.1771520376e-03,2.4970739702e-15,0.0000e+00
156.880,1.2800204801e-03,6.828797e-05,1.5058469031e+00,1.5058255244e+00,4.6439050575e-03,7.6647046249e-16,0.0000e+00
157.905,1.2800306527e-03,6.488437e-05,1.5058469036e+00,1.5058255248e+00,4.1013393813e-03,2.6164446294e-15,0.0000e+00
158.931,1.2800402281e-03,6.155510e-05,1.5058469041e+00,1.5058255251e+00,3.5517610170e-03,5.6890172161e-16,0.0000e+00
159.956,1.2800483681e-03,5.825713e-05,1.5058469046e+00,1.5058255254e+00,2.9974942760e-03,-5.4468232975e-16,0.0000e+00
160.982,1.2800543287e-03,5.494029e-05,1.5058469050e+00,1.5058255257e+00,2.4408573883e-03,4.5283787905e-16,0.0000e+00
162.007,1.2800575589e-03,5.156626e-05,1.5058469054e+00,1.5058255260e+00,1.8841381623e-03,1.1566206143e-15,0.0000e+00
163.032,1.2800577711e-03,4.812928e-05,1.5058469056e+00,1.5058255263e+00,1.3295722224e-03,-6.9918113933e-16,0.0000e+00
164.058,1.2800549741e-03,4.467431e-05,1.5058469058e+00,1.5058255266e+00,7.7932577537e-04,-2.5148945176e-15,0.0000e+00
165.083,1.2800494663e-03,4.130833e-05,1.5058469060e+00,1.5058255268e+00,2.3548295910e-04,2.1152179651e-15,0.0000e+00
166.108,1.2800417925e-03,3.820145e-05,1.5058469061e+00,1.5058255270e+00,-2.9995909082e-04,3.6955510517e-15,0.0000e+00
167.134,1.2800326716e-03,3.557231e-05,1.5058469061e+00,1.5058255272e+00,-8.2508799749e-04,1.6900751882e-15,0.0000e+00
168.159,1.2800229071e-03,3.365104e-05,1.5058469061e+00,1.5058255274e+00,-1.3380794853e-03,2.3263663382e-15,0.0000e+00
169.184,1.2800132930e-03,3.261938e-05,1.5058469061e+00,1.5058255275e+00,-1.8371983164e-03,3.2987330565e-15,0.0000e+00
170.210,1.2800045284e-03,3.254762e-05,1.5058469060e+00,1.5058255275e+00,-2.3207972900e-03,1.7234686151e-15,0.0000e+00
171.235,1.2799971511e-03,3.336855e-05,1.5058469059e+00,1.5058255275e+00,-2.7873176176e-03,3.7770017399e-15,0.0000e+00
172.261,1.2799914981e-03,3.491057e-05,1.5058469057e+00,1.5058255275e+00,-3.2352937315e-03,-2.4720435867e-16,0.0000e+00
173.286,1.2799876966e-03,3.696397e-05,1.5058469056e+00,1.5058255274e+00,-3.6633601266e-03,1.1708778728e-15,0.0000e+00
174.311,1.2799856824e-03,3.933880e-05,1.5058469054e+00,1.5058255273e+00,-4.0702671125e-03,-1.7906745714e-15,0.0000e+00
175.337,1.2799852398e-03,4.189517e-05,1.5058469052e+00,1.5058255271e+00,-4.4548935238e-03,1.5753123882e-15,0.0000e+00
176.362,1.2799860532e-03,4.453563e-05,1.5058469051e+00,1.5058255270e+00,-4.8162235991e-03,1.1420380950e-15,0.0000e+00
177.387,1.2799877612e-03,4.719309e-05,1.5058469049e+00,1.5058255268e+00,-5.1533512804e-03,5.3201466920e-15,0.0000e+00
178.413,1.2799900037e-03,4.982181e-05,1.5058469047e+00,1.5058255265e+00,-5.4654799770e-03,4.5659756608e-15,0.0000e+00
179.438,1.2799924582e-03,5.238841e-05,1.5058469046e+00,1.5058255263e+00,-5.7519181160e-03,1.8758803355e-15,0.0000e+00
180.463,1.2799948618e-03,5.486576e-05,1.5058469044e+00,1.5058255261e+00,-6.0120750943e-03,1.4031139782e-15,0.0000e+00
181.489,1.2799970211e-03,5.722970e-05,1.5058469043e+00,1.5058255259e+00,-6.2454597051e-03,3.5003675556e-15,0.0000e+00
182.514,1.2799988127e-03,5.945777e-05,1.5058469041e+00,1.5058255258e+00,-6.4516801989e-03,-6.7513895615e-16,0.0000e+00
183.539,1.2800001770e-03,6.152919e-05,1.5058469039e+00,1.5058255256e+00,-6.6304456016e-03,1.5707316340e-15,0.0000e+00
184.565,1.2800011081e-03,6.342525e-05,1.5058469038e+00,1.5058255254e+00,-6.7815680476e-03,1.5158438991e-15,0.0000e+00
185.590,1.2800016417e-03,6.512953e-05,1.5058469036e+00,1.5058255252e+00,-6.9049651359e-03,-3.2442665841e-16,0.0000e+00
186.616,1.2800018422e-03,6.662766e-05,1.5058469035e+00,1.5058255251e+00,-7.0006630556e-03,-1.1215320956e-15,0.0000e+00
187.641,1.2800017898e-03,6.790662e-05,1.5058469033e+00,1.5058255249e+00,-7.0688000061e-03,4.5761671612e-15,0.0000e+00
188.666,1.2800015681e-03,6.895403e-05,1.5058469032e+00,1.5058255248e+00,-7.1096288357e-03,2.1240000027e-15,0.0000e+00
189.692,1.2800012538e-03,6.975775e-05,1.5058469030e+00,1.5058255247e+00,-7.1235175965e-03,1.7124639630e-15,0.0000e+00
190.717,1.2800009100e-03,7.030612e-05,1.5058469029e+00,1.5058255245e+00,-7.1109475082e-03,1.6538628356e-15,0.0000e+00
191.742,1.2800005819e-03,7.058893e-05,1.5058469027e+00,1.5058255244e+00,-7.0725075885e-03,2.2222016144e-15,0.0000e+00
192.768,1.2800002975e-03,7.059890e-05,1.5058469026e+00,1.5058255242e+00,-7.0088858785e-03,-6.1458626482e-16,0.0000e+00
193.793,1.2800000689e-03,7.033309e-05,1.5058469024e+00,1.5058255241e+00,-6.9208578601e-03,1.3847638564e-15,0.0000e+00
194.818,1.2799998966e-03,6.979385e-05,1.5058469023e+00,1.5058255239e+00,-6.8092730438e-03,-1.0685438745e-16,0.0000e+00
195.844,1.2799997741e-03,6.898901e-05,1.5058469022e+00,1.5058255238e+00,-6.6750410701e-03,1.3583635335e-15,0.0000e+00
196.869,1.2799996940e-03,6.793120e-05,1.5058469020e+00,1.5058255237e+00,-6.5191182188e-03,1.5546854419e-15,0.0000e+00
197.895,1.2799996523e-03,6.663660e-05,1.5058469019e+00,1.5058255235e+00,-6.3424972376e-03,1.2811932839e-16,0.0000e+00
198.920,1.2799996450e-03,6.512349e-05,1.5058469017e+00,1.5058255234e+00,-6.1461999006e-03,-2.1947588811e-16,0.0000e+00
199.945,1.2799996568e-03,6.341087e-05,1.5058469016e+00,1.5058255232e+00,-5.9312713170e-03,-2.0337548585e-16,0.0000e+00
