t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
33.17,-9.65894031e-15,1.142664e-14,8.735934e-18,-8.6597395921e-15,0.0000e+00,0.9687
33.75,-8.65973959e-15,1.174221e-14,9.099101e-18,-8.9928064995e-15,0.0000e+00,0.9687
34.32,-1.28785871e-14,1.211662e-14,9.232954e-18,-8.9928064995e-15,0.0000e+00,0.9687
34.89,-1.84297022e-14,1.243256e-14,8.924038e-18,-9.3258734069e-15,0.0000e+00,0.9687
35.46,-2.12052598e-14,1.256413e-14,8.576429e-18,-9.3258734069e-15,0.0000e+00,0.9687
36.03,-1.98729921e-14,1.263214e-14,8.308293e-18,-9.5479180118e-15,0.0000e+00,0.9687
36.61,-1.58761893e-14,1.262514e-14,8.329055e-18,-9.8809849192e-15,0.0000e+00,0.9687
37.18,-1.44328993e-14,1.244703e-14,8.768860e-18,-9.9920072216e-15,0.0000e+00,0.9687
37.75,-1.57651669e-14,1.253348e-14,9.031949e-18,-1.0325074129e-14,0.0000e+00,0.9687
38.32,-1.74305015e-14,1.263400e-14,8.983578e-18,-1.0325074129e-14,0.0000e+00,0.9687
38.89,-1.77635684e-14,1.276092e-14,8.846667e-18,-1.0325074129e-14,0.0000e+00,0.9687
39.47,-1.55431223e-14,1.293140e-14,8.822122e-18,-1.0436096431e-14,0.0000e+00,0.9687
40.04,-1.13242749e-14,1.314184e-14,8.680949e-18,-1.0658141036e-14,0.0000e+00,0.9687
40.61,-1.03250741e-14,1.334627e-14,8.502813e-18,-1.0769163339e-14,0.0000e+00,0.9687
41.18,-1.40998324e-14,1.355672e-14,8.151280e-18,-1.0769163339e-14,0.0000e+00,0.9687
41.75,-1.90958360e-14,1.371984e-14,7.583120e-18,-1.1213252549e-14,0.0000e+00,0.9687
42.33,-2.02060590e-14,1.385734e-14,7.433122e-18,-1.1213252549e-14,0.0000e+00,0.9687
42.90,-1.60982339e-14,1.402825e-14,7.519199e-18,-1.1324274851e-14,0.0000e+00,0.9687
43.47,-1.06581410e-14,1.418809e-14,7.863214e-18,-1.1546319456e-14,0.0000e+00,0.9687
44.04,-6.99440506e-15,1.439510e-14,8.254997e-18,-1.1657341759e-14,0.0000e+00,0.9687
44.61,-1.08801856e-14,1.453969e-14,8.448535e-18,-1.1990408666e-14,0.0000e+00,0.9687
45.19,-1.87627691e-14,1.476965e-14,8.437103e-18,-1.1990408666e-14,0.0000e+00,0.9687
45.76,-2.48689958e-14,1.493722e-14,8.028419e-18,-1.2101430968e-14,0.0000e+00,0.9687
46.33,-2.45359288e-14,1.514736e-14,7.714595e-18,-1.2101430968e-14,0.0000e+00,0.9687
46.90,-2.02060590e-14,1.533145e-14,7.487354e-18,-1.2545520178e-14,0.0000e+00,0.9687
47.47,-1.83186799e-14,1.550840e-14,7.136103e-18,-1.2545520178e-14,0.0000e+00,0.9687
48.05,-1.98729921e-14,1.570068e-14,6.930026e-18,-1.2545520178e-14,0.0000e+00,0.9687
48.62,-2.19824159e-14,1.582666e-14,7.245737e-18,-1.2545520178e-14,0.0000e+00,0.9687
49.19,-2.13162821e-14,1.597058e-14,7.167482e-18,-1.2545520178e-14,0.0000e+00,0.9687
49.76,-1.79856130e-14,1.609334e-14,6.852491e-18,-1.2656542481e-14,0.0000e+00,0.9687
50.33,-1.50990331e-14,1.619745e-14,6.713498e-18,-1.2878587086e-14,0.0000e+00,0.9687
50.91,-1.58761893e-14,1.637546e-14,6.827488e-18,-1.3100631691e-14,0.0000e+00,0.9687
51.48,-1.99840144e-14,1.656734e-14,7.009601e-18,-1.3322676296e-14,0.0000e+00,0.9687
52.05,-2.32036612e-14,1.677933e-14,7.132944e-18,-1.3433698598e-14,0.0000e+00,0.9687
52.62,-2.12052598e-14,1.698281e-14,7.298855e-18,-1.3544720900e-14,0.0000e+00,0.9687
53.19,-1.66533454e-14,1.717951e-14,6.376140e-18,-1.3655743203e-14,0.0000e+00,0.9687
53.77,-1.42108547e-14,1.736392e-14,5.819042e-18,-1.3877787808e-14,0.0000e+00,0.9687
54.34,-1.67643677e-14,1.755510e-14,5.844330e-18,-1.4099832413e-14,0.0000e+00,0.9687
54.91,-2.09832152e-14,1.767031e-14,5.840853e-18,-1.4321877018e-14,0.0000e+00,0.9687
55.48,-2.15383267e-14,1.787716e-14,6.050022e-18,-1.4321877018e-14,0.0000e+00,0.9687
56.05,-1.74305015e-14,1.807329e-14,6.210420e-18,-1.4765966228e-14,0.0000e+00,0.9687
56.63,-1.16573418e-14,1.826442e-14,6.456936e-18,-1.4765966228e-14,0.0000e+00,0.9687
57.20,-9.32587341e-15,1.845479e-14,6.200481e-18,-1.4765966228e-14,0.0000e+00,0.9687
57.77,-1.40998324e-14,1.868903e-14,5.880492e-18,-1.4876988530e-14,0.0000e+00,0.9687
58.34,-2.22044605e-14,1.886255e-14,5.920402e-18,-1.4876988530e-14,0.0000e+00,0.9687
58.91,-2.69784195e-14,1.898213e-14,6.075607e-18,-1.4988010832e-14,0.0000e+00,0.9687
59.49,-2.69784195e-14,1.909834e-14,5.571132e-18,-1.5321077740e-14,0.0000e+00,0.9687
60.06,-2.44249065e-14,1.922819e-14,5.091906e-18,-1.5321077740e-14,0.0000e+00,0.9687
60.63,-2.42028619e-14,1.947239e-14,5.627692e-18,-1.5765166950e-14,0.0000e+00,0.9687
61.20,-2.45359288e-14,1.971008e-14,6.139163e-18,-1.6098233857e-14,0.0000e+00,0.9687
61.77,-2.45359288e-14,1.989455e-14,6.067189e-18,-1.6098233857e-14,0.0000e+00,0.9687
62.35,-2.45359288e-14,2.009267e-14,6.547862e-18,-1.6320278462e-14,0.0000e+00,0.9687
62.92,-2.35367281e-14,2.031279e-14,6.820659e-18,-1.6542323067e-14,0.0000e+00,0.9687
63.49,-2.26485497e-14,2.059000e-14,6.195839e-18,-1.6764367672e-14,0.0000e+00,0.9687
64.06,-2.28705943e-14,2.084571e-14,5.125463e-18,-1.6986412277e-14,0.0000e+00,0.9687
64.63,-2.26485497e-14,2.103796e-14,4.535563e-18,-1.7208456882e-14,0.0000e+00,0.9687
65.21,-2.28705943e-14,2.109568e-14,4.799412e-18,-1.7208456882e-14,0.0000e+00,0.9687
65.78,-2.22044605e-14,2.122203e-14,6.023193e-18,-1.7097434579e-14,0.0000e+00,0.9687
66.35,-2.32036612e-14,2.143054e-14,6.671107e-18,-1.7541523789e-14,0.0000e+00,0.9687
66.92,-2.76445533e-14,2.164593e-14,6.144169e-18,-1.7652546092e-14,0.0000e+00,0.9687
67.49,-3.50830476e-14,2.192191e-14,5.931712e-18,-1.7985612999e-14,0.0000e+00,0.9687
68.07,-4.05231404e-14,2.213480e-14,6.624024e-18,-1.8429702209e-14,0.0000e+00,0.9687
68.64,-3.98570066e-14,2.232179e-14,7.443654e-18,-1.8429702209e-14,0.0000e+00,0.9687
69.21,-3.44169138e-14,2.250554e-14,7.551669e-18,-1.8984813721e-14,0.0000e+00,0.9687
69.78,-2.93098879e-14,2.259150e-14,7.179892e-18,-1.8984813721e-14,0.0000e+00,0.9687
70.35,-2.76445533e-14,2.260242e-14,6.362074e-18,-1.8984813721e-14,0.0000e+00,0.9687
70.93,-2.96429548e-14,2.260130e-14,6.009901e-18,-1.8984813721e-14,0.0000e+00,0.9687
71.50,-3.03090886e-14,2.262688e-14,6.609860e-18,-1.9206858326e-14,0.0000e+00,0.9687
72.07,-2.99760217e-14,2.272338e-14,6.911347e-18,-1.9428902931e-14,0.0000e+00,0.9687
72.64,-2.96429548e-14,2.281937e-14,6.787056e-18,-1.9650947536e-14,0.0000e+00,0.9687
73.21,-2.96429548e-14,2.295158e-14,6.717822e-18,-2.0095036746e-14,0.0000e+00,0.9687
73.79,-3.26405569e-14,2.310058e-14,6.386774e-18,-1.9872992141e-14,0.0000e+00,0.9687
74.36,-3.50830476e-14,2.329805e-14,6.233429e-18,-2.0095036746e-14,0.0000e+00,0.9687
74.93,-3.40838469e-14,2.353836e-14,6.373769e-18,-2.0206059048e-14,0.0000e+00,0.9687
75.50,-3.06421555e-14,2.376331e-14,6.780612e-18,-2.0539125956e-14,0.0000e+00,0.9687
76.07,-2.73114864e-14,2.399159e-14,6.954441e-18,-2.0650148258e-14,0.0000e+00,0.9687
76.65,-2.67563749e-14,2.417446e-14,7.128467e-18,-2.1094237468e-14,0.0000e+00,0.9687
77.22,-2.89768209e-14,2.433451e-14,7.064956e-18,-2.1094237468e-14,0.0000e+00,0.9687
77.79,-3.45279361e-14,2.448348e-14,6.904742e-18,-2.1205259770e-14,0.0000e+00,0.9687
78.36,-3.60822483e-14,2.461268e-14,6.809302e-18,-2.1205259770e-14,0.0000e+00,0.9687
