t,rhoc,errD,Mb,q00,q20,q22,vatm
99.069,1.2815018705e-03,9.899716e-04,1.5061888385e+00,1.5061880457e+00,7.5490687033e-14,-4.3530366251e-14,2.1112e-01
101.044,1.2811648327e-03,8.452401e-04,1.5061891860e+00,1.5061883935e+00,1.2353209073e-13,-4.3012824730e-14,2.1686e-01
102.088,1.2809278243e-03,7.703195e-04,1.5061893891e+00,1.5061885968e+00,1.2791685864e-13,-4.9505530998e-14,2.1987e-01
103.132,1.2806593466e-03,7.095181e-04,1.5061896056e+00,1.5061888134e+00,9.7627291549e-14,-4.6385721085e-14,2.2278e-01
104.176,1.2803685915e-03,6.732334e-04,1.5061898509e+00,1.5061890589e+00,8.7584332842e-14,-4.3053628388e-14,2.2558e-01
105.220,1.2800704543e-03,6.680584e-04,1.5061901086e+00,1.5061893168e+00,1.3606930970e-13,-4.3822111096e-14,2.2829e-01
106.264,1.2797792795e-03,6.928925e-04,1.5061903408e+00,1.5061895491e+00,4.9833910366e-14,-4.5332163632e-14,2.3091e-01
107.308,1.2795101346e-03,7.393354e-04,1.5061905112e+00,1.5061897197e+00,7.8031709379e-14,-4.4580978770e-14,2.3344e-01
108.352,1.2792765813e-03,7.948310e-04,1.5061912431e+00,1.5061904518e+00,4.9865056534e-14,-3.5666957827e-14,2.3589e-01
109.397,1.2790905068e-03,8.502058e-04,1.5061921700e+00,1.5061913788e+00,5.8674555341e-14,-2.9903178641e-14,8.7550e-02
110.441,1.2789601065e-03,8.988658e-04,1.5061923742e+00,1.5061915831e+00,6.4853278869e-14,-2.9798329479e-14,9.7028e-02
111.485,1.2788892770e-03,9.333939e-04,1.5061934379e+00,1.5061926468e+00,5.7452900086e-14,-3.1222970695e-14,1.0477e-01
112.529,1.2788775596e-03,9.525695e-04,1.5061936641e+00,1.5061928730e+00,1.3156535260e-13,-2.2690639693e-14,1.1598e-01
113.573,1.2789204832e-03,9.545944e-04,1.5061946082e+00,1.5061938170e+00,-4.2220034603e-15,-2.5901795803e-14,1.2511e-01
114.617,1.2790104358e-03,9.420682e-04,1.5061951000e+00,1.5061943088e+00,1.5845158889e-14,-1.9061292010e-14,1.3430e-01
115.661,1.2791379541e-03,9.169319e-04,1.5061958300e+00,1.5061950387e+00,3.2743551349e-14,-2.0404781539e-14,1.4237e-01
116.705,1.2792928389e-03,8.827026e-04,1.5061965232e+00,1.5061957319e+00,3.7972798184e-14,-1.4683018738e-14,1.4946e-01
117.749,1.2794649899e-03,8.432509e-04,1.5061971809e+00,1.5061963894e+00,-2.7875094704e-14,-7.7789347582e-15,1.5583e-01
118.793,1.2796452442e-03,8.028971e-04,1.5061976977e+00,1.5061969061e+00,-1.8767264144e-14,-6.2009363966e-15,1.6167e-01
119.837,1.2798261013e-03,7.662941e-04,1.5061979429e+00,1.5061971512e+00,-5.2902356664e-14,-4.6019626459e-15,1.6710e-01
120.881,1.2800020157e-03,7.377250e-04,1.5061980301e+00,1.5061972383e+00,1.9543343252e-14,1.6897164695e-15,1.7219e-01
121.925,1.2801692405e-03,7.205378e-04,1.5061980313e+00,1.5061972394e+00,-2.7559304408e-14,7.2446948610e-15,1.7702e-01
122.969,1.2803255211e-03,7.159556e-04,1.5061983653e+00,1.5061975733e+00,-9.7927573227e-14,8.0719255037e-15,5.2459e-02
124.013,1.2804699489e-03,7.243919e-04,1.5061989874e+00,1.5061981953e+00,-4.5637417359e-14,1.2656398485e-14,4.3161e-02
125.057,1.2806028937e-03,7.455243e-04,1.5061994217e+00,1.5061986295e+00,4.5077867285e-15,1.8241468826e-14,4.9422e-02
126.101,1.2807257785e-03,7.760050e-04,1.5061999745e+00,1.5061991822e+00,-1.8416465908e-15,2.1895932839e-14,5.0971e-02
127.145,1.2808405098e-03,8.128507e-04,1.5062002671e+00,1.5061994747e+00,-4.5960232534e-14,2.0552468393e-14,5.0440e-02
128.190,1.2809485867e-03,8.515212e-04,1.5062006980e+00,1.5061999056e+00,-7.2682836692e-14,2.7959106366e-14,4.9949e-02
129.234,1.2810501605e-03,8.891949e-04,1.5062009426e+00,1.5062001502e+00,-2.5027974610e-14,3.2898394673e-14,4.9172e-02
130.278,1.2811433706e-03,9.231176e-04,1.5062010007e+00,1.5062002082e+00,-8.8102499975e-14,3.5065252441e-14,4.7392e-02
131.322,1.2812241681e-03,9.507762e-04,1.5062010205e+00,1.5062002280e+00,-8.5165481095e-14,4.5156496214e-14,5.3577e-02
132.366,1.2812866812e-03,9.702989e-04,1.5062010552e+00,1.5062002626e+00,-1.0058038071e-13,3.8501547844e-14,6.2072e-02
133.410,1.2813241125e-03,9.804354e-04,1.5062011759e+00,1.5062003833e+00,-1.4554114552e-13,4.4836823052e-14,7.0267e-02
134.454,1.2813300907e-03,9.805258e-04,1.5062014068e+00,1.5062006141e+00,-1.5187162274e-13,5.0342014459e-14,7.8170e-02
135.498,1.2813002218e-03,9.705393e-04,1.5062017655e+00,1.5062009729e+00,-1.0999776714e-13,5.8149631469e-14,8.5792e-02
136.542,1.2812333596e-03,9.511195e-04,1.5062021489e+00,1.5062013563e+00,-1.4906042630e-13,5.7904129284e-14,9.3142e-02
137.586,1.2811320735e-03,9.234795e-04,1.5062025420e+00,1.5062017495e+00,-1.8166149725e-13,5.8288047932e-14,1.0023e-01
138.630,1.2810020822e-03,8.854394e-04,1.5062036900e+00,1.5062028976e+00,-1.6975636557e-13,7.0893262952e-14,1.0706e-01
139.674,1.2808508940e-03,8.401100e-04,1.5062051314e+00,1.5062043391e+00,-1.7771719609e-13,6.1758049372e-14,1.1365e-01
140.718,1.2806862504e-03,7.910546e-04,1.5062068442e+00,1.5062060519e+00,-1.8340073359e-13,6.4841292027e-14,1.2001e-01
141.762,1.2805149821e-03,7.405722e-04,1.5062087499e+00,1.5062079578e+00,-1.6725767628e-13,7.3510413680e-14,1.2614e-01
142.806,1.2803425731e-03,6.901054e-04,1.5062108133e+00,1.5062100213e+00,-1.5862668356e-13,7.0404443895e-14,1.3206e-01
143.850,1.2801733417e-03,6.414106e-04,1.5062133012e+00,1.5062125093e+00,-2.1346826904e-13,7.1825380003e-14,1.3776e-01
144.894,1.2800108990e-03,6.009633e-04,1.5062153572e+00,1.5062145654e+00,-2.1424050193e-13,7.8000961939e-14,1.4327e-01
145.938,1.2798585462e-03,5.684222e-04,1.5062175402e+00,1.5062167485e+00,-1.7911869152e-13,7.2883834564e-14,1.4858e-01
146.983,1.2797194022e-03,5.424605e-04,1.5062202106e+00,1.5062194190e+00,-1.8412734312e-13,7.3023582600e-14,1.5370e-01
148.027,1.2795962428e-03,5.323092e-04,1.5062226168e+00,1.5062218252e+00,-1.8951430605e-13,6.7235205920e-14,1.5863e-01
149.071,1.2794911421e-03,5.395700e-04,1.5062238469e+00,1.5062230554e+00,-1.5493097406e-13,6.9986847964e-14,1.6348e-01
151.045,1.2793443590e-03,5.859569e-04,1.5062275660e+00,1.5062267747e+00,-1.9152820210e-13,6.7192338837e-14,1.7253e-01
152.089,1.2792915435e-03,6.305262e-04,1.5062288012e+00,1.5062280098e+00,-1.5229517788e-13,7.1980531506e-14,1.7714e-01
153.134,1.2792530619e-03,6.829429e-04,1.5062299419e+00,1.5062291505e+00,-1.4944605895e-13,6.3647024788e-14,1.8158e-01
154.179,1.2792242830e-03,7.399954e-04,1.5062312066e+00,1.5062304153e+00,-1.8016246243e-13,6.2302727043e-14,1.8584e-01
155.223,1.2792021004e-03,8.003296e-04,1.5062318591e+00,1.5062310678e+00,-1.2863436676e-13,4.9211316189e-14,1.8993e-01
156.268,1.2791828242e-03,8.607230e-04,1.5062326214e+00,1.5062318301e+00,-1.7459397368e-13,5.9357676015e-14,1.9392e-01
157.313,1.2791638065e-03,9.182895e-04,1.5062334142e+00,1.5062326230e+00,-1.1092429474e-13,5.5587654211e-14,1.9778e-01
158.358,1.2791432742e-03,9.712336e-04,1.5062338101e+00,1.5062330188e+00,-1.8839555722e-13,3.9244829415e-14,2.0150e-01
159.402,1.2791218002e-03,1.017081e-03,1.5062339652e+00,1.5062331739e+00,-1.0507600176e-13,4.1674544747e-14,2.0509e-01
160.447,1.2791013914e-03,1.053347e-03,1.5062339758e+00,1.5062331846e+00,-1.1240986441e-13,3.1823360290e-14,2.0855e-01
161.492,1.2790848436e-03,1.078055e-03,1.5062340386e+00,1.5062332473e+00,-1.3322884751e-13,2.4825216553e-14,2.1188e-01
162.536,1.2790751655e-03,1.089730e-03,1.5062347453e+00,1.5062339541e+00,-3.4262582167e-14,3.5875588166e-14,1.9538e-01
163.581,1.2790752316e-03,1.089657e-03,1.5062353034e+00,1.5062345121e+00,-8.6390700752e-14,1.0971731858e-14,5.7937e-02
164.626,1.2790875306e-03,1.078108e-03,1.5062358755e+00,1.5062350842e+00,-8.6244887192e-14,2.0557947003e-14,6.2759e-02
165.670,1.2791138547e-03,1.055923e-03,1.5062363835e+00,1.5062355923e+00,-5.9079878806e-14,6.2900408773e-15,6.3888e-02
166.715,1.2791548437e-03,1.024484e-03,1.5062368319e+00,1.5062360406e+00,-4.9365850426e-14,1.5344567741e-15,6.2162e-02
167.760,1.2792096770e-03,9.863025e-04,1.5062371702e+00,1.5062363789e+00,-5.6150625467e-15,-5.4411017243e-16,6.1753e-02
168.804,1.2792762233e-03,9.444131e-04,1.5062373319e+00,1.5062365406e+00,-1.1886495782e-14,-7.9384079741e-15,5.9848e-02
169.849,1.2793515350e-03,9.017973e-04,1.5062375017e+00,1.5062367103e+00,1.7813714308e-14,-1.4563260620e-14,5.6145e-02
170.894,1.2794324358e-03,8.620923e-04,1.5062375521e+00,1.5062367607e+00,4.1443104366e-14,-1.5295690009e-14,5.0324e-02
171.938,1.2795160903e-03,8.288105e-04,1.5062376081e+00,1.5062368166e+00,4.5366351481e-14,-2.3148371765e-14,4.4899e-02
172.983,1.2796005647e-03,8.055577e-04,1.5062377199e+00,1.5062369284e+00,3.6613038188e-14,-3.2262464749e-14,5.3727e-02
174.028,1.2796853422e-03,7.956082e-04,1.5062378596e+00,1.5062370680e+00,1.4473395977e-13,-3.7863051570e-14,6.2242e-02
175.073,1.2797716532e-03,8.014578e-04,1.5062380199e+00,1.5062372282e+00,1.1028580356e-13,-4.3768123478e-14,7.0457e-02
176.117,1.2798624854e-03,8.244931e-04,1.5062381846e+00,1.5062373929e+00,6.4855251420e-14,-5.0409682136e-14,7.8381e-02
177.162,1.2799622325e-03,8.647800e-04,1.5062384758e+00,1.5062376840e+00,1.0488396159e-13,-4.7532252418e-14,8.6026e-02
178.207,1.2800760838e-03,9.214450e-04,1.5062389939e+00,1.5062382021e+00,1.3861763453e-13,-5.3690405060e-14,9.3401e-02
179.251,1.2802093890e-03,9.932284e-04,1.5062395127e+00,1.5062387208e+00,1.7120936156e-13,-5.1839154919e-14,1.0052e-01
180.296,1.2803672472e-03,1.078272e-03,1.5062401274e+00,1.5062393354e+00,1.6340025905e-13,-6.2692957378e-14,1.0738e-01
181.341,1.2805543362e-03,1.174562e-03,1.5062407528e+00,1.5062399607e+00,1.6725130608e-13,-5.7876729547e-14,1.1412e-01
182.385,1.2807746664e-03,1.276155e-03,1.5062423697e+00,1.5062415774e+00,1.6696389737e-13,-7.8882158796e-14,1.2080e-01
183.430,1.2810308356e-03,1.383149e-03,1.5062441913e+00,1.5062433989e+00,2.3983243737e-13,-6.4980453346e-14,1.2722e-01
184.475,1.2813226647e-03,1.492764e-03,1.5062465016e+00,1.5062457090e+00,2.4699492118e-13,-6.7829301721e-14,1.3339e-01
185.519,1.2816456457e-03,1.603508e-03,1.5062484558e+00,1.5062476630e+00,1.8322389528e-13,-6.3971004089e-14,1.3932e-01
186.564,1.2819899986e-03,1.706916e-03,1.5062518252e+00,1.5062510321e+00,1.8014391624e-13,-6.8506390892e-14,1.4503e-01
187.609,1.2823409058e-03,1.804714e-03,1.5062535234e+00,1.5062527302e+00,1.5568828463e-13,-5.2733446644e-14,1.5053e-01
188.654,1.2826798123e-03,1.886235e-03,1.5062553465e+00,1.5062545530e+00,2.0457289491e-13,-6.2084818267e-14,1.5608e-01
189.698,1.2829860694e-03,1.946562e-03,1.5062571106e+00,1.5062563170e+00,2.0628361190e-13,-5.8253205405e-14,1.6268e-01
190.743,1.2832381796e-03,1.977750e-03,1.5062588183e+00,1.5062580245e+00,1.4592442229e-13,-5.4468968823e-14,1.6721e-01
191.788,1.2834144800e-03,1.974606e-03,1.5062608030e+00,1.5062600091e+00,1.9227088083e-13,-7.2062843914e-14,1.7317e-01
192.832,1.2834937845e-03,1.932935e-03,1.5062623587e+00,1.5062615648e+00,1.7607214398e-13,-6.4620595008e-14,1.7676e-01
193.877,1.2834566986e-03,1.849239e-03,1.5062636461e+00,1.5062628521e+00,1.7451189022e-13,-5.1290386325e-14,1.8124e-01
194.922,1.2832879836e-03,1.724605e-03,1.5062640288e+00,1.5062632349e+00,1.8952307230e-13,-5.4939532978e-14,1.8553e-01
195.966,1.2829796033e-03,1.561571e-03,1.5062645317e+00,1.5062637381e+00,1.3193281159e-13,-4.6877966652e-14,1.8964e-01
197.011,1.2825336175e-03,1.370836e-03,1.5062646088e+00,1.5062638155e+00,1.7012816935e-13,-4.9012607948e-14,1.9358e-01
198.056,1.2819639465e-03,1.169753e-03,1.5062646842e+00,1.5062638912e+00,1.7329426318e-13,-3.8687898234e-14,1.9737e-01
199.100,1.2812963427e-03,9.889554e-04,1.5062647587e+00,1.5062639661e+00,1.2976466350e-13,-4.2223711532e-14,2.0102e-01
201.044,1.2799248734e-03,8.651456e-04,1.5062657759e+00,1.5062649841e+00,1.1143349259e-13,-2.6915760817e-14,2.0520e-01
202.089,1.2791873805e-03,9.631334e-04,1.5062663181e+00,1.5062655268e+00,8.6863163845e-15,-2.9932076474e-14,6.4278e-02
203.133,1.2785137406e-03,1.136360e-03,1.5062668989e+00,1.5062661080e+00,6.3397957131e-14,-2.6791710551e-14,6.8445e-02
204.177,1.2779288747e-03,1.336587e-03,1.5062674806e+00,1.5062666901e+00,2.3493490024e-12,-6.8579815284e-12,7.1773e-02
205.221,1.2774667854e-03,1.530986e-03,1.5062678712e+00,1.5062670810e+00,-5.9867592537e-12,-2.1330492590e-11,7.1895e-02
206.266,1.2771363520e-03,1.700214e-03,1.5062682063e+00,1.5062674163e+00,-6.3492199638e-12,-2.2804422688e-11,7.1577e-02
