t,rhoc,errD,Mb,q00,q20,q22,vatm
55.421,1.2800283812e-03,1.074160e-04,1.5060942365e+00,1.5060942365e+00,-2.5818447236e-03,-3.3127023090e-15,0.0000e+00
56.447,1.2800333541e-03,1.065250e-04,1.5060942365e+00,1.5060942365e+00,-4.0736198959e-03,-5.7012591659e-17,0.0000e+00
57.473,1.2800384233e-03,1.070774e-04,1.5060942364e+00,1.5060942364e+00,-5.5269522364e-03,1.2598593670e-15,0.0000e+00
58.499,1.2800432118e-03,1.094053e-04,1.5060942364e+00,1.5060942364e+00,-6.9390842567e-03,-4.5647332958e-16,0.0000e+00
59.526,1.2800472537e-03,1.140236e-04,1.5060942363e+00,1.5060942363e+00,-8.3075494967e-03,2.1689493361e-15,0.0000e+00
60.552,1.2800500618e-03,1.209742e-04,1.5060942362e+00,1.5060942362e+00,-9.6300525347e-03,2.7410286125e-15,0.0000e+00
61.578,1.2800511999e-03,1.295849e-04,1.5060942361e+00,1.5060942361e+00,-1.0904334661e-02,3.1415532238e-15,0.0000e+00
62.605,1.2800503311e-03,1.389689e-04,1.5060942361e+00,1.5060942361e+00,-1.2128444404e-02,-3.7310495878e-16,0.0000e+00
63.631,1.2800472236e-03,1.485531e-04,1.5060942360e+00,1.5060942360e+00,-1.3300745089e-02,-1.8466509077e-15,0.0000e+00
64.657,1.2800417064e-03,1.581931e-04,1.5060942359e+00,1.5060942359e+00,-1.4419764062e-02,-1.2930911597e-15,0.0000e+00
65.684,1.2800335933e-03,1.679816e-04,1.5060942358e+00,1.5060942358e+00,-1.5484021231e-02,3.6069673351e-15,0.0000e+00
66.710,1.2800226051e-03,1.779966e-04,1.5060942357e+00,1.5060942357e+00,-1.6491911659e-02,-2.1200189329e-15,0.0000e+00
67.736,1.2800083259e-03,1.881986e-04,1.5060942357e+00,1.5060942357e+00,-1.7441657653e-02,-9.8785436685e-16,0.0000e+00
68.763,1.2799902239e-03,1.985167e-04,1.5060942356e+00,1.5060942356e+00,-1.8331316958e-02,5.6790121177e-16,0.0000e+00
69.789,1.2799677471e-03,2.089846e-04,1.5060942355e+00,1.5060942355e+00,-1.9158826933e-02,-9.3029000775e-16,0.0000e+00
70.815,1.2799404879e-03,2.197567e-04,1.5060942355e+00,1.5060942355e+00,-1.9922061876e-02,-5.5972325772e-16,0.0000e+00
71.841,1.2799083875e-03,2.309470e-04,1.5060942354e+00,1.5060942354e+00,-2.0618886910e-02,6.9717199205e-16,0.0000e+00
72.868,1.2798719384e-03,2.423901e-04,1.5060942354e+00,1.5060942354e+00,-2.1247195305e-02,2.0852353759e-15,0.0000e+00
73.894,1.2798323413e-03,2.535069e-04,1.5060942354e+00,1.5060942354e+00,-2.1804927075e-02,-8.7153980253e-16,0.0000e+00
74.920,1.2797915719e-03,2.633795e-04,1.5060942354e+00,1.5060942354e+00,-2.2290090792e-02,2.1700538671e-15,0.0000e+00
75.947,1.2797523282e-03,2.709956e-04,1.5060942354e+00,1.5060942354e+00,-2.2700786740e-02,4.7186122808e-16,0.0000e+00
76.973,1.2797178408e-03,2.755310e-04,1.5060942354e+00,1.5060942354e+00,-2.3035244193e-02,-1.5408787900e-15,0.0000e+00
77.999,1.2796915610e-03,2.765477e-04,1.5060942355e+00,1.5060942355e+00,-2.3291880304e-02,4.4764963831e-16,0.0000e+00
79.026,1.2796767570e-03,2.740636e-04,1.5060942356e+00,1.5060942356e+00,-2.3469387107e-02,7.9061557251e-17,0.0000e+00
80.052,1.2796760750e-03,2.685109e-04,1.5060942357e+00,1.5060942357e+00,-2.3566816245e-02,-3.2029878254e-15,0.0000e+00
81.078,1.2796911399e-03,2.606362e-04,1.5060942358e+00,1.5060942358e+00,-2.3583653113e-02,-5.0636018205e-16,0.0000e+00
82.105,1.2797222668e-03,2.513903e-04,1.5060942359e+00,1.5060942359e+00,-2.3519865284e-02,4.1650593091e-16,0.0000e+00
83.131,1.2797683368e-03,2.418216e-04,1.5060942361e+00,1.5060942361e+00,-2.3375914162e-02,-1.0348680836e-15,0.0000e+00
84.157,1.2798268571e-03,2.329569e-04,1.5060942362e+00,1.5060942362e+00,-2.3152725676e-02,-2.0882179280e-15,0.0000e+00
85.183,1.2798941870e-03,2.256439e-04,1.5060942364e+00,1.5060942364e+00,-2.2851628933e-02,-7.6334997824e-16,0.0000e+00
86.210,1.2799658815e-03,2.203729e-04,1.5060942366e+00,1.5060942366e+00,-2.2474277257e-02,-1.2815986167e-15,0.0000e+00
87.236,1.2800371007e-03,2.171541e-04,1.5060942367e+00,1.5060942367e+00,-2.2022569234e-02,1.5011485605e-15,0.0000e+00
88.262,1.2801030554e-03,2.155377e-04,1.5060942368e+00,1.5060942368e+00,-2.1498583793e-02,-4.4179718850e-15,0.0000e+00
89.289,1.2801594435e-03,2.147835e-04,1.5060942370e+00,1.5060942370e+00,-2.0904540963e-02,-4.5097100356e-16,0.0000e+00
90.315,1.2802028531e-03,2.140982e-04,1.5060942371e+00,1.5060942371e+00,-2.0242790722e-02,-1.2254504967e-15,0.0000e+00
91.341,1.2802310971e-03,2.128323e-04,1.5060942372e+00,1.5060942372e+00,-1.9515825355e-02,2.5393659141e-16,0.0000e+00
92.368,1.2802434399e-03,2.105840e-04,1.5060942373e+00,1.5060942373e+00,-1.8726305429e-02,-4.1871723475e-15,0.0000e+00
93.394,1.2802406701e-03,2.072097e-04,1.5060942373e+00,1.5060942373e+00,-1.7877087387e-02,5.8169768442e-16,0.0000e+00
94.420,1.2802249913e-03,2.027700e-04,1.5060942374e+00,1.5060942374e+00,-1.6971242237e-02,-1.1952012561e-15,0.0000e+00
95.446,1.2801997343e-03,1.974383e-04,1.5060942374e+00,1.5060942374e+00,-1.6012058793e-02,-1.6044062610e-15,0.0000e+00
96.473,1.2801689213e-03,1.914031e-04,1.5060942374e+00,1.5060942374e+00,-1.5003030514e-02,-6.1757221989e-16,0.0000e+00
