t,rhoc,errD,Mb,fd_fraction,vatm
37.665,1.2811648165e-03,6.960756e-03,1.5071030169e+00,1.0000,2.5549e-03
38.283,1.2810203857e-03,7.052481e-03,1.5071030169e+00,1.0000,2.9254e-03
38.900,1.2808107070e-03,7.132182e-03,1.5071030169e+00,1.0000,3.3047e-03
39.517,1.2805429270e-03,7.199927e-03,1.5071030169e+00,1.0000,3.6924e-03
40.135,1.2802256288e-03,7.256028e-03,1.5071030169e+00,1.0000,4.0941e-03
40.752,1.2798676702e-03,7.301015e-03,1.5071030169e+00,1.0000,4.5107e-03
41.370,1.2794806372e-03,7.336383e-03,1.5071030169e+00,1.0000,4.9403e-03
41.987,1.2790782653e-03,7.363318e-03,1.5071030169e+00,1.0000,5.3788e-03
42.605,1.2786754292e-03,7.382878e-03,1.5071030169e+00,1.0000,5.8219e-03
43.222,1.2782886713e-03,7.396132e-03,1.5071030169e+00,1.0000,6.2651e-03
43.840,1.2779371357e-03,7.404125e-03,1.5071030169e+00,1.0000,6.7037e-03
44.457,1.2776403503e-03,7.407833e-03,1.5071030169e+00,1.0000,7.1329e-03
45.075,1.2774152334e-03,7.408119e-03,1.5071030169e+00,1.0000,7.5474e-03
45.692,1.2772746890e-03,7.405732e-03,1.5071030169e+00,1.0000,7.9422e-03
46.310,1.2772324802e-03,7.401243e-03,1.5071030169e+00,1.0000,8.3112e-03
46.927,1.2773094925e-03,7.395012e-03,1.5071030169e+00,1.0000,8.6479e-03
47.544,1.2775102277e-03,7.387601e-03,1.5071030169e+00,1.0000,8.9473e-03
48.162,1.2778476202e-03,7.379524e-03,1.5071030169e+00,1.0000,9.2044e-03
48.779,1.2783425580e-03,7.371218e-03,1.5071030169e+00,1.0000,9.4141e-03
49.397,1.2790000637e-03,7.362839e-03,1.5071030169e+00,1.0000,9.5698e-03
50.014,1.2798000488e-03,7.354460e-03,1.5071030169e+00,1.0000,9.6647e-03
50.632,1.2807061597e-03,7.346244e-03,1.5071030169e+00,1.0000,9.6935e-03
