t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
24.60,-1.51821872e-05,6.158266e-04,5.261487e-07,-4.7535309022e-12,2.2679e-01,1.1563
25.17,-2.34418297e-05,6.179057e-04,5.344684e-07,-4.7536419245e-12,2.3193e-01,1.1563
25.74,-1.58290164e-05,6.190355e-04,5.400344e-07,-4.7535309022e-12,2.3701e-01,1.1563
26.31,1.26253623e-06,6.167785e-04,5.431998e-07,-4.7540860137e-12,2.4202e-01,1.1563
26.88,1.54597289e-05,6.164588e-04,5.447866e-07,-4.7546411253e-12,2.4696e-01,1.1563
27.46,1.78866414e-05,6.158610e-04,5.459549e-07,-4.7549741922e-12,2.5184e-01,1.1563
28.03,8.12602875e-06,6.151064e-04,5.476688e-07,-4.7555293037e-12,2.5665e-01,1.1563
28.60,-7.75561170e-06,6.142863e-04,5.504479e-07,-4.7555293037e-12,2.6139e-01,1.1563
29.17,-2.23669981e-05,6.134793e-04,5.542756e-07,-4.7557513483e-12,2.6607e-01,1.1563
29.74,-3.04535737e-05,6.125581e-04,5.586788e-07,-5.1736392948e-12,2.7069e-01,1.1250
30.32,-2.93454337e-05,6.114127e-04,5.630868e-07,-5.1738613394e-12,2.7525e-01,1.1250
30.89,-1.84617936e-05,6.098612e-04,5.670229e-07,-5.1738613394e-12,2.7978e-01,1.1250
31.46,2.00626488e-07,6.078911e-04,5.702943e-07,-5.1743054286e-12,2.8426e-01,1.1250
32.03,2.11786875e-05,6.054179e-04,5.728912e-07,-5.1743054286e-12,2.8869e-01,1.1250
32.60,3.63680874e-05,6.024659e-04,5.750093e-07,-5.1747495178e-12,2.9308e-01,1.1250
33.17,3.83893971e-05,6.033459e-04,5.769331e-07,-5.1744164509e-12,2.9742e-01,1.1250
33.75,2.46793667e-05,5.996536e-04,5.790445e-07,-5.5659921117e-12,3.0194e-01,1.0938
34.32,-6.41207564e-07,5.956437e-04,5.815376e-07,-5.5665472232e-12,3.0656e-01,1.0938
34.89,-2.84936462e-05,5.913683e-04,5.844846e-07,-5.5661031340e-12,3.1114e-01,1.0938
35.46,-4.88432761e-05,5.868670e-04,5.877870e-07,-5.5667692678e-12,3.1566e-01,1.0938
36.03,-5.43889132e-05,5.821730e-04,5.912595e-07,-5.5672133570e-12,3.2013e-01,1.0938
36.61,-4.22984929e-05,5.819493e-04,5.947351e-07,-5.5677684685e-12,3.2454e-01,1.0938
37.18,-1.41591573e-05,5.769270e-04,5.982114e-07,-5.9454663415e-12,6.4467e-02,1.0625
37.75,2.47252291e-05,5.717413e-04,6.016829e-07,-5.9462434976e-12,6.3498e-02,1.0625
38.32,6.60751199e-05,5.665038e-04,6.052241e-07,-5.9471316760e-12,6.3309e-02,1.0625
38.89,9.96960852e-05,5.661103e-04,6.088017e-07,-5.9475757652e-12,7.0344e-02,1.0625
39.47,1.15314448e-04,5.607599e-04,6.123594e-07,-5.9479088321e-12,6.9370e-02,1.0625
40.04,1.04957906e-04,5.554908e-04,6.156818e-07,-5.9487970105e-12,6.8466e-02,1.0625
40.61,6.49164965e-05,5.502893e-04,6.185570e-07,-5.9493521221e-12,6.8267e-02,1.0625
41.18,-3.59062899e-06,5.452499e-04,6.208539e-07,-5.9502403005e-12,6.8660e-02,1.0625
41.75,-9.50937084e-05,5.452757e-04,6.225035e-07,-5.9502403005e-12,7.4387e-02,1.0625
42.33,-2.01188801e-04,5.405604e-04,6.235385e-07,-5.9509064343e-12,7.3584e-02,1.0625
42.90,-3.11744852e-04,5.360356e-04,6.239707e-07,-5.9513505235e-12,7.3390e-02,1.0625
43.47,-4.15819274e-04,5.317840e-04,6.238599e-07,-5.9521276796e-12,7.2684e-02,1.0625
44.04,-5.02554129e-04,5.278278e-04,6.232398e-07,-5.9524607465e-12,7.3228e-02,1.0625
44.61,-5.62306348e-04,5.289882e-04,6.221155e-07,-5.9530158580e-12,7.8941e-02,1.0625
45.19,-5.87875164e-04,5.255741e-04,6.205055e-07,-5.9539040365e-12,7.8255e-02,1.0625
45.76,-5.75382527e-04,5.225063e-04,6.183856e-07,-5.9537930142e-12,7.7656e-02,1.0625
46.33,-5.24496616e-04,5.197850e-04,6.157535e-07,-5.9542371034e-12,7.8924e-02,1.0625
46.90,-4.38096002e-04,5.174007e-04,6.125625e-07,-5.9551252818e-12,7.8697e-02,1.0625
47.47,-3.21728404e-04,5.153401e-04,6.086299e-07,-5.9565685717e-12,8.1136e-02,1.0625
48.05,-1.83092437e-04,5.182889e-04,6.035590e-07,-5.9565685717e-12,8.4535e-02,1.0625
48.62,-3.14229920e-05,5.167550e-04,5.968190e-07,-5.9573457278e-12,8.6230e-02,1.0625
49.19,1.23457224e-04,5.155816e-04,5.878223e-07,-5.9580118617e-12,8.3779e-02,1.0625
49.76,2.72376053e-04,5.146838e-04,5.761392e-07,-5.9589000401e-12,8.5366e-02,1.0625
50.33,4.07920630e-04,5.140384e-04,5.616304e-07,-5.9594551516e-12,8.7087e-02,1.0625
50.91,5.24933656e-04,5.136780e-04,5.444463e-07,-5.9598992408e-12,8.1952e-02,1.0625
51.48,6.20252779e-04,5.135163e-04,5.249155e-07,-5.9605653746e-12,8.5446e-02,1.0625
52.05,6.92002987e-04,5.135197e-04,5.035481e-07,-5.9605653746e-12,8.2469e-02,1.0625
52.62,7.38957140e-04,5.182673e-04,4.811119e-07,-5.9615645753e-12,9.0672e-02,1.0625
53.19,7.60319961e-04,5.184467e-04,4.589355e-07,-5.9616755976e-12,8.7510e-02,1.0625
53.77,7.55977131e-04,5.186535e-04,4.390570e-07,-5.9624527537e-12,8.6207e-02,1.0625
54.34,7.27001800e-04,5.188452e-04,4.243173e-07,-5.9632299099e-12,8.6972e-02,1.0625
54.91,6.76137618e-04,5.189564e-04,4.178945e-07,-5.9636739991e-12,8.7728e-02,1.0625
55.48,6.08013695e-04,5.189035e-04,4.222497e-07,-5.9641180883e-12,8.5857e-02,1.0625
56.05,5.28915388e-04,5.233250e-04,4.379415e-07,-5.9643401329e-12,8.9002e-02,1.0625
56.63,4.46010357e-04,5.227600e-04,4.632881e-07,-5.9655613782e-12,8.9478e-02,1.0625
57.20,3.66083072e-04,5.219816e-04,4.949029e-07,-5.9661164897e-12,8.4857e-02,1.0625
57.77,2.94068493e-04,5.209727e-04,5.289544e-07,-5.9663385343e-12,8.3686e-02,1.0625
58.34,2.31852674e-04,5.198552e-04,5.620860e-07,-5.9664495566e-12,8.4051e-02,1.0625
58.91,1.77796191e-04,5.235038e-04,5.917582e-07,-5.9670046682e-12,8.6663e-02,1.0625
59.49,1.27239888e-04,5.222118e-04,6.163487e-07,-5.9678928466e-12,8.3447e-02,1.0625
60.06,7.38652391e-05,5.209185e-04,6.349176e-07,-5.9680038689e-12,8.1832e-02,1.0625
60.63,1.14855391e-05,5.247291e-04,6.470711e-07,-5.9684479581e-12,8.7768e-02,1.0625
61.20,-6.42282375e-05,5.234425e-04,6.528328e-07,-5.9691140919e-12,8.4054e-02,1.0625
61.77,-1.54494649e-04,5.222071e-04,6.523802e-07,-5.9695581811e-12,8.0157e-02,1.0625
62.35,-2.56892071e-04,5.210556e-04,6.460959e-07,-5.9704463595e-12,8.1616e-02,1.0625
62.92,-3.65629293e-04,5.251040e-04,6.344752e-07,-5.9704463595e-12,8.3936e-02,1.0625
63.49,-4.72524128e-04,5.240048e-04,6.180840e-07,-5.9708904487e-12,8.1212e-02,1.0625
64.06,-5.68461387e-04,5.230652e-04,5.975245e-07,-5.9711124933e-12,7.7749e-02,1.0625
64.63,-6.44992315e-04,5.274585e-04,5.734871e-07,-5.9723337387e-12,8.2700e-02,1.0625
65.21,-6.95710706e-04,5.266635e-04,5.467927e-07,-5.9724447610e-12,7.9637e-02,1.0625
65.78,-7.17154487e-04,5.313581e-04,5.184159e-07,-5.9728888502e-12,8.5694e-02,1.0625
66.35,-7.09143816e-04,5.306641e-04,4.897031e-07,-5.9731108948e-12,8.0580e-02,1.0625
66.92,-6.74558918e-04,5.300481e-04,4.621232e-07,-5.9735549840e-12,7.7296e-02,1.0625
67.49,-6.18680737e-04,5.348324e-04,4.374064e-07,-5.9741100955e-12,8.3006e-02,1.0625
68.07,-5.48262922e-04,5.340921e-04,4.173464e-07,-5.9748872516e-12,7.9002e-02,1.0625
68.64,-4.70502401e-04,5.388192e-04,4.034732e-07,-5.9749982739e-12,8.4953e-02,1.0625
69.21,-3.92076804e-04,5.378606e-04,3.970192e-07,-5.9753313408e-12,7.8647e-02,1.0625
69.78,-3.18404098e-04,5.424445e-04,3.984476e-07,-5.9764415639e-12,8.6420e-02,1.0625
70.35,-2.53210928e-04,5.412855e-04,4.077502e-07,-5.9764415639e-12,7.9809e-02,1.0625
70.93,-1.98417033e-04,5.401483e-04,4.240729e-07,-5.9767746308e-12,7.5945e-02,1.0625
71.50,-1.54296571e-04,5.444744e-04,4.462148e-07,-5.9778848538e-12,8.0482e-02,1.0625
72.07,-1.19846937e-04,5.431786e-04,4.726019e-07,-5.9785509876e-12,7.9776e-02,1.0625
72.64,-9.32727044e-05,5.473748e-04,5.016076e-07,-5.9785509876e-12,8.0840e-02,1.0625
73.21,-7.24675573e-05,5.458453e-04,5.316118e-07,-5.9791060991e-12,7.9815e-02,1.0625
73.79,-5.53968733e-05,5.497751e-04,5.612256e-07,-5.9794391660e-12,8.0523e-02,1.0625
74.36,-4.03443412e-05,5.479195e-04,5.892794e-07,-5.9799942775e-12,7.9261e-02,1.0625
74.93,-2.60394899e-05,5.515296e-04,6.149609e-07,-5.9808824560e-12,7.9900e-02,1.0625
75.50,-1.16998203e-05,5.551151e-04,6.377343e-07,-5.9816596121e-12,8.7788e-02,1.0625
76.07,2.99252720e-06,5.527585e-04,6.574297e-07,-5.9818816567e-12,7.8592e-02,1.0625
76.65,1.79729624e-05,5.562277e-04,6.738863e-07,-5.9822147236e-12,8.6439e-02,1.0625
77.22,3.29214419e-05,5.538124e-04,6.871202e-07,-5.9832139243e-12,7.9900e-02,1.0625
77.79,4.74017218e-05,5.572355e-04,6.970192e-07,-5.9838800581e-12,8.4628e-02,1.0625
78.36,6.09744083e-05,5.546945e-04,7.034981e-07,-5.9838800581e-12,7.3805e-02,1.0625
78.93,7.32643393e-05,5.578827e-04,7.064615e-07,-5.9847682365e-12,8.1549e-02,1.0625
79.51,8.39908569e-05,5.609897e-04,7.059088e-07,-5.9852123258e-12,8.9398e-02,1.0625
80.08,9.29826202e-05,5.579647e-04,7.021627e-07,-5.9864335711e-12,7.7938e-02,1.0625
80.65,1.00188920e-04,5.609084e-04,6.956284e-07,-5.9866556157e-12,8.5777e-02,1.0625
81.22,1.05681961e-04,5.579508e-04,6.870075e-07,-5.9875437941e-12,7.3766e-02,1.0625
81.79,1.09636405e-04,5.611112e-04,6.770488e-07,-5.9875437941e-12,8.1557e-02,1.0625
82.37,1.12281838e-04,5.645326e-04,6.664642e-07,-5.9882099279e-12,8.9361e-02,1.0625
82.94,1.13841048e-04,5.620805e-04,6.558409e-07,-5.9879878833e-12,7.6465e-02,1.0625
83.51,1.14476230e-04,5.657483e-04,6.453952e-07,-5.9889870840e-12,8.4280e-02,1.0625
84.08,1.14260525e-04,5.633018e-04,6.351873e-07,-5.9898752625e-12,7.8941e-02,1.0625
84.65,1.13179862e-04,5.664966e-04,6.251079e-07,-5.9902083294e-12,7.7739e-02,1.0625
85.23,1.11160041e-04,5.692596e-04,6.149518e-07,-5.9903193517e-12,8.5618e-02,1.0625
85.80,1.08110247e-04,5.652480e-04,6.046119e-07,-5.9913185524e-12,7.9050e-02,1.0625
86.37,1.03972492e-04,5.665010e-04,5.940934e-07,-5.9916516193e-12,7.7398e-02,1.0625
86.94,9.87643466e-05,5.670786e-04,5.834990e-07,-5.9926508200e-12,8.5268e-02,1.0625
87.51,9.26016697e-05,5.608129e-04,5.731014e-07,-5.9928728646e-12,7.8253e-02,1.0625
88.09,8.56901893e-05,5.601637e-04,5.632432e-07,-5.9933169538e-12,7.6242e-02,1.0625
88.66,7.82862325e-05,5.593423e-04,5.542341e-07,-5.9938720653e-12,8.4118e-02,1.0625
89.23,7.06410357e-05,5.585120e-04,5.463591e-07,-5.9947602438e-12,9.2018e-02,1.0625
89.80,6.29510406e-05,5.514134e-04,5.398719e-07,-5.9954263776e-12,7.3915e-02,1.0625
90.37,5.53329322e-05,5.510759e-04,5.348112e-07,-5.9956484222e-12,8.1701e-02,1.0625
90.95,4.78294913e-05,5.512026e-04,5.312111e-07,-5.9962035337e-12,8.9546e-02,1.0625
91.52,4.04386469e-05,5.517441e-04,5.289826e-07,-5.9966476229e-12,9.7528e-02,1.0625
92.09,3.31503584e-05,5.457348e-04,5.279010e-07,-5.9969806898e-12,7.0906e-02,1.0625
92.66,2.59758127e-05,5.469459e-04,5.275113e-07,-5.9980909128e-12,7.8701e-02,1.0625
93.23,1.89582850e-05,5.485722e-04,5.272330e-07,-5.9980909128e-12,8.6549e-02,1.0625
93.80,1.21619399e-05,5.505977e-04,5.264518e-07,-5.9983129574e-12,9.4504e-02,1.0625
94.38,5.64278014e-06,5.530691e-04,5.246344e-07,-5.9992011359e-12,1.0237e-01,1.0625
94.95,-5.85825977e-07,5.560872e-04,5.214540e-07,-5.9994231805e-12,1.1023e-01,1.0625
95.52,-6.57511135e-06,5.597752e-04,5.168630e-07,-5.9994231805e-12,1.0634e-01,1.0625
96.09,-1.24346538e-05,5.642311e-04,5.110933e-07,-6.0003113589e-12,5.9880e-02,1.0625
96.66,-1.82944211e-05,5.695056e-04,5.045216e-07,-6.0019766934e-12,3.4140e-02,1.0625
97.24,-2.42488885e-05,5.755627e-04,4.974287e-07,-6.0069726970e-12,2.3652e-02,1.0625
97.81,-3.03080240e-05,5.822646e-04,4.898283e-07,-6.0182969719e-12,1.9132e-02,1.0625
98.38,-3.63756229e-05,5.810913e-04,4.815501e-07,-6.0370597410e-12,1.4503e-02,1.0625
98.95,-4.22578818e-05,5.886061e-04,4.720618e-07,-6.0630389598e-12,1.7248e-02,1.0625
99.52,-4.76881054e-05,5.959148e-04,4.619609e-07,-6.0877969332e-12,1.9352e-02,1.0625
100.10,-5.23518514e-05,6.028715e-04,4.522865e-07,-6.0995652973e-12,2.0765e-02,1.0938
100.67,-5.59123612e-05,6.097114e-04,4.431530e-07,-6.1000093865e-12,2.1430e-02,1.0938
101.24,-5.80534591e-05,6.166124e-04,4.344811e-07,-6.0996763196e-12,2.1278e-02,1.0938
101.81,-5.85558132e-05,6.236291e-04,4.262117e-07,-6.1004534757e-12,2.3770e-02,1.0938
102.38,-5.73962745e-05,6.307133e-04,4.184048e-07,-6.1008975649e-12,3.1027e-02,1.0938
102.96,-5.48259915e-05,6.377603e-04,4.079348e-07,-6.1008975649e-12,3.8231e-02,1.0938
103.53,-5.13705843e-05,6.445926e-04,3.948338e-07,-6.1012306318e-12,4.5382e-02,1.0938
104.10,-4.77228039e-05,6.503948e-04,3.837402e-07,-6.1013416541e-12,5.2477e-02,1.0938
104.67,-4.45540277e-05,6.544374e-04,3.762532e-07,-6.1014526764e-12,5.9517e-02,1.0938
105.24,-4.23215826e-05,6.556910e-04,3.731501e-07,-6.1021188102e-12,6.6500e-02,1.0938
105.82,-4.11587250e-05,6.536098e-04,3.728507e-07,-6.1025628995e-12,7.3426e-02,1.0938
106.39,-4.08930662e-05,6.486961e-04,3.736886e-07,-6.1023408549e-12,8.0295e-02,1.0938
106.96,-4.11769852e-05,6.416173e-04,3.746326e-07,-6.1025628995e-12,8.7107e-02,1.0938
107.53,-4.16616864e-05,6.330831e-04,3.751650e-07,-6.1026739218e-12,9.3861e-02,1.0938
108.10,-4.21295873e-05,6.238110e-04,3.746800e-07,-6.1032290333e-12,1.0056e-01,1.0938
108.68,-4.25327882e-05,6.144843e-04,3.725351e-07,-6.1034510779e-12,1.0720e-01,1.0938
109.25,-4.29382241e-05,6.057119e-04,3.682220e-07,-6.1036731225e-12,1.1378e-01,1.0938
109.82,-4.34235657e-05,5.979886e-04,3.615780e-07,-6.1041172117e-12,1.2030e-01,1.0938
110.39,-4.39824526e-05,5.781329e-04,3.504145e-07,-6.1042282340e-12,1.2677e-01,1.0938
110.96,-4.44825612e-05,5.588098e-04,3.371489e-07,-6.1045613009e-12,1.3318e-01,1.0938
111.54,-4.46888139e-05,5.450946e-04,3.242406e-07,-6.1051164124e-12,1.3953e-01,1.0938
112.11,-4.43339076e-05,5.370577e-04,3.120127e-07,-6.1048943678e-12,1.4582e-01,1.0938
112.68,-4.32017099e-05,5.304173e-04,3.004803e-07,-6.1053384570e-12,1.5206e-01,1.0938
113.25,-4.11900437e-05,5.247426e-04,2.901400e-07,-6.1063376577e-12,1.5824e-01,1.0938
113.82,-3.83340966e-05,5.196395e-04,2.810815e-07,-6.1058935685e-12,1.6436e-01,1.0938
114.40,-3.47911036e-05,5.131140e-04,2.733077e-07,-6.1062266354e-12,1.7042e-01,1.0938
114.97,-3.08014533e-05,5.089311e-04,2.667002e-07,-6.1063376577e-12,1.7643e-01,1.0938
115.54,-2.66455749e-05,5.033421e-04,2.612477e-07,-6.1072258362e-12,1.8238e-01,1.0938
116.11,-2.26109853e-05,5.000742e-04,2.569859e-07,-6.1072258362e-12,1.8827e-01,1.0938
116.68,-1.89749781e-05,4.955084e-04,2.538744e-07,-6.1072258362e-12,1.9410e-01,1.0938
117.26,-1.60003261e-05,4.934635e-04,2.516971e-07,-6.1077809477e-12,1.9988e-01,1.0938
117.83,-1.39355439e-05,4.901512e-04,2.502334e-07,-6.1072258362e-12,2.0560e-01,1.0938
118.40,-1.30077987e-05,4.893964e-04,2.491801e-07,-6.1082250369e-12,2.1126e-01,1.0938
118.97,-1.33973412e-05,4.893563e-04,2.485146e-07,-6.1088911707e-12,2.1687e-01,1.0938
119.54,-1.51906303e-05,4.899540e-04,2.482833e-07,-6.4772631703e-12,2.0969e-01,1.0625
120.12,-1.83249357e-05,4.938156e-04,2.485388e-07,-6.4779293041e-12,2.1631e-01,1.0625
120.69,-2.25523115e-05,4.954300e-04,2.494799e-07,-6.4780403264e-12,2.2285e-01,1.0625
121.26,-2.74530591e-05,5.006672e-04,2.509234e-07,-6.4783733933e-12,2.2697e-01,1.0625
121.83,-3.25109356e-05,5.065305e-04,2.525811e-07,-6.4789285048e-12,2.1062e-01,1.0625
122.40,-3.72308319e-05,5.127543e-04,2.540212e-07,-6.4790395271e-12,1.7455e-01,1.0625
122.98,-4.12528329e-05,5.190713e-04,2.548345e-07,-6.4793725940e-12,1.3149e-01,1.0625
123.55,-4.44126058e-05,5.253415e-04,2.548122e-07,-6.4793725940e-12,9.8491e-02,1.0625
124.12,-4.67213870e-05,5.366418e-04,2.537239e-07,-6.4799277055e-12,1.0604e-01,1.0625
124.69,-4.82764755e-05,5.424250e-04,2.518536e-07,-6.4808158839e-12,8.0649e-02,1.0625
125.26,-4.91438787e-05,5.536247e-04,2.488168e-07,-6.4800387278e-12,8.7361e-02,1.0625
125.84,-4.92634618e-05,5.645954e-04,2.446272e-07,-6.4811489509e-12,9.5261e-02,1.0625
126.41,-4.84130660e-05,5.679573e-04,2.396377e-07,-6.4807048616e-12,6.2226e-02,1.0625
126.98,-4.62428442e-05,5.777267e-04,2.335598e-07,-6.4815930401e-12,6.9713e-02,1.0625
127.55,-4.23678164e-05,5.869048e-04,2.263307e-07,-6.4821481516e-12,7.7470e-02,1.0625
128.12,-3.64925175e-05,5.953625e-04,2.181061e-07,-6.4825922408e-12,8.5328e-02,1.0625
128.70,-2.85364059e-05,6.030082e-04,2.091758e-07,-6.4824812185e-12,9.3217e-02,1.0625
129.27,-1.87293229e-05,6.097826e-04,1.999499e-07,-6.4831473523e-12,1.0111e-01,1.0625
129.84,-7.65127648e-06,6.156541e-04,1.909148e-07,-6.4831473523e-12,1.0858e-01,1.0625
130.41,3.79880381e-06,6.206146e-04,1.825658e-07,-6.4840355307e-12,1.1621e-01,1.0625
130.98,1.45042204e-05,6.246759e-04,1.753321e-07,-6.4834804192e-12,1.2366e-01,1.0625
131.56,2.32804835e-05,6.278658e-04,1.695172e-07,-6.4844796199e-12,1.2718e-01,1.0625
132.13,2.90356444e-05,6.302204e-04,1.652754e-07,-6.4847016645e-12,6.0867e-02,1.0625
132.70,3.08974538e-05,6.317879e-04,1.626368e-07,-6.4855898430e-12,3.2654e-02,1.0625
133.27,2.82762621e-05,6.326247e-04,1.615626e-07,-6.4862559768e-12,2.2762e-02,1.0625
133.84,2.08598829e-05,6.327907e-04,1.620047e-07,-6.4894756235e-12,2.0355e-02,1.0625
134.42,8.57071323e-06,6.323481e-04,1.639327e-07,-6.4939165156e-12,1.9119e-02,1.0625
134.99,-8.45919025e-06,6.313596e-04,1.673175e-07,-6.5005778538e-12,1.9439e-02,1.0625
135.56,-2.98370298e-05,6.298893e-04,1.720845e-07,-6.5091265711e-12,2.0928e-02,1.0625
136.13,-5.47578968e-05,6.280020e-04,1.780674e-07,-6.5200067567e-12,2.2691e-02,1.0625
136.70,-8.17927109e-05,6.257632e-04,1.849907e-07,-6.5289995632e-12,2.6495e-02,1.0625
137.28,-1.08717049e-04,6.232378e-04,1.924882e-07,-6.5375482805e-12,3.1337e-02,1.0625
137.85,-1.32512076e-04,6.204897e-04,2.001686e-07,-6.5447647302e-12,3.7599e-02,1.0625
138.42,-1.49643595e-04,6.175659e-04,2.077207e-07,-6.5496497115e-12,4.5138e-02,1.0625
138.99,-1.56642661e-04,6.145066e-04,2.148177e-07,-6.5533134475e-12,5.2646e-02,1.0625
139.56,-1.50898332e-04,6.113658e-04,2.212256e-07,-6.5576433173e-12,5.9833e-02,1.0625
140.14,-1.31470430e-04,6.082089e-04,2.268427e-07,-6.5608629640e-12,6.6600e-02,1.0625
140.71,-9.96791277e-05,6.051099e-04,2.317090e-07,-6.5643046554e-12,7.3072e-02,1.0625
141.28,-5.92537542e-05,6.021481e-04,2.358148e-07,-6.5663030568e-12,7.7863e-02,1.0625
141.85,-1.59236418e-05,5.994031e-04,2.385691e-07,-6.5674132799e-12,8.2781e-02,1.0625
142.42,2.35133843e-05,5.969726e-04,2.408832e-07,-6.5679683914e-12,9.0514e-02,1.0625
143.00,5.24580629e-05,5.949453e-04,2.429675e-07,-6.5691896367e-12,9.8411e-02,1.0625
143.57,6.58338535e-05,5.933863e-04,2.448971e-07,-6.5701888374e-12,1.0629e-01,1.0625
144.14,6.11602238e-05,5.923359e-04,2.465015e-07,-6.5708549712e-12,1.1401e-01,1.0625
144.71,3.91190540e-05,5.669061e-04,2.470713e-07,-6.5724092835e-12,6.8421e-02,1.0625
145.28,3.48329156e-06,5.606436e-04,2.470921e-07,-6.5747407518e-12,6.3441e-02,1.0625
145.86,-3.95613289e-05,5.615030e-04,2.460731e-07,-6.5765171087e-12,6.5965e-02,1.0625
146.43,-8.25383949e-05,5.631808e-04,2.437526e-07,-6.5778493763e-12,7.3845e-02,1.0625
147.00,-1.18004221e-04,5.592595e-04,2.401990e-07,-6.5801808447e-12,7.7924e-02,1.0625
147.57,-1.39798295e-04,5.620390e-04,2.358754e-07,-6.5819572015e-12,8.6636e-02,1.0625
