t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
0.00,0.00000000e+00,3.845933e-07,1.227938e-05,0.0000000000e+00,0.0000e+00,0.9938
0.51,-3.33173119e-04,1.957861e-04,1.225999e-05,-2.9642954757e-13,2.0554e-02,1.0250
1.01,-6.62285957e-04,2.672597e-04,1.220171e-05,-4.7395420921e-13,1.7089e-02,1.0312
1.52,-9.90732131e-04,3.653682e-04,1.210497e-05,-6.4293015356e-13,9.5481e-03,1.0312
2.03,-1.30408600e-03,4.718253e-04,1.197052e-05,-6.7945649107e-13,4.7660e-03,1.0312
2.53,-1.61266274e-03,5.806996e-04,1.179939e-05,-6.8001160258e-13,1.0255e-02,1.0312
3.04,-1.90425100e-03,6.896010e-04,1.159291e-05,-6.8045569179e-13,1.7460e-02,1.0312
3.55,-2.18263898e-03,7.973377e-04,1.135269e-05,-6.8212102633e-13,2.4627e-02,1.0312
4.05,-2.44361966e-03,9.031731e-04,1.108059e-05,-6.8300920475e-13,3.1754e-02,1.0312
4.56,-2.68479240e-03,1.006401e-03,1.077880e-05,-6.8378636087e-13,3.8838e-02,1.0312
5.07,-2.90670509e-03,1.106930e-03,1.044974e-05,-6.8489658389e-13,4.5879e-02,1.0312
5.57,-3.10576188e-03,1.204406e-03,1.009612e-05,-6.8556271771e-13,5.2877e-02,1.0312
6.08,-3.28266849e-03,1.298535e-03,9.720959e-06,-6.8600680692e-13,5.9831e-02,1.0312
6.59,-3.43574481e-03,1.389077e-03,9.327535e-06,-6.8745009685e-13,6.6742e-02,1.0312
7.10,-3.56463798e-03,1.475899e-03,8.919464e-06,-6.8756111915e-13,7.3608e-02,1.0312
7.60,-3.66939860e-03,1.558833e-03,8.500696e-06,-6.8900440908e-13,8.0429e-02,1.0312
8.11,-3.74954369e-03,1.637806e-03,8.075555e-06,-6.9011463211e-13,8.7207e-02,1.0312
8.62,-3.80573583e-03,1.712736e-03,7.648786e-06,-6.9078076592e-13,9.3939e-02,1.0312
9.12,-3.83816473e-03,1.783549e-03,7.225612e-06,-7.5905948194e-13,1.0052e-01,1.0250
9.63,-3.84760596e-03,1.850251e-03,6.811795e-06,-7.6083583878e-13,1.0725e-01,1.0250
10.14,-3.83493763e-03,1.912941e-03,6.413692e-06,-7.6127992799e-13,1.1392e-01,1.0250
10.64,-3.80111980e-03,1.971687e-03,6.038267e-06,-7.6250117331e-13,1.2055e-01,1.0250
11.15,-3.74741929e-03,2.026522e-03,5.693051e-06,-7.6350037403e-13,1.2714e-01,1.0250
11.66,-3.67508059e-03,2.077649e-03,5.385961e-06,-8.3044682242e-13,2.0153e-02,1.0188
12.16,-3.58555315e-03,2.125134e-03,5.124933e-06,-8.3311135768e-13,1.7079e-02,1.0188
12.67,-3.48032075e-03,2.169259e-03,4.917283e-06,-8.3544282603e-13,1.6444e-02,1.0188
13.18,-3.36094142e-03,2.210195e-03,4.768848e-06,-8.3777429438e-13,1.4985e-02,1.0188
13.68,-3.22901483e-03,2.248162e-03,4.683072e-06,-8.3899553971e-13,1.8774e-02,1.0188
14.19,-3.08614253e-03,2.283421e-03,4.660280e-06,-8.4054985194e-13,2.6004e-02,1.0188
14.70,-2.93394270e-03,2.316239e-03,4.697469e-06,-8.4143803036e-13,3.2987e-02,1.0188
15.20,-2.77399465e-03,2.346902e-03,4.788724e-06,-8.4232620878e-13,3.9789e-02,1.0188
15.71,-2.60786546e-03,2.375706e-03,4.926127e-06,-8.4365847641e-13,4.7309e-02,1.0188
16.22,-2.43704697e-03,2.402952e-03,5.100812e-06,-8.4365847641e-13,5.4794e-02,1.0188
16.72,-2.26298651e-03,2.428949e-03,5.303901e-06,-8.4587892246e-13,6.2269e-02,1.0188
17.23,-2.08705098e-03,2.454002e-03,5.527134e-06,-8.4698914549e-13,6.9741e-02,1.0188
17.74,-1.91052582e-03,2.478419e-03,5.763218e-06,-8.4565687786e-13,7.7281e-02,1.0188
18.24,-1.73461781e-03,2.502496e-03,6.005935e-06,-8.4765527930e-13,8.4727e-02,1.0188
18.75,-1.56041828e-03,2.525835e-03,6.250122e-06,-8.4809936851e-13,9.1926e-02,1.0188
19.26,-1.38894537e-03,2.549193e-03,6.491577e-06,-8.4932061384e-13,9.9156e-02,1.0188
19.76,-1.22110219e-03,2.573560e-03,6.726935e-06,-8.5109697068e-13,1.0616e-01,1.0188
20.27,-1.05771389e-03,2.597482e-03,6.953553e-06,-8.5131901528e-13,1.1293e-01,1.0188
20.78,-8.99473267e-04,2.621775e-03,7.169389e-06,-8.5242923831e-13,1.1965e-01,1.0188
21.29,-7.46999544e-04,2.646443e-03,7.372914e-06,-8.5198514910e-13,1.2632e-01,1.0188
21.79,-6.00815920e-04,2.672678e-03,7.563035e-06,-8.5387252824e-13,1.3294e-01,1.0188
22.30,-4.61335131e-04,2.697997e-03,7.739022e-06,-8.5531581817e-13,1.3951e-01,1.0188
22.81,-3.28930512e-04,2.724865e-03,7.900449e-06,-8.5575990738e-13,1.4604e-01,1.0188
23.31,-2.03847731e-04,2.751827e-03,8.047150e-06,-8.5698115271e-13,1.5251e-01,1.0188
23.82,-8.62695553e-05,2.778647e-03,8.179178e-06,-8.5742524192e-13,1.5894e-01,1.0188
24.33,2.36826121e-05,2.805066e-03,8.296769e-06,-9.2315044498e-13,7.1779e-02,1.0125
24.83,1.25964133e-04,2.828645e-03,8.400315e-06,-9.2459373491e-13,1.9822e-03,1.0125
25.34,2.20581082e-04,2.853368e-03,8.490332e-06,-9.2592600254e-13,1.0292e-02,1.0188
25.85,3.07594729e-04,2.876897e-03,8.567439e-06,-9.4768637382e-13,1.0710e-02,1.0188
26.35,3.87120050e-04,2.898909e-03,8.632338e-06,-1.0040857035e-12,1.4751e-02,1.0188
26.86,4.59309916e-04,2.919078e-03,8.685794e-06,-1.2220224832e-12,1.7992e-02,1.0188
27.37,5.24354565e-04,2.937070e-03,8.728619e-06,-1.8156587345e-12,1.9769e-02,1.0188
27.87,5.82465614e-04,2.952537e-03,8.761656e-06,-2.0563550862e-12,1.9840e-02,1.0250
28.38,6.33893835e-04,2.965129e-03,8.785763e-06,-2.0565771308e-12,1.8580e-02,1.0250
28.89,6.78910953e-04,2.974474e-03,8.801807e-06,-2.0566881531e-12,1.8382e-02,1.0250
29.39,7.17808234e-04,2.980214e-03,8.810644e-06,-2.0584645100e-12,2.5631e-02,1.0250
29.90,7.50879335e-04,2.981990e-03,8.813113e-06,-2.0585755323e-12,3.2839e-02,1.0250
30.41,7.78449047e-04,2.979440e-03,8.810025e-06,-2.0603518891e-12,4.0003e-02,1.0250
30.91,8.00837039e-04,2.972235e-03,8.802150e-06,-2.0597967776e-12,4.7122e-02,1.0250
31.42,8.18345141e-04,2.960056e-03,8.790212e-06,-2.0616841567e-12,5.4197e-02,1.0250
31.93,8.31318499e-04,2.942607e-03,8.774871e-06,-2.0627943798e-12,6.1227e-02,1.0250
32.43,8.40070258e-04,2.919621e-03,8.756717e-06,-2.0637935805e-12,6.8212e-02,1.0250
32.94,8.44914856e-04,2.890865e-03,8.736259e-06,-2.0649038035e-12,7.5151e-02,1.0250
33.45,8.46174759e-04,2.856160e-03,8.713910e-06,-2.0661250488e-12,8.2097e-02,1.0250
33.95,8.44126741e-04,2.810028e-03,8.689977e-06,-2.0671242495e-12,8.9536e-02,1.0250
34.46,8.39111820e-04,2.763023e-03,8.664664e-06,-2.0670132272e-12,9.6714e-02,1.0250
34.97,8.31410090e-04,2.704383e-03,8.638055e-06,-2.0684565172e-12,1.0392e-01,1.0250
35.48,8.21248675e-04,2.643565e-03,8.610112e-06,-2.1345147871e-12,1.1094e-01,1.0188
35.98,8.08985720e-04,2.575025e-03,8.580683e-06,-2.1367352332e-12,1.1767e-01,1.0188
36.49,7.94835496e-04,2.498350e-03,8.549455e-06,-2.1372903447e-12,1.2435e-01,1.0188
37.00,7.78964880e-04,2.411202e-03,8.516035e-06,-2.1375123893e-12,1.3099e-01,1.0188
37.50,7.61761319e-04,2.315819e-03,8.479848e-06,-2.1393997685e-12,1.3758e-01,1.0188
38.01,7.43404286e-04,2.212940e-03,8.440159e-06,-2.1407320361e-12,1.4412e-01,1.0188
38.52,7.23918402e-04,2.104145e-03,8.396153e-06,-2.1415091922e-12,1.5061e-01,1.0188
39.02,7.03694237e-04,1.992229e-03,8.347025e-06,-2.1412871476e-12,1.5705e-01,1.0188
39.53,6.83030187e-04,1.881003e-03,8.292018e-06,-2.1423973706e-12,1.6344e-01,1.0188
40.04,6.61778100e-04,1.774969e-03,8.230464e-06,-2.2087887075e-12,9.3943e-02,1.0125
40.54,6.40104345e-04,1.678831e-03,8.161551e-06,-2.2114532428e-12,1.0131e-01,1.0125
41.05,6.18573151e-04,1.597350e-03,8.084312e-06,-2.2114532428e-12,1.0868e-01,1.0125
41.56,5.97199200e-04,1.535431e-03,7.997734e-06,-2.2116752874e-12,1.1610e-01,1.0125
42.06,5.75616184e-04,1.498017e-03,7.900873e-06,-2.2127855104e-12,1.2332e-01,1.0125
42.57,5.54127209e-04,1.489595e-03,7.792899e-06,-2.2130075550e-12,1.3037e-01,1.0125
43.08,5.33449481e-04,1.513341e-03,7.673062e-06,-2.2140067557e-12,1.3704e-01,1.0125
43.58,5.13561210e-04,1.570295e-03,7.540633e-06,-2.2158941348e-12,1.4367e-01,1.0125
44.09,4.93792135e-04,1.658807e-03,7.394991e-06,-2.2158941348e-12,1.5024e-01,1.0125
44.60,4.74097245e-04,1.774955e-03,7.235596e-06,-2.2168933356e-12,1.5676e-01,1.0125
45.10,4.55419392e-04,1.913768e-03,7.061972e-06,-2.2184476478e-12,1.6323e-01,1.0125
45.61,4.38468232e-04,2.070363e-03,6.873684e-06,-2.2190027593e-12,1.6966e-01,1.0125
46.12,4.22649759e-04,2.240746e-03,6.670338e-06,-2.2197799154e-12,1.7603e-01,1.0125
46.62,4.06693070e-04,2.424278e-03,6.451610e-06,-2.2213342277e-12,1.8235e-01,1.0125
47.13,3.90252306e-04,2.617520e-03,6.217216e-06,-2.6316726576e-12,2.6171e-02,1.0063
47.64,3.74711490e-04,2.817577e-03,5.967093e-06,-2.8638202920e-12,2.6310e-02,1.0063
48.14,3.62385613e-04,3.021245e-03,5.701366e-06,-3.0183633370e-12,2.9923e-02,1.0063
48.65,3.54521714e-04,3.224810e-03,5.420490e-06,-3.1096236697e-12,3.4982e-02,1.0063
49.16,3.49518803e-04,3.424096e-03,5.125176e-06,-3.1582514382e-12,4.1900e-02,1.0063
49.67,3.43012333e-04,3.638621e-03,4.815849e-06,-3.1826763447e-12,4.6219e-02,1.0063
50.17,3.29954875e-04,3.826217e-03,4.492146e-06,-3.2136515671e-12,3.9730e-02,1.0063
50.68,3.07059933e-04,4.025289e-03,4.155274e-06,-3.2289726448e-12,1.6967e-02,1.0125
51.19,2.74407743e-04,4.231421e-03,3.807220e-06,-3.2300828678e-12,1.2086e-02,1.0125
51.69,2.36483171e-04,4.355089e-03,3.450069e-06,-3.2305269571e-12,1.8727e-02,1.0125
52.20,2.02730080e-04,4.478657e-03,3.084789e-06,-3.2317482024e-12,2.6304e-02,1.0125
52.71,1.85917913e-04,4.578692e-03,2.712551e-06,-3.2334135369e-12,3.3874e-02,1.0125
53.21,1.97041233e-04,4.661105e-03,2.335326e-06,-3.2328584254e-12,4.1283e-02,1.0125
53.72,2.39151606e-04,4.705348e-03,1.956857e-06,-3.2334135369e-12,4.8573e-02,1.0125
54.23,3.04973494e-04,4.765585e-03,1.583756e-06,-3.2351898938e-12,5.5814e-02,1.0125
54.73,3.80454314e-04,4.793496e-03,1.228386e-06,-3.2372993175e-12,6.3008e-02,1.0125
55.24,4.50669268e-04,4.814299e-03,9.181492e-07,-3.2374103398e-12,7.0153e-02,1.0125
55.75,5.03560752e-04,4.827259e-03,7.181254e-07,-3.2375213621e-12,7.7250e-02,1.0125
56.25,5.31694208e-04,4.831975e-03,7.255477e-07,-3.2390756743e-12,8.4298e-02,1.0125
56.76,5.33292421e-04,4.803267e-03,9.329883e-07,-3.2410740758e-12,9.1298e-02,1.0125
57.27,5.11957042e-04,4.765473e-03,1.240698e-06,-3.2409630535e-12,9.8250e-02,1.0125
57.77,4.75256710e-04,4.718398e-03,1.587130e-06,-3.2416291873e-12,6.9400e-03,1.0125
58.28,4.32611251e-04,4.687391e-03,1.947146e-06,-3.4875435873e-12,3.0410e-02,1.0188
58.79,3.92856019e-04,4.621117e-03,2.309431e-06,-3.7114755713e-12,4.0296e-02,1.0188
59.29,3.62482623e-04,4.570712e-03,2.668262e-06,-3.9628300641e-12,3.8416e-02,1.0250
59.80,3.44996225e-04,4.483395e-03,3.020270e-06,-4.2459369354e-12,3.5072e-02,1.0250
60.31,3.40924753e-04,4.385703e-03,3.363250e-06,-4.7455372965e-12,3.1456e-02,1.0312
60.81,3.48292384e-04,4.278148e-03,3.695659e-06,-4.8164805477e-12,2.7319e-02,1.0312
61.32,3.63690123e-04,4.161190e-03,4.016203e-06,-4.9671378122e-12,2.3894e-02,1.0312
61.83,3.83561934e-04,4.035787e-03,4.324286e-06,-4.9943382763e-12,2.1309e-02,1.0375
62.33,4.05027580e-04,3.903456e-03,4.619562e-06,-4.9954484993e-12,1.9151e-02,1.0375
62.84,4.26153539e-04,3.766152e-03,4.901791e-06,-4.9968917892e-12,1.8114e-02,1.0375
63.35,4.46118843e-04,3.626118e-03,5.170823e-06,-4.9967807669e-12,2.5192e-02,1.0375
63.86,4.65120441e-04,3.485815e-03,5.426586e-06,-4.9976689454e-12,3.2231e-02,1.0375
64.36,4.83877438e-04,3.347828e-03,5.669170e-06,-4.9982240569e-12,3.9228e-02,1.0375
64.87,5.03232311e-04,3.214778e-03,5.898653e-06,-4.9998893914e-12,4.6183e-02,1.0375
65.38,5.23946109e-04,3.089087e-03,6.115187e-06,-5.0004445029e-12,5.3095e-02,1.0375
65.88,5.46490411e-04,2.972458e-03,6.319101e-06,-5.0008885921e-12,5.9966e-02,1.0375
66.39,5.70989212e-04,2.866428e-03,6.510732e-06,-5.0026649490e-12,6.6793e-02,1.0375
66.90,5.97322341e-04,2.772413e-03,6.690497e-06,-5.0031090382e-12,7.3577e-02,1.0375
67.40,6.25295079e-04,2.691011e-03,6.858989e-06,-5.0035531274e-12,8.0318e-02,1.0375
67.91,6.54821734e-04,2.623206e-03,7.016805e-06,-5.0044413058e-12,8.7016e-02,1.0375
68.42,6.86056039e-04,2.569873e-03,7.164646e-06,-5.0058845957e-12,9.3670e-02,1.0375
68.92,7.19412999e-04,2.530996e-03,7.303321e-06,-5.0063286849e-12,1.0028e-01,1.0375
69.43,7.55529303e-04,2.505385e-03,7.433644e-06,-5.0747184233e-12,1.0395e-01,1.0312
69.94,7.95184090e-04,2.491589e-03,7.556332e-06,-5.0748294456e-12,1.1057e-01,1.0312
70.44,8.39128843e-04,2.487957e-03,7.672198e-06,-5.0766058024e-12,1.1715e-01,1.0312
70.95,8.87790249e-04,2.492179e-03,7.782165e-06,-5.0770498916e-12,1.2368e-01,1.0312
71.46,9.40915741e-04,2.502160e-03,7.887190e-06,-5.0791593154e-12,1.3016e-01,1.0312
71.96,9.97303615e-04,2.516178e-03,7.988140e-06,-5.0788262485e-12,1.3660e-01,1.0312
72.47,1.05474084e-03,2.532937e-03,8.085755e-06,-5.1458837191e-12,1.3614e-01,1.0250
72.98,1.11017719e-03,2.550961e-03,8.180568e-06,-5.1466608753e-12,1.4261e-01,1.0250
73.48,1.16007134e-03,2.569387e-03,8.272832e-06,-5.1484372321e-12,1.4904e-01,1.0250
73.99,1.20081468e-03,2.588781e-03,8.362811e-06,-5.1497694997e-12,1.5542e-01,1.0250
74.50,1.22916540e-03,2.609941e-03,8.450694e-06,-5.1497694997e-12,1.6175e-01,1.0250
75.00,1.24264517e-03,2.633235e-03,8.536694e-06,-5.1507687004e-12,1.6803e-01,1.0250
75.51,1.23987299e-03,2.658661e-03,8.621079e-06,-5.2182702603e-12,2.3074e-02,1.0188
76.02,1.22080421e-03,2.685762e-03,8.704114e-06,-5.2230442193e-12,2.5581e-02,1.0250
76.52,1.18678322e-03,2.714320e-03,8.785740e-06,-5.2227111524e-12,2.5769e-02,1.0250
77.03,1.14034404e-03,2.744124e-03,8.865947e-06,-5.2243764870e-12,2.3031e-02,1.0250
77.54,1.08476290e-03,2.774487e-03,8.944530e-06,-5.2253756877e-12,1.9481e-02,1.0250
78.05,1.02349414e-03,2.805121e-03,9.021207e-06,-5.3023141433e-12,1.6094e-02,1.0250
78.55,9.59692361e-04,2.835179e-03,9.095086e-06,-5.3034243663e-12,1.3832e-02,1.0250
79.06,8.95985849e-04,2.862009e-03,9.165188e-06,-5.3058668570e-12,1.2628e-02,1.0250
79.57,8.34537077e-04,2.885505e-03,9.230825e-06,-5.3069770800e-12,1.9760e-02,1.0250
80.07,7.77072280e-04,2.906224e-03,9.291315e-06,-5.3076432138e-12,2.6342e-02,1.0250
80.58,7.24587384e-04,2.924293e-03,9.346056e-06,-5.3090865038e-12,3.3232e-02,1.0250
81.09,6.76865731e-04,2.939225e-03,9.394465e-06,-5.3097526376e-12,4.0490e-02,1.0250
81.59,6.32374753e-04,2.950555e-03,9.435848e-06,-5.3103077491e-12,4.7895e-02,1.0250
82.10,5.89263357e-04,2.958303e-03,9.469357e-06,-5.3121951282e-12,5.5281e-02,1.0250
82.61,5.47167183e-04,2.962956e-03,9.493990e-06,-5.3134163736e-12,6.2662e-02,1.0250
83.11,5.08576741e-04,2.965360e-03,9.508566e-06,-5.3138604628e-12,7.0051e-02,1.0250
83.62,4.78360958e-04,2.966247e-03,9.511772e-06,-5.3146376189e-12,7.7479e-02,1.0250
84.13,4.61570770e-04,2.965941e-03,9.502299e-06,-5.3155257973e-12,8.4843e-02,1.0250
84.63,4.61749484e-04,2.964259e-03,9.478962e-06,-5.3160809088e-12,9.1918e-02,1.0250
85.14,4.81776695e-04,2.960736e-03,9.440734e-06,-5.3170801095e-12,9.8959e-02,1.0250
85.65,5.25890329e-04,2.955108e-03,9.386734e-06,-5.3180793103e-12,1.0576e-01,1.0250
86.15,5.97912807e-04,2.947664e-03,9.316232e-06,-5.3180793103e-12,1.1244e-01,1.0250
86.66,6.93013439e-04,2.939167e-03,9.228520e-06,-5.3207438455e-12,1.1908e-01,1.0250
87.17,7.87538077e-04,2.930832e-03,9.122869e-06,-5.3202997563e-12,1.2568e-01,1.0250
87.67,8.35529165e-04,2.924105e-03,8.998589e-06,-5.3215210016e-12,1.3223e-01,1.0250
88.18,7.79837942e-04,2.919298e-03,8.855235e-06,-5.3241855369e-12,1.3873e-01,1.0250
88.69,5.76828575e-04,2.900076e-03,8.692681e-06,-5.3237414477e-12,1.4518e-01,1.0250
89.19,2.19727567e-04,2.890310e-03,8.511266e-06,-5.3245186038e-12,1.5159e-01,1.0250
89.70,-2.54347373e-04,2.886199e-03,8.311725e-06,-5.3254067822e-12,1.5795e-01,1.0250
90.21,-7.77659440e-04,2.884823e-03,8.095022e-06,-5.3935744759e-12,1.5739e-01,1.0188
90.72,-1.27718684e-03,2.883692e-03,7.862167e-06,-5.3944626544e-12,1.6378e-01,1.0188
91.22,-1.69494052e-03,2.880998e-03,7.614129e-06,-5.3949067436e-12,1.7012e-01,1.0188
91.73,-1.99873147e-03,2.875825e-03,7.351850e-06,-5.3960169666e-12,1.7642e-01,1.0188
92.24,-2.18808743e-03,2.868007e-03,7.076385e-06,-5.4969362395e-12,3.4454e-02,1.0063
92.74,-2.28934756e-03,2.857873e-03,6.789135e-06,-5.5055959791e-12,4.0241e-02,1.0125
93.25,-2.34018488e-03,2.858008e-03,6.491999e-06,-5.5124793619e-12,4.5473e-02,1.0125
93.76,-2.37569129e-03,2.843832e-03,6.187563e-06,-5.5221383022e-12,4.1910e-02,1.0125
94.26,-2.41993782e-03,2.839849e-03,5.879407e-06,-5.5296878188e-12,4.1132e-02,1.0125
94.77,-2.48141875e-03,2.832795e-03,5.572444e-06,-5.5435656066e-12,3.2949e-02,1.0125
95.28,-2.55437355e-03,2.822590e-03,5.273280e-06,-5.5583315728e-12,3.2555e-02,1.0125
95.78,-2.62759017e-03,2.810777e-03,4.990593e-06,-5.5707660707e-12,3.1785e-02,1.0125
96.29,-2.69665120e-03,2.785790e-03,4.735368e-06,-5.6078475197e-12,1.5319e-02,1.0125
96.80,-2.77042456e-03,2.775127e-03,4.520706e-06,-5.6764593026e-12,4.0881e-03,1.0250
97.30,-2.86651393e-03,2.765110e-03,4.360968e-06,-5.6764593026e-12,7.4108e-03,1.0250
97.81,-2.99984767e-03,2.753996e-03,4.269720e-06,-5.6772364587e-12,1.2480e-02,1.0250
98.32,-3.17450775e-03,2.739782e-03,4.257011e-06,-5.6786797487e-12,1.0938e-02,1.0250
98.82,-3.38580885e-03,2.720772e-03,4.327132e-06,-5.6795679271e-12,6.4292e-03,1.0250
99.33,-3.62923831e-03,2.695964e-03,4.478056e-06,-5.6802340609e-12,1.3189e-02,1.0250
99.84,-3.90535014e-03,2.665475e-03,4.702598e-06,-5.6811222393e-12,2.0472e-02,1.0250
100.34,-4.21295936e-03,2.630232e-03,4.990514e-06,-5.6822324623e-12,2.7713e-02,1.0250
100.85,-4.53369871e-03,2.591034e-03,5.330539e-06,-5.6828985961e-12,3.4909e-02,1.0250
101.36,-4.82335346e-03,2.548471e-03,5.711700e-06,-5.6844529084e-12,4.2062e-02,1.0250
101.86,-5.01924325e-03,2.502849e-03,6.123975e-06,-5.6856741537e-12,4.9169e-02,1.0250
102.37,-5.05401871e-03,2.454252e-03,6.558497e-06,-5.6862292652e-12,5.6232e-02,1.0250
102.88,-4.87091686e-03,2.402576e-03,7.007543e-06,-5.6862292652e-12,6.3249e-02,1.0250
103.38,-4.44396149e-03,2.347767e-03,7.464585e-06,-5.6867843767e-12,7.0221e-02,1.0250
103.89,-3.79767003e-03,2.289760e-03,7.924240e-06,-5.6883386890e-12,7.7147e-02,1.0250
104.40,-3.00778511e-03,2.228612e-03,8.382097e-06,-5.6898930012e-12,8.4028e-02,1.0250
104.91,-2.18149377e-03,2.164602e-03,8.834461e-06,-5.6903370904e-12,9.0863e-02,1.0250
105.41,-1.43197476e-03,2.098199e-03,9.277900e-06,-5.6912252688e-12,9.7651e-02,1.0250
105.92,-8.55583248e-04,2.030151e-03,9.708716e-06,-5.6914473134e-12,1.0439e-01,1.0250
106.43,-5.04847655e-04,1.961458e-03,1.012256e-05,-5.6932236703e-12,1.1109e-01,1.0250
106.93,-3.76844067e-04,1.893337e-03,1.051435e-05,-5.6942228710e-12,1.1774e-01,1.0250
107.44,-4.27048391e-04,1.827172e-03,1.087859e-05,-5.6948890048e-12,1.2434e-01,1.0250
107.95,-5.91201747e-04,1.764392e-03,1.121004e-05,-5.7622795424e-12,7.2832e-02,1.0188
108.45,-8.07951705e-04,1.706346e-03,1.150426e-05,-5.7638338546e-12,8.0331e-02,1.0188
108.96,-1.03342232e-03,1.654186e-03,1.175803e-05,-5.7649440777e-12,8.7521e-02,1.0188
109.47,-1.24263123e-03,1.608931e-03,1.196938e-05,-5.7658322561e-12,9.4671e-02,1.0188
109.97,-1.42295239e-03,1.571575e-03,1.213754e-05,-5.7667204345e-12,1.0158e-01,1.0188
110.48,-1.56498974e-03,1.542787e-03,1.226272e-05,-5.7674975906e-12,1.0838e-01,1.0188
110.99,-1.65625538e-03,1.522855e-03,1.234571e-05,-5.7683857690e-12,1.1512e-01,1.0188
111.49,-1.68085021e-03,1.511878e-03,1.238736e-05,-5.7692739475e-12,1.2183e-01,1.0188
112.00,-1.62304079e-03,1.509890e-03,1.238812e-05,-5.7697180367e-12,1.2848e-01,1.0188
112.51,-1.47168930e-03,1.516899e-03,1.234814e-05,-5.7714943935e-12,1.3509e-01,1.0188
113.01,-1.22422434e-03,1.532749e-03,1.226764e-05,-5.7714943935e-12,1.4164e-01,1.0188
113.52,-8.89991614e-04,1.557000e-03,1.214754e-05,-5.7726046165e-12,1.4815e-01,1.0188
114.03,-4.89353526e-04,1.588875e-03,1.198969e-05,-5.7737148396e-12,1.5461e-01,1.0188
114.53,-4.96075235e-05,1.627293e-03,1.179699e-05,-5.8755222909e-12,3.9795e-02,1.0125
115.04,3.99068998e-04,1.670918e-03,1.157325e-05,-6.0434990345e-12,3.5814e-02,1.0125
115.55,8.26660427e-04,1.718240e-03,1.132296e-05,-6.2007066148e-12,4.0218e-02,1.0125
116.05,1.20822638e-03,1.767731e-03,1.105085e-05,-6.3115068727e-12,4.0841e-02,1.0125
116.56,1.53142048e-03,1.818135e-03,1.076113e-05,-6.4042104952e-12,4.6769e-02,1.0125
117.07,1.80001761e-03,1.868683e-03,1.045671e-05,-6.4509508846e-12,5.2564e-02,1.0125
117.57,2.03047477e-03,1.919152e-03,1.013867e-05,-6.4755978357e-12,5.7682e-02,1.0125
118.08,2.24655372e-03,1.969747e-03,9.806576e-06,-6.4932503818e-12,5.6782e-02,1.0125
118.59,2.47652338e-03,2.020881e-03,9.459462e-06,-6.5060179466e-12,5.6243e-02,1.0125
119.10,2.75038279e-03,2.072882e-03,9.097313e-06,-6.5166760876e-12,5.6422e-02,1.0125
119.60,3.09417135e-03,2.125760e-03,8.722239e-06,-6.5242256042e-12,5.5638e-02,1.0125
120.11,3.52275074e-03,2.179183e-03,8.338858e-06,-6.5301097862e-12,5.5682e-02,1.0125
120.62,4.03448258e-03,2.232614e-03,7.953928e-06,-6.5354388568e-12,5.6806e-02,1.0125
121.12,4.61220817e-03,2.285471e-03,7.575443e-06,-6.5391025927e-12,5.8427e-02,1.0125
121.63,5.22641383e-03,2.323510e-03,7.211586e-06,-6.5423222395e-12,3.2852e-02,1.0125
122.14,5.83223779e-03,2.374646e-03,6.869487e-06,-6.5580874065e-12,2.1845e-02,1.0125
122.64,6.36210123e-03,2.424879e-03,6.554033e-06,-6.5669691907e-12,3.2945e-02,1.0125
123.15,6.73271625e-03,2.462030e-03,6.267398e-06,-6.5824012907e-12,1.9799e-02,1.0125
123.66,6.86835616e-03,2.510100e-03,6.009853e-06,-6.6093797102e-12,3.0373e-02,1.0125
124.16,6.72384594e-03,2.546153e-03,5.781802e-06,-6.6376903973e-12,2.1230e-02,1.0125
124.67,6.29668271e-03,2.591762e-03,5.585856e-06,-6.6661121068e-12,2.7648e-02,1.0125
125.18,5.62881148e-03,2.635748e-03,5.427477e-06,-6.6889827011e-12,3.2261e-02,1.0125
125.68,4.80339212e-03,2.677370e-03,5.313657e-06,-6.7041927565e-12,3.6268e-02,1.0125
126.19,3.92665339e-03,2.716127e-03,5.249847e-06,-6.7124084069e-12,4.2488e-02,1.0125
126.70,3.09716780e-03,2.749903e-03,5.236989e-06,-6.7184036112e-12,4.9751e-02,1.0125
127.20,2.37371490e-03,2.783487e-03,5.270418e-06,-6.7209571242e-12,5.7535e-02,1.0125
127.71,1.75739657e-03,2.818705e-03,5.341313e-06,-6.7222893918e-12,6.5609e-02,1.0125
128.22,1.20123634e-03,2.856681e-03,5.439965e-06,-6.7233996148e-12,7.2781e-02,1.0125
128.72,6.49000490e-04,2.897548e-03,5.558609e-06,-6.7242877932e-12,7.9644e-02,1.0125
129.23,8.08190582e-05,2.940535e-03,5.692442e-06,-6.7260641501e-12,8.6785e-02,1.0125
129.74,-4.69624792e-04,2.984323e-03,5.838915e-06,-6.7267302839e-12,9.3887e-02,1.0125
130.24,-9.30899788e-04,3.027642e-03,5.996253e-06,-6.7283956184e-12,1.0164e-01,1.0125
130.75,-1.21775434e-03,3.069699e-03,6.162212e-06,-6.7276184623e-12,1.0889e-01,1.0125
131.26,-1.25978793e-03,3.110337e-03,6.333527e-06,-6.7295058415e-12,1.1615e-01,1.0125
131.76,-1.04275242e-03,3.149913e-03,6.506107e-06,-6.7306160645e-12,1.2336e-01,1.0125
