t,rhoc,errD,Mb,fd_fraction,vatm
58.400,1.2797441656e-03,1.597225e-04,1.5061773930e+00,0.0351,9.2609e-03
58.931,1.2796546098e-03,1.654233e-04,1.5061773930e+00,0.0351,1.1631e-02
59.462,1.2796012522e-03,1.688054e-04,1.5061773930e+00,0.0351,1.4167e-02
59.993,1.2795933249e-03,1.699695e-04,1.5061773930e+00,0.0351,1.6885e-02
60.524,1.2796321918e-03,1.690548e-04,1.5061773930e+00,0.0351,1.9750e-02
61.054,1.2797111108e-03,1.661275e-04,1.5061773930e+00,0.0351,2.2683e-02
61.585,1.2798173812e-03,1.612982e-04,1.5061773930e+00,0.0351,2.5601e-02
62.116,1.2799360378e-03,1.548622e-04,1.5061773930e+00,0.0351,2.8393e-02
62.647,1.2800537037e-03,1.473243e-04,1.5061773930e+00,0.0351,3.0888e-02
63.178,1.2801611693e-03,1.392112e-04,1.5061773930e+00,0.0351,3.2897e-02
63.709,1.2802539968e-03,1.317259e-04,1.5061773930e+00,0.0351,3.4478e-02
64.240,1.2803312076e-03,1.278590e-04,1.5061773930e+00,0.0351,3.7068e-02
64.771,1.2803926929e-03,1.227429e-04,1.5061773930e+00,0.0351,3.8032e-02
65.302,1.2804366019e-03,1.164903e-04,1.5061773930e+00,0.0351,3.9152e-02
65.833,1.2804581072e-03,1.101681e-04,1.5061773930e+00,0.0351,4.0783e-02
66.363,1.2804502473e-03,1.049539e-04,1.5061773930e+00,0.0351,4.3312e-02
66.894,1.2804064780e-03,1.020004e-04,1.5061773930e+00,0.0351,4.7239e-02
67.425,1.2803238189e-03,1.021764e-04,1.5061773930e+00,0.0351,5.3237e-02
67.956,1.2802053209e-03,1.319779e-04,1.5061774471e+00,0.0702,7.6144e-03
68.487,1.2800608932e-03,1.363244e-04,1.5061774471e+00,0.0351,2.9917e-03
69.018,1.2799061600e-03,1.345524e-04,1.5061774471e+00,0.0351,3.3543e-04
69.549,1.2797597394e-03,1.373596e-04,1.5061774471e+00,0.0351,9.8267e-04
70.080,1.2796397216e-03,1.448049e-04,1.5061774471e+00,0.0351,1.8578e-03
70.611,1.2795601958e-03,1.553242e-04,1.5061774471e+00,0.0351,2.9513e-03
71.142,1.2795287238e-03,1.665700e-04,1.5061774471e+00,0.0351,4.5224e-03
71.673,1.2795454779e-03,1.765978e-04,1.5061774471e+00,0.0351,6.5010e-03
72.203,1.2796042006e-03,1.842364e-04,1.5061774471e+00,0.0351,8.7267e-03
72.734,1.2796945020e-03,1.891189e-04,1.5061774471e+00,0.0351,1.1174e-02
73.265,1.2798045810e-03,1.913478e-04,1.5061774471e+00,0.0351,1.3834e-02
73.796,1.2799233995e-03,1.911480e-04,1.5061774471e+00,0.0351,1.6650e-02
74.327,1.2800414801e-03,1.887754e-04,1.5061774471e+00,0.0351,1.9547e-02
74.858,1.2801504552e-03,1.844987e-04,1.5061774471e+00,0.0351,2.2458e-02
75.389,1.2802424708e-03,1.787952e-04,1.5061774471e+00,0.0351,2.5314e-02
75.920,1.2803103996e-03,1.723146e-04,1.5061774471e+00,0.0351,2.8016e-02
76.451,1.2803489983e-03,1.656496e-04,1.5061774471e+00,0.0351,3.0471e-02
76.982,1.2803564005e-03,1.596059e-04,1.5061774471e+00,0.0351,3.2660e-02
77.513,1.2803350429e-03,1.570146e-04,1.5061774471e+00,0.0351,3.5343e-02
78.043,1.2802912759e-03,1.528889e-04,1.5061774471e+00,0.0351,3.5806e-02
78.574,1.2802335154e-03,1.463038e-04,1.5061774471e+00,0.0351,3.6495e-02
79.105,1.2801696065e-03,1.383820e-04,1.5061774471e+00,0.0351,3.7725e-02
79.636,1.2801045231e-03,1.306047e-04,1.5061774471e+00,0.0351,3.9806e-02
80.167,1.2800394720e-03,1.247309e-04,1.5061774471e+00,0.0351,4.3120e-02
80.698,1.2799728039e-03,1.224784e-04,1.5061774471e+00,0.0351,4.8211e-02
81.229,1.2799022040e-03,1.480903e-04,1.5061775631e+00,0.0702,1.1348e-03
81.760,1.2798270986e-03,1.512114e-04,1.5061775631e+00,0.0351,4.1958e-03
82.291,1.2797503867e-03,1.485019e-04,1.5061775631e+00,0.0351,1.5942e-03
82.822,1.2796790673e-03,1.501425e-04,1.5061775631e+00,0.0351,1.2845e-03
83.353,1.2796233426e-03,1.563532e-04,1.5061775631e+00,0.0351,1.6899e-03
83.883,1.2795941528e-03,1.660826e-04,1.5061775631e+00,0.0351,1.3076e-03
84.414,1.2796001384e-03,1.780889e-04,1.5061775631e+00,0.0351,1.6769e-04
84.945,1.2796452649e-03,1.901069e-04,1.5061775631e+00,0.0351,1.5501e-03
85.476,1.2797277050e-03,2.002650e-04,1.5061775631e+00,0.0351,3.6541e-03
86.007,1.2798401586e-03,2.078356e-04,1.5061775631e+00,0.0351,6.0123e-03
86.538,1.2799713123e-03,2.129224e-04,1.5061775631e+00,0.0351,8.6190e-03
87.069,1.2801076858e-03,2.158729e-04,1.5061775631e+00,0.0351,1.1411e-02
87.600,1.2802352483e-03,2.170585e-04,1.5061775631e+00,0.0351,1.4342e-02
88.131,1.2803407616e-03,2.166574e-04,1.5061775631e+00,0.0351,1.7286e-02
88.662,1.2804132280e-03,2.147450e-04,1.5061775631e+00,0.0351,2.0181e-02
89.193,1.2804455890e-03,2.115025e-04,1.5061775631e+00,0.0351,2.3050e-02
89.723,1.2804362090e-03,2.063991e-04,1.5061775631e+00,0.0351,2.5731e-02
90.254,1.2803893902e-03,1.993778e-04,1.5061775631e+00,0.0351,2.8031e-02
90.785,1.2803144055e-03,1.910155e-04,1.5061775631e+00,0.0351,2.9934e-02
91.316,1.2802230914e-03,1.847569e-04,1.5061775631e+00,0.0351,3.2573e-02
91.847,1.2801266982e-03,1.766185e-04,1.5061775631e+00,0.0351,3.3321e-02
92.378,1.2800331472e-03,1.653870e-04,1.5061775631e+00,0.0351,3.4324e-02
92.909,1.2799458621e-03,1.532371e-04,1.5061775631e+00,0.0351,3.5922e-02
93.440,1.2798646636e-03,1.430102e-04,1.5061775631e+00,0.0351,3.8400e-02
93.971,1.2797880576e-03,1.378053e-04,1.5061775631e+00,0.0351,4.2127e-02
94.502,1.2797156337e-03,1.398339e-04,1.5061775631e+00,0.0351,4.7621e-02
95.033,1.2796496077e-03,1.792137e-04,1.5061776022e+00,0.0702,4.1519e-03
95.563,1.2795953206e-03,1.698822e-04,1.5061776022e+00,0.0351,2.5344e-03
96.094,1.2795606447e-03,1.724511e-04,1.5061776022e+00,0.0351,3.5795e-03
96.625,1.2795542067e-03,1.771884e-04,1.5061776022e+00,0.0351,8.0278e-03
97.156,1.2795827643e-03,1.830320e-04,1.5061776022e+00,0.0351,1.1573e-02
97.687,1.2796488640e-03,1.889352e-04,1.5061776022e+00,0.0351,1.2265e-02
98.218,1.2797496946e-03,1.944487e-04,1.5061776022e+00,0.0351,1.0458e-02
98.749,1.2798773591e-03,2.002831e-04,1.5061776022e+00,0.0351,7.6431e-03
99.280,1.2800203291e-03,2.060661e-04,1.5061776022e+00,0.0351,4.3635e-03
99.811,1.2801654280e-03,2.109025e-04,1.5061776022e+00,0.0351,6.5280e-04
100.342,1.2802995457e-03,2.153203e-04,1.5061776022e+00,0.0351,3.5159e-03
100.873,1.2804107103e-03,2.202140e-04,1.5061776022e+00,0.0351,7.8952e-03
101.403,1.2804887551e-03,2.257475e-04,1.5061776022e+00,0.0351,1.2262e-02
101.934,1.2805260994e-03,2.313085e-04,1.5061776022e+00,0.0351,1.6434e-02
102.465,1.2805189412e-03,2.358490e-04,1.5061776022e+00,0.0351,2.0355e-02
102.996,1.2804685443e-03,2.385854e-04,1.5061776022e+00,0.0351,2.4143e-02
103.527,1.2803817937e-03,2.390025e-04,1.5061776022e+00,0.0351,2.7886e-02
104.058,1.2802702311e-03,2.370702e-04,1.5061776022e+00,0.0351,3.2008e-02
104.589,1.2801475185e-03,2.314674e-04,1.5061776022e+00,0.0351,3.6717e-02
105.120,1.2800261814e-03,2.224143e-04,1.5061776022e+00,0.0351,4.1981e-02
105.651,1.2799148861e-03,2.088925e-04,1.5061776022e+00,0.0351,3.9946e-02
106.182,1.2798173409e-03,1.906943e-04,1.5061776022e+00,0.0351,3.7155e-02
106.712,1.2797332240e-03,1.730782e-04,1.5061776022e+00,0.0351,3.6638e-02
107.243,1.2796605147e-03,1.617476e-04,1.5061776022e+00,0.0351,3.8403e-02
107.774,1.2795979769e-03,1.617780e-04,1.5061776022e+00,0.0351,4.2793e-02
108.305,1.2795468277e-03,1.978513e-04,1.5061777686e+00,0.0702,1.6052e-03
108.836,1.2795112304e-03,1.842151e-04,1.5061777686e+00,0.0351,2.4394e-03
109.367,1.2794977468e-03,1.872043e-04,1.5061777686e+00,0.0351,2.0453e-03
109.898,1.2795138731e-03,1.908441e-04,1.5061777686e+00,0.0351,2.4598e-03
110.429,1.2795656945e-03,1.930209e-04,1.5061777686e+00,0.0351,4.5988e-03
110.960,1.2796553279e-03,1.930601e-04,1.5061777686e+00,0.0351,8.0939e-03
111.491,1.2797794140e-03,1.912543e-04,1.5061777686e+00,0.0351,1.2183e-02
112.022,1.2799293182e-03,1.888291e-04,1.5061777686e+00,0.0351,1.3923e-02
112.552,1.2800927362e-03,1.883549e-04,1.5061777686e+00,0.0351,1.2296e-02
113.083,1.2802557967e-03,1.936305e-04,1.5061777686e+00,0.0351,9.4038e-03
113.614,1.2804048139e-03,2.073755e-04,1.5061777686e+00,0.0351,6.9287e-03
114.145,1.2805273253e-03,2.275035e-04,1.5061777686e+00,0.0351,4.8824e-03
114.676,1.2806126367e-03,2.502658e-04,1.5061777686e+00,0.0351,2.9140e-03
115.207,1.2806525165e-03,2.723622e-04,1.5061777686e+00,0.0351,9.5970e-04
115.738,1.2806424457e-03,2.910716e-04,1.5061777686e+00,0.0351,9.6199e-04
116.269,1.2805830073e-03,3.043060e-04,1.5061777686e+00,0.0351,2.7410e-03
116.800,1.2804805244e-03,3.106710e-04,1.5061777686e+00,0.0351,4.3945e-03
117.331,1.2803463472e-03,3.096951e-04,1.5061777686e+00,0.0351,5.9859e-03
117.862,1.2801948351e-03,3.017341e-04,1.5061777686e+00,0.0351,7.5676e-03
118.392,1.2800405270e-03,2.880885e-04,1.5061777686e+00,0.0351,9.2216e-03
118.923,1.2798953571e-03,2.709874e-04,1.5061777686e+00,0.0351,1.1053e-02
119.454,1.2797669070e-03,2.532979e-04,1.5061777686e+00,0.0351,1.3144e-02
119.985,1.2796581879e-03,2.376790e-04,1.5061777686e+00,0.0351,1.5523e-02
120.516,1.2795687656e-03,2.263977e-04,1.5061777686e+00,0.0351,1.8134e-02
121.047,1.2794967422e-03,2.210978e-04,1.5061777686e+00,0.0351,1.9288e-02
121.578,1.2794410387e-03,2.191978e-04,1.5061777686e+00,0.0351,2.1200e-02
122.109,1.2794032283e-03,2.201204e-04,1.5061777686e+00,0.0351,2.3834e-02
122.640,1.2793880824e-03,2.228882e-04,1.5061777686e+00,0.0351,2.7250e-02
123.171,1.2794025569e-03,2.267059e-04,1.5061779826e+00,0.0351,3.1394e-02
123.702,1.2794536298e-03,2.321588e-04,1.5061779826e+00,0.0351,4.9659e-03
124.232,1.2795455484e-03,2.205840e-04,1.5061779826e+00,0.0351,7.4799e-03
124.763,1.2796773436e-03,2.086309e-04,1.5061779826e+00,0.0351,4.7296e-03
125.294,1.2798419363e-03,1.996779e-04,1.5061779826e+00,0.0351,9.2375e-04
125.825,1.2800272552e-03,1.972243e-04,1.5061779826e+00,0.0351,7.8249e-03
126.356,1.2802185523e-03,2.035247e-04,1.5061779826e+00,0.0351,1.4170e-02
126.887,1.2804006894e-03,2.184551e-04,1.5061779826e+00,0.0351,1.7060e-02
127.418,1.2805596446e-03,2.402410e-04,1.5061779826e+00,0.0351,1.6370e-02
127.949,1.2806831389e-03,2.668593e-04,1.5061779826e+00,0.0351,1.4442e-02
128.480,1.2807609035e-03,2.945515e-04,1.5061779826e+00,0.0351,1.2295e-02
129.011,1.2807853994e-03,3.179309e-04,1.5061779826e+00,0.0351,9.7901e-03
129.542,1.2807532448e-03,3.341031e-04,1.5061779826e+00,0.0351,6.7918e-03
130.072,1.2806667161e-03,3.419420e-04,1.5061779826e+00,0.0351,3.4139e-03
130.603,1.2805343656e-03,3.412169e-04,1.5061779826e+00,0.0351,1.9746e-04
131.134,1.2803700762e-03,3.324516e-04,1.5061779826e+00,0.0351,3.9402e-03
131.665,1.2801904550e-03,3.170507e-04,1.5061779826e+00,0.0351,7.7191e-03
132.196,1.2800112531e-03,2.972313e-04,1.5061779826e+00,0.0351,1.1518e-02
132.727,1.2798441787e-03,2.762935e-04,1.5061779826e+00,0.0351,1.5399e-02
133.258,1.2796954833e-03,2.583359e-04,1.5061779826e+00,0.0351,1.9253e-02
133.789,1.2795667594e-03,2.466279e-04,1.5061779826e+00,0.0351,2.3132e-02
134.320,1.2794572629e-03,2.440200e-04,1.5061779826e+00,0.0351,2.6799e-02
134.851,1.2793666285e-03,2.535168e-04,1.5061779826e+00,0.0351,2.8591e-02
135.382,1.2792968752e-03,2.630798e-04,1.5061779826e+00,0.0351,3.0106e-02
135.912,1.2792529546e-03,2.692475e-04,1.5061779826e+00,0.0351,3.1985e-02
136.443,1.2792418203e-03,2.712756e-04,1.5061779826e+00,0.0351,3.4455e-02
136.974,1.2792705343e-03,2.690447e-04,1.5061779826e+00,0.0351,3.7903e-02
137.505,1.2793440726e-03,2.633655e-04,1.5061779826e+00,0.0351,4.2972e-02
138.036,1.2794634707e-03,3.126758e-04,1.5061780929e+00,0.0702,1.2018e-03
138.567,1.2796246530e-03,2.285326e-04,1.5061780929e+00,0.0351,1.4893e-03
139.098,1.2798186185e-03,2.067254e-04,1.5061780929e+00,0.0351,4.2349e-03
139.629,1.2800329237e-03,1.917687e-04,1.5061780929e+00,0.0351,9.7800e-03
140.160,1.2802534616e-03,1.908284e-04,1.5061780929e+00,0.0351,1.7314e-02
140.691,1.2804656961e-03,2.064703e-04,1.5061780929e+00,0.0351,2.5243e-02
141.222,1.2806553166e-03,2.340562e-04,1.5061780929e+00,0.0351,3.1319e-02
141.752,1.2808086598e-03,2.655988e-04,1.5061780929e+00,0.0351,3.0671e-02
142.283,1.2809133447e-03,2.954142e-04,1.5061780929e+00,0.0351,2.5489e-02
142.814,1.2809595528e-03,3.219782e-04,1.5061780929e+00,0.0351,1.9997e-02
143.345,1.2809418385e-03,3.426270e-04,1.5061780929e+00,0.0351,1.4562e-02
143.876,1.2808606452e-03,3.531643e-04,1.5061780929e+00,0.0351,8.9540e-03
144.407,1.2807226739e-03,3.525912e-04,1.5061780929e+00,0.0351,3.1316e-03
144.938,1.2805398570e-03,3.422215e-04,1.5061780929e+00,0.0351,2.6718e-03
145.469,1.2803272479e-03,3.246358e-04,1.5061780929e+00,0.0351,8.2393e-03
146.000,1.2801004287e-03,3.032124e-04,1.5061780929e+00,0.0351,1.3502e-02
146.531,1.2798731805e-03,2.823043e-04,1.5061780929e+00,0.0351,1.8323e-02
147.061,1.2796562342e-03,2.672064e-04,1.5061780929e+00,0.0351,2.2748e-02
147.592,1.2794575446e-03,2.619310e-04,1.5061780929e+00,0.0351,2.7212e-02
148.123,1.2792837650e-03,2.701724e-04,1.5061780929e+00,0.0351,3.1279e-02
148.654,1.2791419972e-03,2.921000e-04,1.5061780929e+00,0.0351,3.5421e-02
149.185,1.2790406454e-03,3.150746e-04,1.5061780929e+00,0.0351,3.3811e-02
149.716,1.2789887144e-03,3.311260e-04,1.5061780929e+00,0.0351,3.2573e-02
150.247,1.2789938826e-03,3.385856e-04,1.5061780929e+00,0.0351,3.2130e-02
150.778,1.2790602834e-03,3.366739e-04,1.5061780929e+00,0.0351,3.2862e-02
151.309,1.2791867911e-03,3.257791e-04,1.5061780929e+00,0.0351,3.5038e-02
151.840,1.2793661924e-03,3.078446e-04,1.5061780929e+00,0.0351,3.9057e-02
152.371,1.2795856517e-03,3.692572e-04,1.5061783354e+00,0.0702,1.2220e-02
152.901,1.2798284206e-03,2.494500e-04,1.5061783354e+00,0.0351,4.8357e-03
153.432,1.2800763485e-03,2.204165e-04,1.5061783354e+00,0.0351,8.0748e-03
153.963,1.2803126461e-03,2.054795e-04,1.5061783354e+00,0.0351,1.3528e-02
154.494,1.2805242946e-03,2.116128e-04,1.5061783354e+00,0.0351,2.0476e-02
155.025,1.2807031403e-03,2.636752e-04,1.5061784063e+00,0.0702,1.6086e-02
155.556,1.2808449931e-03,3.191016e-04,1.5061784063e+00,0.0351,9.8165e-03
156.087,1.2809472131e-03,3.545237e-04,1.5061784063e+00,0.0351,4.3172e-03
156.618,1.2810063644e-03,3.870376e-04,1.5061784063e+00,0.0351,1.5715e-04
157.149,1.2810175592e-03,4.118205e-04,1.5061784063e+00,0.0351,3.9835e-03
157.680,1.2809760694e-03,4.252018e-04,1.5061784063e+00,0.0351,7.4746e-03
158.211,1.2808803669e-03,4.251763e-04,1.5061784063e+00,0.0351,1.0735e-02
158.741,1.2807348767e-03,4.116524e-04,1.5061784063e+00,0.0351,1.4483e-02
159.272,1.2805508697e-03,3.868651e-04,1.5061784063e+00,0.0351,1.8614e-02
159.803,1.2803447354e-03,3.543921e-04,1.5061784063e+00,0.0351,2.2678e-02
160.334,1.2801339365e-03,3.198002e-04,1.5061784063e+00,0.0351,2.6599e-02
160.865,1.2799321078e-03,2.910787e-04,1.5061784063e+00,0.0351,3.0516e-02
161.396,1.2797455687e-03,2.761877e-04,1.5061784063e+00,0.0351,3.4539e-02
161.927,1.2795731692e-03,2.798905e-04,1.5061784063e+00,0.0351,3.9129e-02
162.458,1.2794097777e-03,3.017425e-04,1.5061784063e+00,0.0351,4.4316e-02
162.989,1.2792515900e-03,3.306874e-04,1.5061784063e+00,0.0351,3.8145e-02
163.520,1.2791008555e-03,3.545360e-04,1.5061784063e+00,0.0351,3.3088e-02
