t,rhoc,errD,Mb,q00,q20,q22,vatm
79.978,1.2797577098e-03,3.339375e-04,1.5058479425e+00,1.5058265682e+00,-1.4451042228e-02,1.7539054311e-16,0.0000e+00
81.003,1.2797796380e-03,3.314477e-04,1.5058479543e+00,1.5058265796e+00,-1.4649234769e-02,1.3994005857e-15,0.0000e+00
82.029,1.2798114036e-03,3.287679e-04,1.5058479662e+00,1.5058265909e+00,-1.4787685049e-02,-7.3685716482e-16,0.0000e+00
83.054,1.2798504804e-03,3.261805e-04,1.5058479782e+00,1.5058266023e+00,-1.4867610825e-02,-2.6306873096e-15,0.0000e+00
84.080,1.2798936197e-03,3.238938e-04,1.5058479903e+00,1.5058266137e+00,-1.4890259626e-02,-1.0238183748e-15,0.0000e+00
85.105,1.2799372119e-03,3.220220e-04,1.5058480024e+00,1.5058266251e+00,-1.4856790807e-02,-1.1148913573e-15,0.0000e+00
86.130,1.2799776945e-03,3.205760e-04,1.5058480146e+00,1.5058266367e+00,-1.4768226731e-02,-6.0528923119e-16,0.0000e+00
87.156,1.2800119292e-03,3.194770e-04,1.5058480269e+00,1.5058266483e+00,-1.4625475773e-02,-2.9249126742e-15,0.0000e+00
88.181,1.2800374646e-03,3.185903e-04,1.5058480391e+00,1.5058266601e+00,-1.4429413173e-02,-8.6362750384e-16,0.0000e+00
89.206,1.2800526871e-03,3.177738e-04,1.5058480512e+00,1.5058266720e+00,-1.4180992834e-02,1.2755846976e-15,0.0000e+00
90.232,1.2800568258e-03,3.169239e-04,1.5058480634e+00,1.5058266841e+00,-1.3881361043e-02,-7.8412837954e-16,0.0000e+00
91.257,1.2800498756e-03,3.160088e-04,1.5058480755e+00,1.5058266963e+00,-1.3531943647e-02,-2.1915041146e-15,0.0000e+00
92.282,1.2800325137e-03,3.150766e-04,1.5058480875e+00,1.5058267086e+00,-1.3134486530e-02,-4.4237137574e-15,0.0000e+00
93.308,1.2800060489e-03,3.142343e-04,1.5058480995e+00,1.5058267211e+00,-1.2691042337e-02,1.1594699899e-17,0.0000e+00
94.333,1.2799723954e-03,3.136014e-04,1.5058481115e+00,1.5058267336e+00,-1.2203914374e-02,-2.7176674289e-15,0.0000e+00
95.359,1.2799340316e-03,3.132556e-04,1.5058481235e+00,1.5058267462e+00,-1.1675577290e-02,-1.4024781436e-16,0.0000e+00
96.384,1.2798938911e-03,3.131902e-04,1.5058481355e+00,1.5058267589e+00,-1.1108598619e-02,-1.3759672404e-15,0.0000e+00
97.409,1.2798551595e-03,3.133012e-04,1.5058481475e+00,1.5058267716e+00,-1.0505583951e-02,5.3773090915e-16,0.0000e+00
98.435,1.2798209794e-03,3.134062e-04,1.5058481596e+00,1.5058267842e+00,-9.8691615088e-03,-9.5369759932e-16,0.0000e+00
99.460,1.2797941074e-03,3.132894e-04,1.5058481717e+00,1.5058267968e+00,-9.2020099120e-03,-1.8897435449e-15,0.0000e+00
100.485,1.2797765893e-03,3.127537e-04,1.5058481840e+00,1.5058268094e+00,-8.5069206780e-03,-7.6396221913e-16,0.0000e+00
101.511,1.2797695147e-03,3.116666e-04,1.5058481963e+00,1.5058268218e+00,-7.7868768635e-03,-3.8664609458e-15,0.0000e+00
102.536,1.2797728957e-03,3.099882e-04,1.5058482088e+00,1.5058268342e+00,-7.0451237440e-03,7.7335514629e-16,0.0000e+00
103.561,1.2797857015e-03,3.077758e-04,1.5058482213e+00,1.5058268465e+00,-6.2852079069e-03,-3.2508509523e-15,0.0000e+00
104.587,1.2798060160e-03,3.051656e-04,1.5058482340e+00,1.5058268588e+00,-5.5109670380e-03,-1.0375335323e-15,0.0000e+00
105.612,1.2798313158e-03,3.023386e-04,1.5058482467e+00,1.5058268711e+00,-4.7264668867e-03,-1.2497661076e-15,0.0000e+00
106.637,1.2798588215e-03,2.994830e-04,1.5058482595e+00,1.5058268835e+00,-3.9359553236e-03,4.9203178758e-16,0.0000e+00
107.663,1.2798858470e-03,2.967558e-04,1.5058482723e+00,1.5058268959e+00,-3.1436374800e-03,4.3977324287e-16,0.0000e+00
108.688,1.2799100971e-03,2.942544e-04,1.5058482852e+00,1.5058269084e+00,-2.3534238193e-03,-3.3418426196e-15,0.0000e+00
109.714,1.2799298744e-03,2.920280e-04,1.5058482981e+00,1.5058269209e+00,-1.5688191637e-03,-4.8694856406e-16,0.0000e+00
110.739,1.2799441782e-03,2.900984e-04,1.5058483111e+00,1.5058269336e+00,-7.9286213223e-04,5.8768552425e-16,0.0000e+00
111.764,1.2799526998e-03,2.884755e-04,1.5058483240e+00,1.5058269464e+00,-2.8111098863e-05,-6.5535226651e-16,0.0000e+00
112.790,1.2799557285e-03,2.871675e-04,1.5058483369e+00,1.5058269593e+00,7.2332117855e-04,-3.3668063746e-15,0.0000e+00
113.815,1.2799539969e-03,2.861853e-04,1.5058483498e+00,1.5058269722e+00,1.4596905387e-03,-1.4292557772e-15,0.0000e+00
114.840,1.2799485062e-03,2.855435e-04,1.5058483627e+00,1.5058269852e+00,2.1795131446e-03,4.3036562901e-17,0.0000e+00
115.866,1.2799403575e-03,2.852567e-04,1.5058483755e+00,1.5058269982e+00,2.8814420320e-03,1.5847991572e-15,0.0000e+00
116.891,1.2799306109e-03,2.853327e-04,1.5058483884e+00,1.5058270112e+00,3.5641453955e-03,5.4312265495e-17,0.0000e+00
117.916,1.2799202053e-03,2.857649e-04,1.5058484012e+00,1.5058270242e+00,4.2262022274e-03,3.6545118394e-16,0.0000e+00
118.942,1.2799098963e-03,2.865259e-04,1.5058484141e+00,1.5058270372e+00,4.8660262853e-03,5.4873556120e-16,0.0000e+00
119.967,1.2799002436e-03,2.875677e-04,1.5058484269e+00,1.5058270502e+00,5.4818260224e-03,-1.3119722072e-15,0.0000e+00
120.993,1.2798916373e-03,2.888259e-04,1.5058484398e+00,1.5058270632e+00,6.0716028251e-03,1.8133489752e-15,0.0000e+00
122.018,1.2798843404e-03,2.902284e-04,1.5058484526e+00,1.5058270762e+00,6.6331853604e-03,1.9075932490e-15,0.0000e+00
123.043,1.2798785291e-03,2.917029e-04,1.5058484655e+00,1.5058270892e+00,7.1642931309e-03,-6.2786774143e-16,0.0000e+00
124.069,1.2798743208e-03,2.931820e-04,1.5058484784e+00,1.5058271022e+00,7.6626191973e-03,-4.0701575890e-16,0.0000e+00
125.094,1.2798717827e-03,2.946055e-04,1.5058484914e+00,1.5058271151e+00,8.1259211595e-03,1.0767420192e-15,0.0000e+00
126.119,1.2798709263e-03,2.959198e-04,1.5058485043e+00,1.5058271281e+00,8.5521099526e-03,-2.4491376558e-15,0.0000e+00
127.145,1.2798717008e-03,2.970794e-04,1.5058485173e+00,1.5058271411e+00,8.9393276000e-03,-2.0043708196e-15,0.0000e+00
128.170,1.2798739933e-03,2.980477e-04,1.5058485304e+00,1.5058271541e+00,9.2860075829e-03,-1.5885250764e-15,0.0000e+00
129.195,1.2798776369e-03,2.987983e-04,1.5058485434e+00,1.5058271671e+00,9.5909141758e-03,-9.7611347924e-16,0.0000e+00
130.221,1.2798824187e-03,2.993153e-04,1.5058485565e+00,1.5058271801e+00,9.8531601904e-03,2.5373249759e-15,0.0000e+00
131.246,1.2798880854e-03,2.995922e-04,1.5058485696e+00,1.5058271931e+00,1.0072206233e-02,4.3172088172e-17,0.0000e+00
132.271,1.2798943500e-03,2.996310e-04,1.5058485828e+00,1.5058272062e+00,1.0247844088e-02,8.9969180444e-16,0.0000e+00
133.297,1.2799009072e-03,2.994412e-04,1.5058485959e+00,1.5058272192e+00,1.0380168124e-02,9.2828547672e-17,0.0000e+00
134.322,1.2799074635e-03,2.990403e-04,1.5058486090e+00,1.5058272322e+00,1.0469536829e-02,-2.4219241813e-15,0.0000e+00
135.348,1.2799137789e-03,2.984530e-04,1.5058486221e+00,1.5058272452e+00,1.0516532994e-02,-9.6443120083e-16,0.0000e+00
136.373,1.2799197053e-03,2.977106e-04,1.5058486353e+00,1.5058272582e+00,1.0521926844e-02,-2.7475100937e-15,0.0000e+00
137.398,1.2799252082e-03,2.968491e-04,1.5058486484e+00,1.5058272712e+00,1.0486645165e-02,-1.2373790978e-15,0.0000e+00
138.424,1.2799303628e-03,2.959055e-04,1.5058486614e+00,1.5058272842e+00,1.0411748416e-02,-1.8406833966e-15,0.0000e+00
139.449,1.2799353191e-03,2.949154e-04,1.5058486745e+00,1.5058272972e+00,1.0298416229e-02,1.0432401721e-15,0.0000e+00
140.474,1.2799402501e-03,2.939100e-04,1.5058486874e+00,1.5058273101e+00,1.0147940094e-02,-3.5909402287e-16,0.0000e+00
141.500,1.2799452968e-03,2.929161e-04,1.5058487004e+00,1.5058273229e+00,9.9617208993e-03,-1.4291202520e-15,0.0000e+00
142.525,1.2799505245e-03,2.919553e-04,1.5058487133e+00,1.5058273358e+00,9.7412683097e-03,-1.4181427050e-15,0.0000e+00
143.550,1.2799558970e-03,2.910441e-04,1.5058487261e+00,1.5058273485e+00,9.4881989529e-03,-1.0539863003e-15,0.0000e+00
144.576,1.2799612743e-03,2.901935e-04,1.5058487389e+00,1.5058273612e+00,9.2042310420e-03,6.7702162325e-17,0.0000e+00
145.601,1.2799664279e-03,2.894091e-04,1.5058487516e+00,1.5058273738e+00,8.8911741908e-03,-2.8647394536e-15,0.0000e+00
146.627,1.2799710705e-03,2.886924e-04,1.5058487642e+00,1.5058273863e+00,8.5509142027e-03,3.0075141930e-16,0.0000e+00
147.652,1.2799748913e-03,2.880426e-04,1.5058487768e+00,1.5058273988e+00,8.1853949711e-03,-1.9975945560e-15,0.0000e+00
148.677,1.2799775918e-03,2.874593e-04,1.5058487892e+00,1.5058274112e+00,7.7965996241e-03,-2.1712837441e-15,0.0000e+00
149.703,1.2799789180e-03,2.869447e-04,1.5058488016e+00,1.5058274236e+00,7.3865335933e-03,2.7950105672e-16,0.0000e+00
150.728,1.2799786860e-03,2.865052e-04,1.5058488139e+00,1.5058274359e+00,6.9572119174e-03,-4.1116803722e-15,0.0000e+00
151.753,1.2799767993e-03,2.861507e-04,1.5058488261e+00,1.5058274482e+00,6.5106520964e-03,-3.4401797566e-15,0.0000e+00
152.779,1.2799732572e-03,2.858935e-04,1.5058488383e+00,1.5058274604e+00,6.0488726147e-03,-2.5906531444e-15,0.0000e+00
153.804,1.2799681560e-03,2.857468e-04,1.5058488504e+00,1.5058274725e+00,5.5738957252e-03,6.8840790607e-16,0.0000e+00
154.829,1.2799616826e-03,2.857221e-04,1.5058488624e+00,1.5058274846e+00,5.0877520475e-03,1.1565100340e-16,0.0000e+00
155.855,1.2799540998e-03,2.858276e-04,1.5058488743e+00,1.5058274967e+00,4.5924840631e-03,-3.9833650451e-15,0.0000e+00
156.880,1.2799457247e-03,2.860667e-04,1.5058488862e+00,1.5058275087e+00,4.0901457772e-03,-1.9521664850e-15,0.0000e+00
157.905,1.2799369020e-03,2.864370e-04,1.5058488980e+00,1.5058275207e+00,3.5827966499e-03,-1.8733178820e-15,0.0000e+00
158.931,1.2799279767e-03,2.869297e-04,1.5058489098e+00,1.5058275326e+00,3.0724891706e-03,-3.5819662958e-15,0.0000e+00
159.956,1.2799192688e-03,2.875292e-04,1.5058489216e+00,1.5058275445e+00,2.5612508580e-03,-8.1825364292e-16,0.0000e+00
160.982,1.2799110524e-03,2.882141e-04,1.5058489333e+00,1.5058275564e+00,2.0510627074e-03,1.1295426650e-15,0.0000e+00
162.007,1.2799035488e-03,2.889585e-04,1.5058489450e+00,1.5058275683e+00,1.5438601346e-03,-1.1054316934e-15,0.0000e+00
163.032,1.2798969286e-03,2.897371e-04,1.5058489567e+00,1.5058275801e+00,1.0415399727e-03,-1.9858038574e-15,0.0000e+00
164.058,1.2798913205e-03,2.905137e-04,1.5058489684e+00,1.5058275919e+00,5.4585075294e-04,3.9702641220e-17,0.0000e+00
165.083,1.2798868223e-03,2.912467e-04,1.5058489802e+00,1.5058276037e+00,5.8383626754e-05,-8.3419141486e-16,0.0000e+00
166.108,1.2798835116e-03,2.919046e-04,1.5058489919e+00,1.5058276155e+00,-4.1940384568e-04,-5.6032194609e-16,0.0000e+00
167.134,1.2798814502e-03,2.924709e-04,1.5058490037e+00,1.5058276273e+00,-8.8615799541e-04,-1.4916787173e-15,0.0000e+00
168.159,1.2798806822e-03,2.929433e-04,1.5058490155e+00,1.5058276391e+00,-1.3406055604e-03,-4.0048051430e-15,0.0000e+00
169.184,1.2798812219e-03,2.933300e-04,1.5058490273e+00,1.5058276509e+00,-1.7815379474e-03,-2.0657095575e-15,0.0000e+00
170.210,1.2798830404e-03,2.936474e-04,1.5058490391e+00,1.5058276627e+00,-2.2078040386e-03,-1.5374049439e-15,0.0000e+00
171.235,1.2798860504e-03,2.939191e-04,1.5058490510e+00,1.5058276746e+00,-2.6183126377e-03,5.8494791376e-16,0.0000e+00
172.261,1.2798900949e-03,2.941738e-04,1.5058490629e+00,1.5058276864e+00,-3.0120414262e-03,-3.0797389044e-16,0.0000e+00
173.286,1.2798949430e-03,2.944420e-04,1.5058490748e+00,1.5058276982e+00,-3.3880481338e-03,1.4219790960e-15,0.0000e+00
174.311,1.2799002933e-03,2.947530e-04,1.5058490868e+00,1.5058277101e+00,-3.7454795966e-03,9.0375756258e-16,0.0000e+00
175.337,1.2799057872e-03,2.951308e-04,1.5058490988e+00,1.5058277220e+00,-4.0835761881e-03,-3.1293411538e-16,0.0000e+00
