t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
0.00,0.00000000e+00,3.845954e-07,1.245356e-05,0.0000000000e+00,0.0000e+00,0.9938
0.51,-3.33261564e-04,1.164558e-04,1.243389e-05,-9.7699626167e-15,3.6749e-03,1.0125
1.01,-6.63657781e-04,2.325759e-04,1.237477e-05,-1.0880185641e-14,8.5081e-03,1.0125
1.52,-9.88513955e-04,3.479611e-04,1.227666e-05,-1.1768364061e-14,1.3881e-02,1.0125
2.03,-1.30524865e-03,4.622541e-04,1.214030e-05,-1.2434497876e-14,1.7865e-02,1.0125
2.53,-1.61132951e-03,5.751082e-04,1.196674e-05,-1.3100631691e-14,2.0629e-02,1.0125
3.04,-1.90441512e-03,6.861813e-04,1.175734e-05,-1.4432899320e-14,2.2794e-02,1.0125
3.55,-2.18231755e-03,7.951384e-04,1.151370e-05,-1.6098233857e-14,1.3531e-02,1.0125
4.05,-2.44304209e-03,9.016692e-04,1.123774e-05,-1.6098233857e-14,1.2530e-02,1.0125
4.56,-2.68482179e-03,1.005497e-03,1.093166e-05,-1.6209256160e-14,1.3356e-02,1.0125
5.07,-2.90611036e-03,1.106349e-03,1.059791e-05,-1.8984813721e-14,1.4662e-02,1.0125
5.57,-3.10561921e-03,1.203994e-03,1.023926e-05,-1.8540724511e-14,1.6432e-02,1.0125
6.08,-3.28231047e-03,1.298216e-03,9.858753e-06,-1.9761969838e-14,1.8339e-02,1.0125
6.59,-3.43540838e-03,1.388829e-03,9.459721e-06,-2.1094237468e-14,2.0599e-02,1.0125
7.10,-3.56439979e-03,1.475674e-03,9.045828e-06,-2.3314683517e-14,2.2749e-02,1.0125
7.60,-3.66902763e-03,1.558622e-03,8.621079e-06,-2.5091040357e-14,2.4705e-02,1.0125
8.11,-3.74928597e-03,1.637576e-03,8.189857e-06,-2.7533531011e-14,2.6405e-02,1.0125
8.62,-3.80540870e-03,1.712472e-03,7.756978e-06,-3.1974423109e-14,2.7441e-02,1.0125
9.12,-3.83785806e-03,1.783279e-03,7.327739e-06,-3.8524738954e-14,2.7628e-02,1.0125
9.63,-3.84730591e-03,1.850003e-03,6.907985e-06,-4.6851411639e-14,2.7371e-02,1.0125
10.14,-3.83461443e-03,1.912678e-03,6.504160e-06,-5.8508753398e-14,2.6261e-02,1.0125
10.64,-3.80081725e-03,1.971373e-03,6.123332e-06,-7.6050277187e-14,2.6507e-02,1.0125
11.15,-3.74709605e-03,2.026176e-03,5.773145e-06,-1.0114131754e-13,2.6598e-02,1.0125
11.66,-3.67476366e-03,2.077207e-03,5.461641e-06,-1.3522516440e-13,2.7240e-02,1.0125
12.16,-3.58523369e-03,2.124607e-03,5.196873e-06,-1.8085533071e-13,2.8120e-02,1.0125
12.67,-3.48000292e-03,2.168549e-03,4.986272e-06,-2.4003021792e-13,2.8686e-02,1.0125
13.18,-3.36062839e-03,2.209235e-03,4.835779e-06,-3.1530333899e-13,2.9044e-02,1.0125
13.68,-3.22870238e-03,2.246891e-03,4.748896e-06,-4.0967229609e-13,2.9355e-02,1.0125
14.19,-3.08583430e-03,2.281756e-03,4.725958e-06,-5.2935433814e-13,2.9632e-02,1.0125
14.70,-2.93363797e-03,2.314086e-03,4.763921e-06,-6.7901240186e-13,2.9937e-02,1.0125
15.20,-2.77369999e-03,2.344148e-03,4.856783e-06,-8.6075591099e-13,3.0302e-02,1.0125
15.71,-2.60757312e-03,2.372217e-03,4.996504e-06,-1.0796918914e-12,3.0729e-02,1.0125
16.22,-2.43676185e-03,2.398567e-03,5.174082e-06,-1.3369305663e-12,3.1181e-02,1.0125
16.72,-2.26270652e-03,2.423473e-03,5.380501e-06,-1.6348034038e-12,3.1613e-02,1.0125
17.23,-2.08677795e-03,2.447203e-03,5.607374e-06,-1.9754198277e-12,3.1988e-02,1.0125
17.74,-1.91026037e-03,2.470013e-03,5.847292e-06,-2.3003821070e-12,3.2280e-02,1.0125
18.24,-1.73435399e-03,2.492139e-03,6.093939e-06,-2.6614266346e-12,3.2481e-02,1.0125
18.75,-1.56015944e-03,2.513793e-03,6.342066e-06,-3.0615510127e-12,3.2631e-02,1.0125
19.26,-1.38869149e-03,2.535167e-03,6.587393e-06,-3.4370284396e-12,3.2803e-02,1.0125
19.76,-1.22086095e-03,2.556434e-03,6.826491e-06,-3.4913183455e-12,3.3098e-02,1.0125
20.27,-1.05746723e-03,2.577724e-03,7.056654e-06,-3.5444980284e-12,3.3485e-02,1.0125
20.78,-8.99227842e-04,2.599126e-03,7.275793e-06,-3.5893510386e-12,3.3923e-02,1.0125
21.29,-7.46756437e-04,2.620689e-03,7.482335e-06,-3.6413094762e-12,3.4380e-02,1.0125
21.79,-6.00567727e-04,2.642424e-03,7.675143e-06,-3.6910474677e-12,3.4839e-02,1.0125
22.30,-4.61092803e-04,2.664301e-03,7.853451e-06,-3.7353453664e-12,3.5298e-02,1.0125
22.81,-3.28688004e-04,2.686275e-03,8.016810e-06,-3.7825298449e-12,3.5838e-02,1.0125
23.31,-2.03598919e-04,2.708224e-03,8.165033e-06,-3.8282710335e-12,3.6332e-02,1.0125
23.82,-8.60182799e-05,2.729983e-03,8.298166e-06,-3.8762326682e-12,3.6691e-02,1.0125
24.33,2.39437554e-05,2.751351e-03,8.416446e-06,-3.9178660316e-12,3.6881e-02,1.0125
24.83,1.26236662e-04,2.772094e-03,8.520277e-06,-3.9662717555e-12,3.6900e-02,1.0125
25.34,2.20851759e-04,2.791953e-03,8.610203e-06,-4.0115688549e-12,3.6752e-02,1.0125
25.85,3.07880350e-04,2.810643e-03,8.686884e-06,-4.0513148392e-12,3.6440e-02,1.0125
26.35,3.87407163e-04,2.827854e-03,8.751076e-06,-4.0983882954e-12,3.5962e-02,1.0125
26.86,4.59614714e-04,2.843253e-03,8.803613e-06,-4.1380232574e-12,3.5304e-02,1.0125
27.37,5.24650773e-04,2.856485e-03,8.845382e-06,-4.1784353755e-12,3.4455e-02,1.0125
27.87,5.82765321e-04,2.867173e-03,8.877313e-06,-4.2194026051e-12,3.3401e-02,1.0125
28.38,6.34201680e-04,2.874917e-03,8.900354e-06,-4.2558179203e-12,3.2140e-02,1.0125
28.89,6.79235952e-04,2.879310e-03,8.915460e-06,-4.2942316369e-12,3.0676e-02,1.0125
29.39,7.18134130e-04,2.879941e-03,8.923573e-06,-4.3304249076e-12,2.9029e-02,1.0250
29.90,7.51215424e-04,2.876363e-03,8.925603e-06,-4.3308689968e-12,2.7365e-02,1.0250
30.41,7.78796854e-04,2.868095e-03,8.922423e-06,-4.3326453536e-12,2.7927e-02,1.0250
30.91,8.01174826e-04,2.854718e-03,8.914843e-06,-4.3394177140e-12,2.9057e-02,1.0250
31.42,8.18669374e-04,2.835902e-03,8.903603e-06,-4.3504089220e-12,3.0158e-02,1.0250
31.93,8.31644169e-04,2.811386e-03,8.889360e-06,-4.3753889400e-12,3.1255e-02,1.0250
32.43,8.40388792e-04,2.780955e-03,8.872673e-06,-4.4164671920e-12,3.2369e-02,1.0250
32.94,8.45217157e-04,2.744413e-03,8.853996e-06,-4.4754200346e-12,3.3519e-02,1.0250
33.45,8.46472086e-04,2.701568e-03,8.833670e-06,-4.5532466686e-12,3.4709e-02,1.0250
33.95,8.44441556e-04,2.652278e-03,8.811916e-06,-4.6592729674e-12,3.5915e-02,1.0250
34.46,8.39400962e-04,2.596434e-03,8.788831e-06,-4.7940540426e-12,3.7101e-02,1.0250
34.97,8.31671814e-04,2.533872e-03,8.764388e-06,-4.9601434071e-12,3.8061e-02,1.0250
35.48,8.21544953e-04,2.464664e-03,8.738442e-06,-5.1574300386e-12,3.8675e-02,1.0250
35.98,8.09260153e-04,2.389063e-03,8.710723e-06,-5.3826942903e-12,3.8865e-02,1.0250
36.49,7.95082603e-04,2.307450e-03,8.680852e-06,-5.6377125190e-12,3.8523e-02,1.0250
37.00,7.79265945e-04,2.220111e-03,8.648341e-06,-5.9214855241e-12,3.7249e-02,1.0250
37.50,7.62018879e-04,2.127545e-03,8.612608e-06,-6.2380101085e-12,3.7232e-02,1.0250
38.01,7.43569386e-04,2.030579e-03,8.572980e-06,-6.5858429821e-12,3.6579e-02,1.0250
38.52,7.24165806e-04,1.930421e-03,8.528712e-06,-6.9284578075e-12,3.5632e-02,1.0250
39.02,7.03985776e-04,1.828904e-03,8.478983e-06,-7.3124839517e-12,3.5156e-02,1.0250
39.53,6.83172227e-04,1.728651e-03,8.422915e-06,-7.7239326046e-12,3.5870e-02,1.0250
40.04,6.61919087e-04,1.633053e-03,8.359578e-06,-8.1216144920e-12,3.8070e-02,1.0250
40.54,6.40416626e-04,1.546173e-03,8.288015e-06,-8.4691142987e-12,4.2107e-02,1.0250
41.05,6.18787886e-04,1.472501e-03,8.207264e-06,-8.7765350543e-12,4.8796e-02,1.0250
41.56,5.97190520e-04,1.416564e-03,8.116408e-06,-8.9529494929e-12,6.0026e-02,1.0250
42.06,5.75757011e-04,1.382527e-03,8.014592e-06,-8.9982465923e-12,7.1387e-02,1.0250
42.57,5.54548997e-04,1.373528e-03,7.901025e-06,-9.0217833204e-12,7.2489e-02,1.0250
43.08,5.33696887e-04,1.390525e-03,7.774982e-06,-9.0328855507e-12,7.0952e-02,1.0250
43.58,5.13381943e-04,1.434593e-03,7.635993e-06,-9.0356611082e-12,7.3017e-02,1.0250
44.09,4.93665331e-04,1.502706e-03,7.483684e-06,-9.0478735615e-12,5.0709e-02,1.0250
44.60,4.74535223e-04,1.599085e-03,7.320597e-06,-9.0795149177e-12,5.0878e-02,1.0250
45.10,4.56070387e-04,1.728472e-03,7.140295e-06,-9.1170404559e-12,5.1218e-02,1.0250
45.61,4.38435152e-04,1.889906e-03,6.941231e-06,-9.1519014589e-12,5.3444e-02,1.0250
46.12,4.21783811e-04,2.075278e-03,6.725263e-06,-9.1784357892e-12,5.7741e-02,1.0250
46.62,4.06191593e-04,2.272503e-03,6.495519e-06,-9.1892049525e-12,6.2896e-02,1.0250
47.13,3.91531450e-04,2.471787e-03,6.253649e-06,-9.1865404173e-12,6.8450e-02,1.0250
47.64,3.77519823e-04,2.669233e-03,5.998651e-06,-9.1784357892e-12,7.4824e-02,1.0250
48.14,3.64097827e-04,2.865181e-03,5.728731e-06,-9.1665564028e-12,8.1895e-02,1.0250
48.65,3.51712911e-04,3.060669e-03,5.442973e-06,-9.1534557711e-12,8.8867e-02,1.0250
49.16,3.41128947e-04,3.256401e-03,5.141891e-06,-9.1373575373e-12,9.8503e-02,1.0250
49.67,3.32941915e-04,3.450588e-03,4.826778e-06,-9.1220364595e-12,1.0685e-01,1.0250
50.17,3.27169997e-04,3.640457e-03,4.499358e-06,-9.1039398242e-12,1.1083e-01,1.0250
50.68,3.23130021e-04,3.823270e-03,4.161022e-06,-9.0841778544e-12,1.1800e-01,1.0250
51.19,3.19702403e-04,3.996561e-03,3.812502e-06,-9.0640828176e-12,1.2515e-01,1.0250
51.69,3.15926636e-04,4.158141e-03,3.454734e-06,-9.0423224464e-12,1.3227e-01,1.0250
52.20,3.11554700e-04,4.306197e-03,3.088941e-06,-9.0193408298e-12,1.3936e-01,1.0250
52.71,3.07006639e-04,4.439394e-03,2.716804e-06,-8.9933616110e-12,1.4643e-01,1.0250
53.21,3.02863235e-04,4.556182e-03,2.341376e-06,-8.9678264814e-12,1.5348e-01,1.0250
53.72,2.99483676e-04,4.655747e-03,1.964982e-06,-8.9441787310e-12,1.6049e-01,1.0250
54.23,2.96929488e-04,4.737407e-03,1.592415e-06,-8.9178664453e-12,1.6749e-01,1.0250
54.73,2.95233873e-04,4.800756e-03,1.233113e-06,-8.8924423380e-12,1.7445e-01,1.0250
55.24,2.94689810e-04,4.845511e-03,9.091857e-07,-8.8654639185e-12,1.8135e-01,1.0250
55.75,2.95927973e-04,4.871492e-03,6.775403e-07,-8.8387075436e-12,1.8807e-01,1.0250
56.25,2.99828448e-04,4.878587e-03,6.469772e-07,-8.8122842357e-12,1.9474e-01,1.0250
56.76,3.07178977e-04,4.866783e-03,8.382158e-07,-8.7849727493e-12,2.0138e-01,1.0250
57.27,3.18402243e-04,4.835380e-03,1.141927e-06,-8.7657658909e-12,2.0798e-01,1.0250
57.77,3.33402242e-04,4.786755e-03,1.487053e-06,-8.7522211700e-12,2.1455e-01,1.0250
58.28,3.51371627e-04,4.718939e-03,1.846508e-06,-8.7406748506e-12,2.2108e-01,1.0250
58.79,3.70979543e-04,4.633342e-03,2.208990e-06,-8.7276852412e-12,2.2759e-01,1.0250
59.29,3.90915610e-04,4.541668e-03,2.569091e-06,-8.7272411520e-12,2.3430e-01,1.0250
59.80,4.10257512e-04,4.441951e-03,2.923554e-06,-8.7276852412e-12,2.4109e-01,1.0250
60.31,4.28562781e-04,4.332152e-03,3.270016e-06,-8.7841955931e-12,2.4535e-01,1.0250
60.81,4.45695027e-04,4.212379e-03,3.606900e-06,-9.0261131902e-12,1.0200e-02,1.0125
61.32,4.61569080e-04,4.083681e-03,3.933181e-06,-9.0680796205e-12,1.3154e-02,1.0125
61.83,4.76160207e-04,3.947686e-03,4.247971e-06,-9.1366914035e-12,1.6208e-02,1.0125
62.33,4.89624343e-04,3.806248e-03,4.550686e-06,-9.2348351188e-12,1.9203e-02,1.0125
62.84,5.02404236e-04,3.661232e-03,4.840875e-06,-9.3629548559e-12,2.2043e-02,1.0125
63.35,5.15292712e-04,3.514459e-03,5.118114e-06,-9.5202734585e-12,2.4745e-02,1.0125
63.86,5.29223037e-04,3.367713e-03,5.382180e-06,-9.7052366144e-12,2.7326e-02,1.0125
64.36,5.44995119e-04,3.222754e-03,5.632903e-06,-9.9124042308e-12,2.9810e-02,1.0125
64.87,5.63214704e-04,3.081383e-03,5.870259e-06,-1.0140777107e-11,3.2228e-02,1.0125
65.38,5.84327436e-04,2.945406e-03,6.094382e-06,-1.0385803328e-11,3.4616e-02,1.0125
65.88,6.08661407e-04,2.816538e-03,6.305594e-06,-1.0643597115e-11,3.7015e-02,1.0125
66.39,6.36383767e-04,2.696351e-03,6.504180e-06,-1.0909828596e-11,3.9467e-02,1.0125
66.90,6.67276553e-04,2.586277e-03,6.690445e-06,-1.1182499371e-11,4.1995e-02,1.0125
67.40,7.00605190e-04,2.487456e-03,6.864914e-06,-1.1458722859e-11,4.4587e-02,1.0125
67.91,7.35304727e-04,2.400628e-03,7.028276e-06,-1.1734502259e-11,4.7170e-02,1.0125
68.42,7.70257009e-04,2.326187e-03,7.181255e-06,-1.2006839967e-11,4.9607e-02,1.0125
68.92,8.04372988e-04,2.264312e-03,7.324604e-06,-1.2271517136e-11,5.1699e-02,1.0125
69.43,8.36512960e-04,2.215065e-03,7.459092e-06,-1.2524425941e-11,5.3206e-02,1.0125
69.94,8.65548923e-04,2.178354e-03,7.585545e-06,-1.2765011270e-11,5.3921e-02,1.0125
70.44,8.90582085e-04,2.155173e-03,7.704816e-06,-1.3014922473e-11,5.5418e-02,1.0125
70.95,9.11145307e-04,2.144330e-03,7.817784e-06,-1.3288037337e-11,5.5773e-02,1.0125
71.46,9.27288761e-04,2.143708e-03,7.925295e-06,-1.3620771178e-11,5.4577e-02,1.0125
71.96,9.39533986e-04,2.150204e-03,8.028178e-06,-1.3977485835e-11,5.1857e-02,1.0125
72.47,9.48746639e-04,2.166869e-03,8.127124e-06,-1.4228063172e-11,5.0864e-02,1.0125
72.98,9.55979353e-04,2.191037e-03,8.222786e-06,-1.4320655772e-11,4.8744e-02,1.0125
73.48,9.62300346e-04,2.220642e-03,8.315802e-06,-1.4396706050e-11,4.6228e-02,1.0125
73.99,9.68689169e-04,2.253825e-03,8.406751e-06,-1.4463541476e-11,4.3962e-02,1.0125
74.50,9.75978628e-04,2.288679e-03,8.496091e-06,-1.4529821790e-11,4.2359e-02,1.0125
75.00,9.84910904e-04,2.323483e-03,8.584158e-06,-1.4596879261e-11,4.1833e-02,1.0125
75.51,9.96198326e-04,2.356854e-03,8.671162e-06,-1.4664158776e-11,4.2740e-02,1.0125
76.02,1.01035180e-03,2.387929e-03,8.757178e-06,-1.4735324072e-11,4.5182e-02,1.0125
76.52,1.02733371e-03,2.416604e-03,8.842150e-06,-1.4803047677e-11,4.9584e-02,1.0125
77.03,1.04625347e-03,2.441990e-03,8.925850e-06,-1.4887202582e-11,5.4140e-02,1.0125
77.54,1.06534247e-03,2.461206e-03,9.007979e-06,-1.4966805573e-11,5.2226e-02,1.0125
78.05,1.08225715e-03,2.481837e-03,9.088196e-06,-1.5039747225e-11,5.0424e-02,1.0125
78.55,1.09446531e-03,2.506587e-03,9.165952e-06,-1.5116463636e-11,5.0173e-02,1.0125
79.06,1.09950937e-03,2.535621e-03,9.240561e-06,-1.5188517111e-11,5.0579e-02,1.0125
79.57,1.09515851e-03,2.568169e-03,9.311261e-06,-1.5267342945e-11,5.0361e-02,1.0125
80.07,1.07960136e-03,2.602572e-03,9.377230e-06,-1.5386358854e-11,4.7222e-02,1.0125
80.58,1.05168471e-03,2.635429e-03,9.437577e-06,-1.5631496098e-11,2.4860e-02,1.0125
81.09,1.01105651e-03,2.653591e-03,9.491283e-06,-1.5760837080e-11,1.1029e-02,1.0250
81.59,9.58184428e-04,2.661375e-03,9.537209e-06,-1.6880385978e-11,1.1998e-02,1.0250
82.10,8.94387272e-04,2.660397e-03,9.574209e-06,-1.6982082407e-11,1.2697e-02,1.0375
82.61,8.21632229e-04,2.651217e-03,9.601207e-06,-1.6982748541e-11,1.3785e-02,1.0375
83.11,7.41979880e-04,2.636544e-03,9.617228e-06,-1.6983969786e-11,2.0988e-02,1.0375
83.62,6.57198804e-04,2.619740e-03,9.621376e-06,-1.6985191031e-11,2.8183e-02,1.0375
84.13,5.68734309e-04,2.604371e-03,9.612741e-06,-1.6985635121e-11,3.5366e-02,1.0375
84.63,4.77563515e-04,2.592732e-03,9.590317e-06,-1.6985857165e-11,4.2535e-02,1.0375
85.14,3.83952824e-04,2.581306e-03,9.552987e-06,-1.6987522500e-11,4.9688e-02,1.0375
85.65,2.87590029e-04,2.567283e-03,9.499642e-06,-1.6988410678e-11,5.6826e-02,1.0375
86.15,1.87951367e-04,2.552217e-03,9.429307e-06,-1.6989631924e-11,6.3948e-02,1.0375
86.66,8.45847845e-05,2.538601e-03,9.341211e-06,-1.6990853169e-11,7.1053e-02,1.0375
87.17,-2.25783063e-05,2.528887e-03,9.234789e-06,-1.6990853169e-11,7.8140e-02,1.0375
87.67,-1.33631767e-04,2.524732e-03,9.109620e-06,-1.6992518503e-11,8.5221e-02,1.0375
88.18,-2.50886240e-04,2.526795e-03,8.965355e-06,-1.6991741347e-11,9.2351e-02,1.0375
88.69,-3.80195292e-04,2.534908e-03,8.801691e-06,-1.6994183838e-11,9.9474e-02,1.0375
89.19,-5.26310426e-04,2.548429e-03,8.618424e-06,-1.6994294860e-11,1.0666e-01,1.0375
89.70,-6.84925314e-04,2.566257e-03,8.415473e-06,-1.6995516106e-11,1.1380e-01,1.0375
90.21,-8.45441148e-04,2.587019e-03,8.192988e-06,-1.6996182239e-11,1.2241e-01,1.0375
90.72,-1.01217466e-03,2.609150e-03,7.951418e-06,-1.7011503317e-11,1.2805e-01,1.0375
91.22,-1.22226384e-03,2.630787e-03,7.691514e-06,-1.7049250900e-11,1.3487e-01,1.0312
91.73,-1.52362751e-03,2.649952e-03,7.414341e-06,-1.7176926548e-11,1.4047e-01,1.0312
92.24,-1.92093577e-03,2.664991e-03,7.121378e-06,-1.7243095840e-11,1.4406e-01,1.0375
92.74,-2.34297000e-03,2.674767e-03,6.814662e-06,-1.7474022229e-11,3.4488e-02,1.0250
93.25,-2.63807336e-03,2.678741e-03,6.496889e-06,-1.7512213901e-11,3.7430e-02,1.0250
93.76,-2.61724881e-03,2.676985e-03,6.171533e-06,-1.7545853659e-11,4.0904e-02,1.0250
94.26,-2.20580066e-03,2.669159e-03,5.843007e-06,-1.7569501409e-11,4.5977e-02,1.0250
94.77,-1.55974665e-03,2.656284e-03,5.516891e-06,-1.7584378398e-11,4.4355e-02,1.0250
95.28,-9.83858071e-04,2.639967e-03,5.200317e-06,-1.7596812896e-11,4.1390e-02,1.0250
95.78,-7.72210073e-04,2.621293e-03,4.902224e-06,-1.7600365609e-11,2.8161e-02,1.0250
96.29,-1.07102174e-03,2.600920e-03,4.633501e-06,-1.7614354419e-11,3.2367e-02,1.0250
96.80,-1.78504697e-03,2.578994e-03,4.406802e-06,-1.7652657114e-11,3.6765e-02,1.0250
97.30,-2.63384552e-03,2.555304e-03,4.235872e-06,-1.7706502931e-11,4.1388e-02,1.0250
97.81,-3.36191949e-03,2.529125e-03,4.134269e-06,-1.7761903059e-11,4.6355e-02,1.0250
98.32,-3.84093651e-03,2.500021e-03,4.112905e-06,-1.7812529229e-11,5.1271e-02,1.0250
98.82,-4.04875086e-03,2.467712e-03,4.177506e-06,-1.7853274414e-11,5.5357e-02,1.0250
99.33,-4.04072644e-03,2.432060e-03,4.327424e-06,-1.7884693726e-11,5.8108e-02,1.0250
99.84,-3.90982534e-03,2.393030e-03,4.556074e-06,-1.7909784766e-11,5.9914e-02,1.0250
100.34,-3.74914858e-03,2.350685e-03,4.852804e-06,-1.7929213669e-11,6.0807e-02,1.0250
100.85,-3.62711360e-03,2.305143e-03,5.205362e-06,-1.7946311104e-11,6.0227e-02,1.0250
101.36,-3.57543525e-03,2.256536e-03,5.601598e-06,-1.7961854226e-11,5.7475e-02,1.0250
101.86,-3.59026407e-03,2.204954e-03,6.030313e-06,-1.7975732014e-11,5.2495e-02,1.0250
102.37,-3.64451934e-03,2.150351e-03,6.481645e-06,-1.7991608203e-11,4.6676e-02,1.0250
102.88,-3.70353045e-03,2.092161e-03,6.946999e-06,-1.8012258352e-11,4.1227e-02,1.0250
103.38,-3.73872049e-03,2.030880e-03,7.418822e-06,-1.8034795879e-11,3.4689e-02,1.0250
103.89,-3.73325957e-03,1.966677e-03,7.890502e-06,-1.8049228778e-11,2.7740e-02,1.0250
104.40,-3.68212538e-03,1.899739e-03,8.356247e-06,-1.8060886120e-11,2.5968e-02,1.0250
104.91,-3.58807808e-03,1.830417e-03,8.811018e-06,-1.8080537068e-11,2.6453e-02,1.0250
105.41,-3.45749979e-03,1.759238e-03,9.250535e-06,-1.8104406863e-11,2.6896e-02,1.0250
105.92,-3.29759092e-03,1.686817e-03,9.671085e-06,-1.8131385282e-11,2.7190e-02,1.0250
106.43,-3.11429340e-03,1.613860e-03,1.006946e-05,-1.8164247884e-11,2.7289e-02,1.0250
106.93,-2.91112426e-03,1.541165e-03,1.044280e-05,-1.8201440355e-11,2.7166e-02,1.0250
107.44,-2.68991814e-03,1.469630e-03,1.078857e-05,-1.8247070521e-11,2.6782e-02,1.0250
107.95,-2.45190853e-03,1.400104e-03,1.110462e-05,-1.8315904349e-11,2.5638e-02,1.0250
108.45,-2.20015946e-03,1.332157e-03,1.138923e-05,-1.8417045666e-11,2.1432e-02,1.0250
108.96,-1.94131555e-03,1.265895e-03,1.164112e-05,-1.8560375459e-11,1.9093e-02,1.0250
109.47,-1.68392084e-03,1.201991e-03,1.185931e-05,-1.8726464823e-11,2.1239e-02,1.0250
109.97,-1.43437107e-03,1.141792e-03,1.204281e-05,-1.8881340935e-11,2.3268e-02,1.0250
110.48,-1.19286690e-03,1.087659e-03,1.219044e-05,-1.9000023777e-11,2.5043e-02,1.0250
110.99,-9.52080800e-04,1.043069e-03,1.230081e-05,-1.9080181879e-11,2.6534e-02,1.0250
111.49,-7.00907525e-04,1.012186e-03,1.237268e-05,-1.9125923068e-11,2.7731e-02,1.0250
112.00,-4.30317240e-04,9.987627e-04,1.240531e-05,-1.9147350372e-11,2.8523e-02,1.0250
112.51,-1.37132789e-04,1.004831e-03,1.239873e-05,-1.9160673048e-11,4.7087e-02,1.0250
113.01,1.75834826e-04,1.030073e-03,1.235336e-05,-1.9175994126e-11,5.3283e-02,1.0250
113.52,5.01988816e-04,1.072275e-03,1.226954e-05,-1.9197199386e-11,5.4422e-02,1.0250
114.03,8.33287772e-04,1.127508e-03,1.214748e-05,-1.9224399850e-11,5.3607e-02,1.0250
114.53,1.16033187e-03,1.190815e-03,1.198791e-05,-1.9256818362e-11,5.1035e-02,1.0250
115.04,1.47342097e-03,1.256790e-03,1.179319e-05,-1.9289347897e-11,4.7517e-02,1.0250
115.55,1.76307551e-03,1.320572e-03,1.156757e-05,-1.9325208100e-11,4.4058e-02,1.0250
116.05,2.02323585e-03,1.379016e-03,1.131591e-05,-1.9360735237e-11,4.1389e-02,1.0250
116.56,2.25323540e-03,1.431432e-03,1.104169e-05,-1.9395263173e-11,3.9094e-02,1.0250
117.07,2.45801335e-03,1.479434e-03,1.074616e-05,-1.9428791909e-11,3.7482e-02,1.0250
117.57,2.64815597e-03,1.525991e-03,1.042910e-05,-1.9460433265e-11,3.6778e-02,1.0250
118.08,2.83684668e-03,1.574220e-03,1.009051e-05,-1.9486745551e-11,3.6748e-02,1.0250
118.59,3.03894079e-03,1.626486e-03,9.731564e-06,-1.9506840587e-11,3.6706e-02,1.0250
119.10,3.26912723e-03,1.684007e-03,9.354817e-06,-1.9519386107e-11,3.6604e-02,1.0250
119.60,3.53718076e-03,1.746823e-03,8.964086e-06,-1.9533041851e-11,3.7268e-02,1.0250
120.11,3.84554808e-03,1.813984e-03,8.564554e-06,-1.9546475549e-11,3.8270e-02,1.0250
120.62,4.18546419e-03,1.883826e-03,8.162896e-06,-1.9561685605e-11,3.9070e-02,1.0250
121.12,4.53426011e-03,1.954436e-03,7.766867e-06,-1.9576229526e-11,3.9546e-02,1.0250
121.63,4.85713856e-03,2.024055e-03,7.384305e-06,-1.9601653634e-11,3.9748e-02,1.0250
122.14,5.10909196e-03,2.091245e-03,7.022172e-06,-1.9632961923e-11,3.9617e-02,1.0250
122.64,5.24460866e-03,2.154890e-03,6.686270e-06,-1.9672041773e-11,3.8746e-02,1.0250
123.15,5.23011673e-03,2.214133e-03,6.381732e-06,-1.9713120025e-11,3.7813e-02,1.0250
123.66,5.05043801e-03,2.268327e-03,6.113609e-06,-1.9757306902e-11,3.6854e-02,1.0250
124.16,4.71104704e-03,2.317130e-03,5.886811e-06,-1.9799051287e-11,3.5748e-02,1.0250
124.67,4.23494878e-03,2.360633e-03,5.705506e-06,-1.9833912290e-11,3.4230e-02,1.0250
125.18,3.65866130e-03,2.399412e-03,5.572307e-06,-1.9858670264e-11,3.1984e-02,1.0250
125.68,3.02983361e-03,2.434492e-03,5.487743e-06,-1.9878432234e-11,2.8670e-02,1.0250
126.19,2.40306273e-03,2.467199e-03,5.450161e-06,-1.9895307624e-11,2.4321e-02,1.0250
126.70,1.83250588e-03,2.498930e-03,5.456053e-06,-1.9905188609e-11,2.2273e-02,1.0250
127.20,1.36035146e-03,2.530936e-03,5.500547e-06,-1.9909629501e-11,2.4093e-02,1.0250
127.71,1.00578788e-03,2.564175e-03,5.578030e-06,-1.9925061601e-11,2.5828e-02,1.0250
128.22,7.60107949e-04,2.599241e-03,5.682928e-06,-1.9943602325e-11,2.7609e-02,1.0250
128.72,5.89753113e-04,2.636350e-03,5.810012e-06,-1.9965251674e-11,2.9293e-02,1.0250
129.23,4.49023977e-04,2.675417e-03,5.954205e-06,-1.9985901822e-11,3.0610e-02,1.0250
129.74,2.99451967e-04,2.716172e-03,6.110139e-06,-2.0004553569e-11,3.1240e-02,1.0250
130.24,1.27183683e-04,2.758381e-03,6.271798e-06,-2.0017099089e-11,3.0927e-02,1.0250
130.75,-5.11476837e-05,2.801963e-03,6.432908e-06,-2.0020984870e-11,3.1885e-02,1.0250
131.26,-1.93674158e-04,2.846799e-03,6.587974e-06,-2.0031087899e-11,3.2994e-02,1.0250
131.76,-2.39971221e-04,2.892105e-03,6.733384e-06,-2.0044188531e-11,2.9866e-02,1.0250
