t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
29.17,6.77859140e-04,2.965555e-03,9.421038e-06,-9.3924867883e-14,0.0000e+00,0.9687
29.74,7.09534400e-04,2.937077e-03,9.460240e-06,-9.7588603865e-14,0.0000e+00,0.9687
30.31,7.43261342e-04,2.900826e-03,9.489300e-06,-1.0080825064e-13,0.0000e+00,0.9687
30.88,7.79741524e-04,2.856635e-03,9.508367e-06,-1.0469403122e-13,0.0000e+00,0.9687
31.45,8.17283355e-04,2.804421e-03,9.517334e-06,-1.0846878951e-13,0.0000e+00,0.9687
32.03,8.51139957e-04,2.744200e-03,9.515790e-06,-1.1279865930e-13,0.0000e+00,0.9687
32.60,8.74307695e-04,2.676103e-03,9.503094e-06,-1.1601830607e-13,0.0000e+00,0.9687
33.17,8.80642062e-04,2.600409e-03,9.478517e-06,-1.1923795284e-13,0.0000e+00,0.9687
33.74,8.68603521e-04,2.517577e-03,9.441332e-06,-1.2279066652e-13,0.0000e+00,0.9687
34.31,8.42790034e-04,2.428262e-03,9.390846e-06,-1.2667644711e-13,0.0000e+00,0.9687
34.89,8.11957658e-04,2.333345e-03,9.326398e-06,-1.2934098237e-13,0.0000e+00,0.9687
35.46,7.84948827e-04,2.233956e-03,9.247335e-06,-1.3278267375e-13,0.0000e+00,0.9687
36.03,7.67253580e-04,2.131511e-03,9.152993e-06,-1.3544720900e-13,0.0000e+00,0.9687
36.60,7.59935381e-04,2.027767e-03,9.042719e-06,-1.3844481117e-13,0.0000e+00,0.9687
37.17,7.60637669e-04,1.924884e-03,8.915935e-06,-1.4133139103e-13,0.0000e+00,0.9687
37.75,7.65221378e-04,1.825482e-03,8.772199e-06,-1.4332979248e-13,0.0000e+00,0.9687
38.32,7.68996535e-04,1.732676e-03,8.611250e-06,-1.4566126083e-13,0.0000e+00,0.9687
38.89,7.67547046e-04,1.650042e-03,8.433021e-06,-1.4743761767e-13,0.0000e+00,0.9687
39.46,7.57612790e-04,1.581480e-03,8.237631e-06,-1.4888090760e-13,0.0000e+00,0.9687
40.03,7.38028167e-04,1.530913e-03,8.025379e-06,-1.5099033135e-13,0.0000e+00,0.9687
40.61,7.10110770e-04,1.501796e-03,7.796753e-06,-1.5210055437e-13,0.0000e+00,0.9687
41.18,6.77001884e-04,1.496530e-03,7.552431e-06,-1.5232259898e-13,0.0000e+00,0.9687
