t,rhoc,errD,Mb,fd_fraction,vatm
40.071,1.2803565292e-03,7.885256e-03,1.5063897340e+00,0.0488,1.6818e-01
40.598,1.2805059211e-03,7.749924e-03,1.5063897340e+00,0.0488,1.7524e-01
41.125,1.2807657147e-03,7.584340e-03,1.5063897340e+00,0.0488,1.8228e-01
41.653,1.2811157468e-03,7.403525e-03,1.5063897340e+00,0.0488,1.1602e-01
42.180,1.2815312027e-03,7.223074e-03,1.5063897340e+00,0.0488,1.2335e-01
42.707,1.2819910617e-03,7.056418e-03,1.5063897340e+00,0.0488,1.3068e-01
43.234,1.2824812482e-03,6.912896e-03,1.5063897340e+00,0.0488,1.3800e-01
43.762,1.2829880616e-03,6.796840e-03,1.5063897340e+00,0.0488,1.4530e-01
44.289,1.2834849463e-03,6.708803e-03,1.5063897340e+00,0.0488,1.5259e-01
44.816,1.2839219135e-03,6.646551e-03,1.5063897340e+00,0.0488,1.5987e-01
45.343,1.2842263176e-03,6.606827e-03,1.5063897340e+00,0.0488,1.6713e-01
45.871,1.2843164475e-03,6.586766e-03,1.5063897340e+00,0.0488,1.7437e-01
46.398,1.2841226346e-03,6.585321e-03,1.5063897340e+00,0.0488,1.8160e-01
46.925,1.2836074737e-03,6.602880e-03,1.5063897340e+00,0.0488,1.8880e-01
47.452,1.2827769878e-03,6.640612e-03,1.5063897340e+00,0.0488,1.9599e-01
47.980,1.2816769667e-03,6.699435e-03,1.5063897340e+00,0.0488,2.0317e-01
48.507,1.2803759379e-03,6.778883e-03,1.5063897340e+00,0.0488,2.1032e-01
49.034,1.2789423368e-03,6.876555e-03,1.5063897340e+00,0.0488,2.1745e-01
49.561,1.2774242562e-03,6.988373e-03,1.5063897340e+00,0.0488,2.2456e-01
50.089,1.2758369443e-03,7.109860e-03,1.5063897340e+00,0.0488,2.0414e-01
50.616,1.2741663540e-03,7.235830e-03,1.5063897340e+00,0.0488,1.9594e-01
51.143,1.2723848296e-03,7.361489e-03,1.5063897340e+00,0.0488,1.8878e-01
51.670,1.2704758510e-03,7.483101e-03,1.5063897340e+00,0.0488,1.8254e-01
52.198,1.2684699336e-03,7.598357e-03,1.5063897340e+00,0.0488,1.7722e-01
52.725,1.2664764794e-03,7.704018e-03,1.5063897340e+00,0.0488,1.7288e-01
53.252,1.2646927404e-03,7.799033e-03,1.5063897340e+00,0.0488,1.6941e-01
53.779,1.2633891061e-03,7.882732e-03,1.5063897340e+00,0.0488,1.6667e-01
54.307,1.2628818169e-03,7.954587e-03,1.5063897340e+00,0.0488,1.6452e-01
54.834,1.2635035078e-03,8.014213e-03,1.5063897340e+00,0.0488,1.6284e-01
55.361,1.2655686716e-03,8.062481e-03,1.5063897340e+00,0.0488,4.2174e-03
55.888,1.2693143948e-03,8.099017e-03,1.5063897340e+00,0.0488,3.7912e-03
56.416,1.2748228989e-03,8.123066e-03,1.5063897340e+00,0.0488,3.3368e-03
56.943,1.2819419358e-03,8.134888e-03,1.5063897340e+00,0.0488,2.8458e-03
57.470,1.2902294853e-03,8.134711e-03,1.5063897340e+00,0.0488,2.3128e-03
57.997,1.2989563603e-03,8.122642e-03,1.5063897340e+00,0.0488,1.7353e-03
58.525,1.3071890157e-03,8.098686e-03,1.5063897340e+00,0.0488,1.1149e-03
59.052,1.3139537627e-03,8.063618e-03,1.5063897340e+00,0.0488,4.7028e-04
59.579,1.3184466794e-03,8.018348e-03,1.5063897340e+00,0.0488,1.8046e-04
60.106,1.3202040755e-03,7.963388e-03,1.5063897340e+00,0.0488,7.7272e-04
60.634,1.3191686037e-03,7.900320e-03,1.5063897340e+00,0.0488,1.3448e-03
61.161,1.3156416826e-03,7.831674e-03,1.5063897340e+00,0.0488,1.9231e-03
61.688,1.3101579397e-03,7.760528e-03,1.5063897340e+00,0.0488,2.5003e-03
62.215,1.3033562370e-03,7.690134e-03,1.5063897340e+00,0.0488,3.0677e-03
62.743,1.2958816174e-03,7.623866e-03,1.5063897340e+00,0.0488,3.6288e-03
63.270,1.2883133647e-03,7.564958e-03,1.5063897340e+00,0.0488,4.2094e-03
63.797,1.2811147099e-03,7.515941e-03,1.5063897340e+00,0.0488,4.8002e-03
64.324,1.2746096818e-03,7.477512e-03,1.5063897340e+00,0.0488,5.3908e-03
64.852,1.2689913912e-03,7.450281e-03,1.5063897340e+00,0.0488,5.9321e-03
65.379,1.2643543163e-03,7.435738e-03,1.5063897340e+00,0.0488,6.3989e-03
65.906,1.2607318689e-03,7.434273e-03,1.5063897340e+00,0.0488,6.7888e-03
66.433,1.2581221476e-03,7.445744e-03,1.5063897340e+00,0.0488,7.1013e-03
66.961,1.2564974801e-03,7.469377e-03,1.5063897340e+00,0.0488,7.3377e-03
67.488,1.2558050895e-03,7.503664e-03,1.5063897340e+00,0.0488,7.5001e-03
68.015,1.2559684987e-03,7.547436e-03,1.5063897340e+00,0.0488,2.5304e-02
68.542,1.2568934326e-03,7.597692e-03,1.5063897340e+00,0.0488,2.3556e-02
69.070,1.2584751910e-03,7.648891e-03,1.5063897340e+00,0.0488,2.1575e-02
69.597,1.2606025176e-03,7.699085e-03,1.5063897340e+00,0.0488,1.9597e-02
70.124,1.2631563369e-03,7.747622e-03,1.5063897340e+00,0.0488,1.7576e-02
70.651,1.2660066440e-03,7.794733e-03,1.5063897340e+00,0.0488,1.5518e-02
71.179,1.2690131063e-03,7.843017e-03,1.5063897340e+00,0.0488,1.3601e-02
71.706,1.2720323097e-03,7.895531e-03,1.5063897340e+00,0.0488,1.1672e-02
72.233,1.2749305026e-03,7.954080e-03,1.5063897340e+00,0.0488,9.6922e-03
72.760,1.2775975682e-03,8.018426e-03,1.5063897340e+00,0.0488,7.6749e-03
73.288,1.2799549272e-03,8.085921e-03,1.5063897340e+00,0.0488,5.6325e-03
73.815,1.2819565986e-03,8.151611e-03,1.5063897340e+00,0.0488,3.9103e-03
74.342,1.2835882409e-03,8.210341e-03,1.5063897340e+00,0.0488,3.1311e-03
74.869,1.2848648965e-03,8.257739e-03,1.5063897340e+00,0.0488,2.4018e-03
75.396,1.2858243325e-03,8.291242e-03,1.5063897340e+00,0.0488,2.1638e-03
75.924,1.2865167764e-03,8.310981e-03,1.5063897340e+00,0.0488,3.8700e-03
76.451,1.2869957876e-03,8.321044e-03,1.5063897340e+00,0.0488,5.4875e-03
76.978,1.2873120275e-03,8.327617e-03,1.5063897340e+00,0.0488,7.0117e-03
77.505,1.2875079199e-03,8.337799e-03,1.5063897340e+00,0.0488,8.4309e-03
78.033,1.2876128843e-03,8.356315e-03,1.5063897340e+00,0.0488,9.7404e-03
78.560,1.2876420194e-03,8.385153e-03,1.5063897340e+00,0.0488,1.0942e-02
79.087,1.2875997630e-03,8.423281e-03,1.5063897340e+00,0.0488,1.2039e-02
79.614,1.2874857121e-03,8.466523e-03,1.5063897340e+00,0.0488,1.3035e-02
80.142,1.2872985264e-03,8.508380e-03,1.5063897340e+00,0.0488,1.3937e-02
80.669,1.2870372664e-03,8.541441e-03,1.5063897340e+00,0.0488,1.4750e-02
81.196,1.2867028287e-03,8.559271e-03,1.5063897340e+00,0.0488,1.5480e-02
81.723,1.2863010650e-03,8.558255e-03,1.5063897340e+00,0.0488,1.6133e-02
82.251,1.2858456840e-03,8.538722e-03,1.5063897340e+00,0.0488,1.6718e-02
82.778,1.2853578009e-03,8.504899e-03,1.5063897340e+00,0.0488,1.7240e-02
83.305,1.2848615051e-03,8.463300e-03,1.5063897340e+00,0.0488,1.7704e-02
83.832,1.2843783434e-03,8.420964e-03,1.5063897340e+00,0.0488,1.8087e-02
84.360,1.2839242547e-03,8.385728e-03,1.5063897340e+00,0.0488,1.8411e-02
84.887,1.2835094513e-03,8.363102e-03,1.5063897340e+00,0.0488,1.8826e-02
85.414,1.2831386803e-03,8.356262e-03,1.5063897340e+00,0.0488,1.9420e-02
85.941,1.2828098788e-03,8.366304e-03,1.5063897340e+00,0.0488,2.0138e-02
86.469,1.2825124855e-03,8.392259e-03,1.5063897340e+00,0.0488,2.0928e-02
86.996,1.2822282818e-03,8.430681e-03,1.5063897340e+00,0.0488,2.1743e-02
87.523,1.2819356034e-03,8.475080e-03,1.5063897340e+00,0.0488,2.2544e-02
88.050,1.2816146313e-03,8.515896e-03,1.5063897340e+00,0.0488,2.3302e-02
88.578,1.2812508279e-03,8.541872e-03,1.5063897340e+00,0.0488,2.3997e-02
89.105,1.2808357233e-03,8.542924e-03,1.5063897340e+00,0.0488,2.4618e-02
89.632,1.2803663927e-03,8.513582e-03,1.5063897340e+00,0.0488,2.5161e-02
90.159,1.2798449831e-03,8.456271e-03,1.5063897340e+00,0.0488,2.5616e-02
90.687,1.2792783321e-03,8.380260e-03,1.5063897340e+00,0.0488,2.5989e-02
91.214,1.2786771321e-03,8.300555e-03,1.5063897340e+00,0.0488,2.6228e-02
91.741,1.2780547625e-03,8.235054e-03,1.5063897340e+00,0.0488,2.6222e-02
92.268,1.2774265207e-03,8.200196e-03,1.5063897340e+00,0.0488,2.5868e-02
92.796,1.2768094020e-03,8.205916e-03,1.5063897340e+00,0.0488,2.5114e-02
93.323,1.2762214905e-03,8.253505e-03,1.5063897340e+00,0.0488,2.3986e-02
93.850,1.2756799532e-03,8.335751e-03,1.5063897340e+00,0.0488,2.2626e-02
94.377,1.2751979756e-03,8.438066e-03,1.5063897340e+00,0.0488,2.1208e-02
94.905,1.2747824065e-03,8.541667e-03,1.5063897340e+00,0.0488,1.9863e-02
95.432,1.2744337696e-03,8.626119e-03,1.5063897340e+00,0.0488,1.8676e-02
95.959,1.2741485977e-03,8.673786e-03,1.5063897340e+00,0.0488,1.7685e-02
96.486,1.2739223595e-03,8.672010e-03,1.5063897340e+00,0.0488,1.6898e-02
97.014,1.2737510631e-03,8.610171e-03,1.5063897340e+00,0.0488,1.6348e-02
97.541,1.2736309200e-03,8.484166e-03,1.5063897340e+00,0.0488,1.6041e-02
98.068,1.2735570404e-03,8.300824e-03,1.5063897340e+00,0.0488,1.5973e-02
98.595,1.2735228176e-03,8.070026e-03,1.5063897340e+00,0.0488,1.6158e-02
99.123,1.2735210784e-03,7.808248e-03,1.5063897340e+00,0.0488,1.6645e-02
99.650,1.2735466509e-03,7.539106e-03,1.5063897340e+00,0.0488,1.7524e-02
100.177,1.2735987559e-03,7.289221e-03,1.5063897340e+00,0.0488,1.8818e-02
100.704,1.2736815431e-03,7.082647e-03,1.5063897340e+00,0.0488,2.0632e-02
101.232,1.2738023563e-03,6.943040e-03,1.5063897340e+00,0.0488,2.3227e-02
101.759,1.2739688781e-03,6.894727e-03,1.5063897340e+00,0.0488,2.7038e-02
102.286,1.2741867802e-03,6.933577e-03,1.5063897340e+00,0.0488,3.1303e-02
102.813,1.2744585482e-03,7.061619e-03,1.5063897340e+00,0.0488,3.5761e-02
103.341,1.2747829282e-03,7.282735e-03,1.5063897340e+00,0.0488,4.0422e-02
103.868,1.2751543524e-03,7.585223e-03,1.5063897340e+00,0.0488,4.5266e-02
104.395,1.2755627312e-03,7.949785e-03,1.5063897340e+00,0.0488,5.0226e-02
104.922,1.2759946668e-03,8.361924e-03,1.5063897340e+00,0.0488,5.5173e-02
105.450,1.2764362684e-03,8.812474e-03,1.5063897340e+00,0.0488,5.9895e-02
105.977,1.2768759925e-03,9.285872e-03,1.5063897340e+00,0.0488,6.4096e-02
106.504,1.2773053214e-03,9.766915e-03,1.5063897340e+00,0.0488,6.7427e-02
107.031,1.2777167442e-03,1.023364e-02,1.5063897340e+00,0.0488,6.9594e-02
107.559,1.2781011878e-03,1.067237e-02,1.5063897340e+00,0.0488,7.0424e-02
108.086,1.2784481205e-03,1.106514e-02,1.5063897340e+00,0.0488,9.2030e-03
108.613,1.2787496265e-03,1.138611e-02,1.5063897340e+00,0.0488,2.0971e-02
109.140,1.2790061830e-03,1.162756e-02,1.5063897340e+00,0.0488,2.6903e-02
109.668,1.2792297048e-03,1.176608e-02,1.5063897340e+00,0.0488,2.9404e-02
110.195,1.2794406939e-03,1.178210e-02,1.5063897340e+00,0.0488,3.0075e-02
110.722,1.2796602548e-03,1.169308e-02,1.5063897340e+00,0.0488,2.9589e-02
111.249,1.2799013684e-03,1.152012e-02,1.5063897340e+00,0.0488,2.8293e-02
111.777,1.2801644685e-03,1.127004e-02,1.5063897340e+00,0.0488,2.6380e-02
112.304,1.2804396555e-03,1.093451e-02,1.5063897340e+00,0.0488,2.3975e-02
112.831,1.2807138479e-03,1.053716e-02,1.5063897340e+00,0.0488,2.1178e-02
113.358,1.2809785561e-03,1.010162e-02,1.5063897340e+00,0.0488,1.8059e-02
113.886,1.2812342010e-03,9.633075e-03,1.5063897340e+00,0.0488,1.4672e-02
114.413,1.2814893523e-03,9.143099e-03,1.5063897340e+00,0.0488,1.1064e-02
114.940,1.2817560099e-03,8.646674e-03,1.5063897340e+00,0.0488,7.2731e-03
115.467,1.2820434985e-03,8.161988e-03,1.5063897340e+00,0.0488,5.4907e-03
115.995,1.2823533796e-03,7.697423e-03,1.5063897340e+00,0.0488,8.7428e-03
116.522,1.2826768146e-03,7.255557e-03,1.5063897340e+00,0.0488,1.2070e-02
117.049,1.2829949125e-03,6.850622e-03,1.5063897340e+00,0.0488,1.5554e-02
117.576,1.2832820249e-03,6.517369e-03,1.5063897340e+00,0.0488,1.9131e-02
118.104,1.2835113682e-03,6.279516e-03,1.5063897340e+00,0.0488,2.2573e-02
118.631,1.2836615562e-03,6.140634e-03,1.5063897340e+00,0.0488,2.5779e-02
119.158,1.2837219973e-03,6.095451e-03,1.5063897340e+00,0.0488,2.8772e-02
119.685,1.2836953295e-03,6.135146e-03,1.5063897340e+00,0.0488,3.1483e-02
120.213,1.2835963408e-03,6.242009e-03,1.5063897340e+00,0.0488,3.3731e-02
120.740,1.2834484788e-03,6.387910e-03,1.5063897340e+00,0.0488,3.8236e-02
121.267,1.2832799228e-03,6.555622e-03,1.5063897340e+00,0.0488,4.3970e-02
121.794,1.2831206359e-03,6.732178e-03,1.5063897340e+00,0.0488,4.9986e-02
122.322,1.2830002854e-03,6.903210e-03,1.5063897340e+00,0.0488,5.6403e-02
122.849,1.2829456828e-03,7.062642e-03,1.5063897340e+00,0.0488,6.3152e-02
123.376,1.2829765444e-03,7.213777e-03,1.5063897340e+00,0.0488,7.0108e-02
123.903,1.2830999596e-03,7.357446e-03,1.5063897340e+00,0.0488,7.6210e-02
124.431,1.2833058642e-03,7.501948e-03,1.5063897340e+00,0.0488,7.9000e-02
124.958,1.2835666256e-03,7.659762e-03,1.5063897340e+00,0.0488,7.8202e-02
125.485,1.2838425962e-03,7.834350e-03,1.5063897340e+00,0.0488,7.4249e-02
126.012,1.2840927538e-03,8.012979e-03,1.5063897340e+00,0.0488,6.8351e-02
126.540,1.2842868763e-03,8.191537e-03,1.5063897340e+00,0.0488,6.2037e-02
127.067,1.2844142194e-03,8.371442e-03,1.5063897340e+00,0.0488,2.2414e-02
127.594,1.2844847347e-03,8.549064e-03,1.5063897340e+00,0.0488,3.8490e-02
128.121,1.2845219927e-03,8.723394e-03,1.5063897340e+00,0.0488,4.7159e-02
128.649,1.2845504977e-03,8.887049e-03,1.5063897340e+00,0.0488,4.9153e-02
129.176,1.2845823062e-03,9.039672e-03,1.5063897340e+00,0.0488,4.8467e-02
129.703,1.2846081806e-03,9.182114e-03,1.5063897340e+00,0.0488,4.6402e-02
130.230,1.2845968560e-03,9.315990e-03,1.5063897340e+00,0.0488,4.3549e-02
130.758,1.2845030307e-03,9.443517e-03,1.5063897340e+00,0.0488,4.0222e-02
131.285,1.2842815782e-03,9.567211e-03,1.5063897340e+00,0.0488,3.6613e-02
131.812,1.2839032416e-03,9.689446e-03,1.5063897340e+00,0.0488,3.2840e-02
132.339,1.2833664450e-03,9.811996e-03,1.5063897340e+00,0.0488,2.8985e-02
132.867,1.2827011817e-03,9.937086e-03,1.5063897340e+00,0.0488,4.7663e-02
133.394,1.2819636792e-03,1.006392e-02,1.5063897340e+00,0.0488,4.3298e-02
133.921,1.2812236712e-03,1.018897e-02,1.5063897340e+00,0.0488,3.8291e-02
134.448,1.2805488177e-03,1.030920e-02,1.5063897340e+00,0.0488,3.2808e-02
134.976,1.2799908478e-03,1.042147e-02,1.5063897340e+00,0.0488,2.7167e-02
135.503,1.2795767251e-03,1.052171e-02,1.5063897340e+00,0.0488,2.1360e-02
136.030,1.2793063831e-03,1.060145e-02,1.5063897340e+00,0.0488,1.5372e-02
136.557,1.2791566599e-03,1.065965e-02,1.5063897340e+00,0.0488,9.2122e-03
137.085,1.2790894611e-03,1.069169e-02,1.5063897340e+00,0.0488,6.6486e-03
137.612,1.2790613948e-03,1.069292e-02,1.5063897340e+00,0.0488,8.5441e-03
138.139,1.2790323742e-03,1.065925e-02,1.5063897340e+00,0.0488,1.0984e-02
138.666,1.2789716847e-03,1.058785e-02,1.5063897340e+00,0.0488,1.4947e-02
139.194,1.2788611141e-03,1.047962e-02,1.5063897340e+00,0.0488,2.0574e-02
139.721,1.2786954446e-03,1.033550e-02,1.5063897340e+00,0.0488,2.6484e-02
140.248,1.2784809552e-03,1.015859e-02,1.5063897340e+00,0.0488,3.2504e-02
140.775,1.2782326318e-03,9.953041e-03,1.5063897340e+00,0.0488,3.8664e-02
141.303,1.2779707871e-03,9.723986e-03,1.5063897340e+00,0.0488,4.4996e-02
141.830,1.2777178185e-03,9.477202e-03,1.5063897340e+00,0.0488,5.1571e-02
142.357,1.2774957000e-03,9.218720e-03,1.5063897340e+00,0.0488,5.8366e-02
142.884,1.2773244023e-03,8.954240e-03,1.5063897340e+00,0.0488,6.5339e-02
143.412,1.2772209389e-03,8.689165e-03,1.5063897340e+00,0.0488,7.2450e-02
143.939,1.2771989248e-03,8.430399e-03,1.5063897340e+00,0.0488,7.9662e-02
144.466,1.2772671520e-03,8.182476e-03,1.5063897340e+00,0.0488,8.6943e-02
144.993,1.2774277201e-03,7.948481e-03,1.5063897340e+00,0.0488,9.4266e-02
145.521,1.2776752293e-03,7.730497e-03,1.5063897340e+00,0.0488,1.0161e-01
146.048,1.2779968466e-03,7.529702e-03,1.5063897340e+00,0.0488,1.0897e-01
146.575,1.2783728637e-03,7.346525e-03,1.5063897340e+00,0.0488,1.1632e-01
147.102,1.2787779278e-03,7.180840e-03,1.5063897340e+00,0.0488,1.2367e-01
147.629,1.2791834338e-03,7.032531e-03,1.5063897340e+00,0.0488,1.3100e-01
148.157,1.2795609669e-03,6.901880e-03,1.5063897340e+00,0.0488,1.3832e-01
148.684,1.2798859718e-03,6.789385e-03,1.5063897340e+00,0.0488,1.4562e-01
149.211,1.2801406245e-03,6.696074e-03,1.5063897340e+00,0.0488,1.5291e-01
149.738,1.2803152791e-03,6.630835e-03,1.5063897340e+00,0.0488,1.6018e-01
150.266,1.2804085745e-03,6.598999e-03,1.5063897340e+00,0.0488,1.6744e-01
150.793,1.2804266647e-03,6.600015e-03,1.5063897340e+00,0.0488,1.7468e-01
151.320,1.2803819919e-03,6.636101e-03,1.5063897340e+00,0.0488,1.8191e-01
151.847,1.2802917375e-03,6.705746e-03,1.5063897340e+00,0.0488,1.8911e-01
152.375,1.2801755255e-03,6.815274e-03,1.5063897340e+00,0.0488,1.8028e-01
152.902,1.2800530324e-03,6.958214e-03,1.5063897340e+00,0.0488,1.6320e-01
153.429,1.2799420226e-03,7.127460e-03,1.5063897340e+00,0.0488,3.8598e-02
153.956,1.2798568482e-03,7.318818e-03,1.5063897340e+00,0.0488,3.7233e-02
154.484,1.2798073216e-03,7.527453e-03,1.5063897340e+00,0.0488,3.5530e-02
155.011,1.2797979721e-03,7.747914e-03,1.5063897340e+00,0.0488,3.3506e-02
155.538,1.2798278048e-03,7.974561e-03,1.5063897340e+00,0.0488,3.1264e-02
156.065,1.2798906131e-03,8.201943e-03,1.5063897340e+00,0.0488,2.8894e-02
156.593,1.2799757003e-03,8.425151e-03,1.5063897340e+00,0.0488,2.6461e-02
157.120,1.2800688587e-03,8.640156e-03,1.5063897340e+00,0.0488,2.4017e-02
157.647,1.2801535317e-03,8.844085e-03,1.5063897340e+00,0.0488,2.1599e-02
158.174,1.2802121117e-03,9.035359e-03,1.5063897340e+00,0.0488,1.9232e-02
158.702,1.2802276315e-03,9.213646e-03,1.5063897340e+00,0.0488,1.6935e-02
159.229,1.2801859287e-03,9.379638e-03,1.5063897340e+00,0.0488,1.4723e-02
159.756,1.2800779790e-03,9.534695e-03,1.5063897340e+00,0.0488,1.2602e-02
160.283,1.2799019371e-03,9.680480e-03,1.5063897340e+00,0.0488,1.0579e-02
160.811,1.2796645467e-03,9.818542e-03,1.5063897340e+00,0.0488,8.6576e-03
161.338,1.2793817275e-03,9.949965e-03,1.5063897340e+00,0.0488,7.0327e-03
161.865,1.2790781676e-03,1.007549e-02,1.5063897340e+00,0.0488,5.8542e-03
162.392,1.2787856557e-03,1.019452e-02,1.5063897340e+00,0.0488,4.7222e-03
